date,date_popup,date_x_axis,year,temp
1980-08-19,1980年8月19日,2000-08-19,1980,16.266
1980-08-20,1980年8月20日,2000-08-20,1980,16.277
1980-08-21,1980年8月21日,2000-08-21,1980,16.329
1980-08-22,1980年8月22日,2000-08-22,1980,16.351
1980-08-23,1980年8月23日,2000-08-23,1980,16.297
1980-08-24,1980年8月24日,2000-08-24,1980,16.231
1980-08-25,1980年8月25日,2000-08-25,1980,16.131
1980-08-26,1980年8月26日,2000-08-26,1980,16.003
1980-08-27,1980年8月27日,2000-08-27,1980,15.95
1980-08-28,1980年8月28日,2000-08-28,1980,15.962
1980-08-29,1980年8月29日,2000-08-29,1980,16.007
1980-08-30,1980年8月30日,2000-08-30,1980,16.053
1980-08-31,1980年8月31日,2000-08-31,1980,16.007
1980-09-01,1980年9月1日,2000-09-01,1980,16.016
1980-09-02,1980年9月2日,2000-09-02,1980,16.008
1980-09-03,1980年9月3日,2000-09-03,1980,15.998
1980-09-04,1980年9月4日,2000-09-04,1980,15.983
1980-09-05,1980年9月5日,2000-09-05,1980,15.978
1980-09-06,1980年9月6日,2000-09-06,1980,15.967
1980-09-07,1980年9月7日,2000-09-07,1980,16.006
1980-09-08,1980年9月8日,2000-09-08,1980,15.891
1980-09-09,1980年9月9日,2000-09-09,1980,15.777
1980-09-10,1980年9月10日,2000-09-10,1980,15.757
1980-09-11,1980年9月11日,2000-09-11,1980,15.782
1980-09-12,1980年9月12日,2000-09-12,1980,15.79
1980-09-13,1980年9月13日,2000-09-13,1980,15.736
1980-09-14,1980年9月14日,2000-09-14,1980,15.656
1980-09-15,1980年9月15日,2000-09-15,1980,15.522
1980-09-16,1980年9月16日,2000-09-16,1980,15.446
1980-09-17,1980年9月17日,2000-09-17,1980,15.397
1980-09-18,1980年9月18日,2000-09-18,1980,15.395
1980-09-19,1980年9月19日,2000-09-19,1980,15.448
1980-09-20,1980年9月20日,2000-09-20,1980,15.413
1980-09-21,1980年9月21日,2000-09-21,1980,15.362
1980-09-22,1980年9月22日,2000-09-22,1980,15.274
1980-09-23,1980年9月23日,2000-09-23,1980,15.203
1980-09-24,1980年9月24日,2000-09-24,1980,15.163
1980-09-25,1980年9月25日,2000-09-25,1980,15.153
1980-09-26,1980年9月26日,2000-09-26,1980,15.057
1980-09-27,1980年9月27日,2000-09-27,1980,15.013
1980-09-28,1980年9月28日,2000-09-28,1980,14.989
1980-09-29,1980年9月29日,2000-09-29,1980,14.951
1980-09-30,1980年9月30日,2000-09-30,1980,14.978
1980-10-01,1980年10月1日,2000-10-01,1980,14.931
1980-10-02,1980年10月2日,2000-10-02,1980,14.827
1980-10-03,1980年10月3日,2000-10-03,1980,14.76
1980-10-04,1980年10月4日,2000-10-04,1980,14.734
1980-10-05,1980年10月5日,2000-10-05,1980,14.672
1980-10-06,1980年10月6日,2000-10-06,1980,14.663
1980-10-07,1980年10月7日,2000-10-07,1980,14.645
1980-10-08,1980年10月8日,2000-10-08,1980,14.634
1980-10-09,1980年10月9日,2000-10-09,1980,14.625
1980-10-10,1980年10月10日,2000-10-10,1980,14.564
1980-10-11,1980年10月11日,2000-10-11,1980,14.495
1980-10-12,1980年10月12日,2000-10-12,1980,14.478
1980-10-13,1980年10月13日,2000-10-13,1980,14.4
1980-10-14,1980年10月14日,2000-10-14,1980,14.373
1980-10-15,1980年10月15日,2000-10-15,1980,14.389
1980-10-16,1980年10月16日,2000-10-16,1980,14.394
1980-10-17,1980年10月17日,2000-10-17,1980,14.364
1980-10-18,1980年10月18日,2000-10-18,1980,14.38
1980-10-19,1980年10月19日,2000-10-19,1980,14.38
1980-10-20,1980年10月20日,2000-10-20,1980,14.319
1980-10-21,1980年10月21日,2000-10-21,1980,14.251
1980-10-22,1980年10月22日,2000-10-22,1980,14.112
1980-10-23,1980年10月23日,2000-10-23,1980,14.001
1980-10-24,1980年10月24日,2000-10-24,1980,14.022
1980-10-25,1980年10月25日,2000-10-25,1980,14.084
1980-10-26,1980年10月26日,2000-10-26,1980,14.184
1980-10-27,1980年10月27日,2000-10-27,1980,14.234
1980-10-28,1980年10月28日,2000-10-28,1980,14.239
1980-10-29,1980年10月29日,2000-10-29,1980,14.185
1980-10-30,1980年10月30日,2000-10-30,1980,14.116
1980-10-31,1980年10月31日,2000-10-31,1980,14.013
1980-11-01,1980年11月1日,2000-11-01,1980,13.958
1980-11-02,1980年11月2日,2000-11-02,1980,13.86
1980-11-03,1980年11月3日,2000-11-03,1980,13.803
1980-11-04,1980年11月4日,2000-11-04,1980,13.831
1980-11-05,1980年11月5日,2000-11-05,1980,13.775
1980-11-06,1980年11月6日,2000-11-06,1980,13.667
1980-11-07,1980年11月7日,2000-11-07,1980,13.629
1980-11-08,1980年11月8日,2000-11-08,1980,13.533
1980-11-09,1980年11月9日,2000-11-09,1980,13.47
1980-11-10,1980年11月10日,2000-11-10,1980,13.466
1980-11-11,1980年11月11日,2000-11-11,1980,13.461
1980-11-12,1980年11月12日,2000-11-12,1980,13.413
1980-11-13,1980年11月13日,2000-11-13,1980,13.337
1980-11-14,1980年11月14日,2000-11-14,1980,13.335
1980-11-15,1980年11月15日,2000-11-15,1980,13.323
1980-11-16,1980年11月16日,2000-11-16,1980,13.333
1980-11-17,1980年11月17日,2000-11-17,1980,13.324
1980-11-18,1980年11月18日,2000-11-18,1980,13.205
1980-11-19,1980年11月19日,2000-11-19,1980,13.116
1980-11-20,1980年11月20日,2000-11-20,1980,13.155
1980-11-21,1980年11月21日,2000-11-21,1980,13.15
1980-11-22,1980年11月22日,2000-11-22,1980,13.17
1980-11-23,1980年11月23日,2000-11-23,1980,13.144
1980-11-24,1980年11月24日,2000-11-24,1980,13.153
1980-11-25,1980年11月25日,2000-11-25,1980,13.056
1980-11-26,1980年11月26日,2000-11-26,1980,12.98
1980-11-27,1980年11月27日,2000-11-27,1980,12.95
1980-11-28,1980年11月28日,2000-11-28,1980,12.953
1980-11-29,1980年11月29日,2000-11-29,1980,12.918
1980-11-30,1980年11月30日,2000-11-30,1980,13.008
1980-12-01,1980年12月1日,2000-12-01,1980,12.732
1980-12-02,1980年12月2日,2000-12-02,1980,12.686
1980-12-03,1980年12月3日,2000-12-03,1980,12.692
1980-12-04,1980年12月4日,2000-12-04,1980,12.731
1980-12-05,1980年12月5日,2000-12-05,1980,12.741
1980-12-06,1980年12月6日,2000-12-06,1980,12.734
1980-12-07,1980年12月7日,2000-12-07,1980,12.904
1980-12-08,1980年12月8日,2000-12-08,1980,12.67
1980-12-09,1980年12月9日,2000-12-09,1980,12.588
1980-12-10,1980年12月10日,2000-12-10,1980,12.532
1980-12-11,1980年12月11日,2000-12-11,1980,12.46
1980-12-12,1980年12月12日,2000-12-12,1980,12.425
1980-12-13,1980年12月13日,2000-12-13,1980,12.441
1980-12-14,1980年12月14日,2000-12-14,1980,12.556
1980-12-15,1980年12月15日,2000-12-15,1980,12.864
1980-12-16,1980年12月16日,2000-12-16,1980,12.68
1980-12-17,1980年12月17日,2000-12-17,1980,12.644
1980-12-18,1980年12月18日,2000-12-18,1980,12.628
1980-12-19,1980年12月19日,2000-12-19,1980,12.618
1980-12-20,1980年12月20日,2000-12-20,1980,12.572
1980-12-21,1980年12月21日,2000-12-21,1980,12.6
1980-12-22,1980年12月22日,2000-12-22,1980,12.629
1980-12-23,1980年12月23日,2000-12-23,1980,12.644
1980-12-24,1980年12月24日,2000-12-24,1980,12.683
1980-12-25,1980年12月25日,2000-12-25,1980,12.626
1980-12-26,1980年12月26日,2000-12-26,1980,12.839
1980-12-27,1980年12月27日,2000-12-27,1980,12.625
1980-12-28,1980年12月28日,2000-12-28,1980,12.685
1980-12-29,1980年12月29日,2000-12-29,1980,12.76
1980-12-30,1980年12月30日,2000-12-30,1980,12.759
1980-12-31,1980年12月31日,2000-12-31,1980,12.781
1981-01-01,1981年1月1日,2000-01-01,1981,12.806
1981-01-02,1981年1月2日,2000-01-02,1981,12.968
1981-01-03,1981年1月3日,2000-01-03,1981,12.768
1981-01-04,1981年1月4日,2000-01-04,1981,12.763
1981-01-05,1981年1月5日,2000-01-05,1981,12.765
1981-01-06,1981年1月6日,2000-01-06,1981,12.996
1981-01-07,1981年1月7日,2000-01-07,1981,12.788
1981-01-08,1981年1月8日,2000-01-08,1981,12.677
1981-01-09,1981年1月9日,2000-01-09,1981,12.669
1981-01-10,1981年1月10日,2000-01-10,1981,12.712
1981-01-11,1981年1月11日,2000-01-11,1981,12.693
1981-01-12,1981年1月12日,2000-01-12,1981,12.712
1981-01-13,1981年1月13日,2000-01-13,1981,12.74
1981-01-14,1981年1月14日,2000-01-14,1981,12.791
1981-01-15,1981年1月15日,2000-01-15,1981,12.763
1981-01-16,1981年1月16日,2000-01-16,1981,12.789
1981-01-17,1981年1月17日,2000-01-17,1981,12.797
1981-01-18,1981年1月18日,2000-01-18,1981,12.825
1981-01-19,1981年1月19日,2000-01-19,1981,12.861
1981-01-20,1981年1月20日,2000-01-20,1981,12.886
1981-01-21,1981年1月21日,2000-01-21,1981,12.781
1981-01-22,1981年1月22日,2000-01-22,1981,12.767
1981-01-23,1981年1月23日,2000-01-23,1981,12.801
1981-01-24,1981年1月24日,2000-01-24,1981,12.791
1981-01-25,1981年1月25日,2000-01-25,1981,12.726
1981-01-26,1981年1月26日,2000-01-26,1981,12.636
1981-01-27,1981年1月27日,2000-01-27,1981,12.63
1981-01-28,1981年1月28日,2000-01-28,1981,12.638
1981-01-29,1981年1月29日,2000-01-29,1981,12.646
1981-01-30,1981年1月30日,2000-01-30,1981,12.652
1981-01-31,1981年1月31日,2000-01-31,1981,12.764
1981-02-01,1981年2月1日,2000-02-01,1981,12.747
1981-02-02,1981年2月2日,2000-02-02,1981,12.652
1981-02-03,1981年2月3日,2000-02-03,1981,12.602
1981-02-04,1981年2月4日,2000-02-04,1981,12.629
1981-02-05,1981年2月5日,2000-02-05,1981,12.713
1981-02-06,1981年2月6日,2000-02-06,1981,12.77
1981-02-07,1981年2月7日,2000-02-07,1981,13.035
1981-02-08,1981年2月8日,2000-02-08,1981,12.977
1981-02-09,1981年2月9日,2000-02-09,1981,12.901
1981-02-10,1981年2月10日,2000-02-10,1981,12.817
1981-02-11,1981年2月11日,2000-02-11,1981,12.746
1981-02-12,1981年2月12日,2000-02-12,1981,12.682
1981-02-13,1981年2月13日,2000-02-13,1981,12.706
1981-02-14,1981年2月14日,2000-02-14,1981,12.778
1981-02-15,1981年2月15日,2000-02-15,1981,12.799
1981-02-16,1981年2月16日,2000-02-16,1981,13.063
1981-02-17,1981年2月17日,2000-02-17,1981,13.11
1981-02-18,1981年2月18日,2000-02-18,1981,12.912
1981-02-19,1981年2月19日,2000-02-19,1981,12.892
1981-02-20,1981年2月20日,2000-02-20,1981,12.898
1981-02-21,1981年2月21日,2000-02-21,1981,12.943
1981-02-22,1981年2月22日,2000-02-22,1981,12.934
1981-02-23,1981年2月23日,2000-02-23,1981,12.924
1981-02-24,1981年2月24日,2000-02-24,1981,12.957
1981-02-25,1981年2月25日,2000-02-25,1981,12.954
1981-02-26,1981年2月26日,2000-02-26,1981,12.941
1981-02-27,1981年2月27日,2000-02-27,1981,12.963
1981-02-28,1981年2月28日,2000-02-28,1981,13.045
1981-03-01,1981年3月1日,2000-03-01,1981,13.34
1981-03-02,1981年3月2日,2000-03-02,1981,13.192
1981-03-03,1981年3月3日,2000-03-03,1981,13.215
1981-03-04,1981年3月4日,2000-03-04,1981,13.278
1981-03-05,1981年3月5日,2000-03-05,1981,13.293
1981-03-06,1981年3月6日,2000-03-06,1981,13.287
1981-03-07,1981年3月7日,2000-03-07,1981,13.331
1981-03-08,1981年3月8日,2000-03-08,1981,13.353
1981-03-09,1981年3月9日,2000-03-09,1981,13.361
1981-03-10,1981年3月10日,2000-03-10,1981,13.375
1981-03-11,1981年3月11日,2000-03-11,1981,13.401
1981-03-12,1981年3月12日,2000-03-12,1981,13.45
1981-03-13,1981年3月13日,2000-03-13,1981,13.504
1981-03-14,1981年3月14日,2000-03-14,1981,13.502
1981-03-15,1981年3月15日,2000-03-15,1981,13.509
1981-03-16,1981年3月16日,2000-03-16,1981,13.599
1981-03-17,1981年3月17日,2000-03-17,1981,13.599
1981-03-18,1981年3月18日,2000-03-18,1981,13.668
1981-03-19,1981年3月19日,2000-03-19,1981,13.706
1981-03-20,1981年3月20日,2000-03-20,1981,13.742
1981-03-21,1981年3月21日,2000-03-21,1981,13.72
1981-03-22,1981年3月22日,2000-03-22,1981,13.719
1981-03-23,1981年3月23日,2000-03-23,1981,13.749
1981-03-24,1981年3月24日,2000-03-24,1981,13.841
1981-03-25,1981年3月25日,2000-03-25,1981,13.852
1981-03-26,1981年3月26日,2000-03-26,1981,13.93
1981-03-27,1981年3月27日,2000-03-27,1981,13.858
1981-03-28,1981年3月28日,2000-03-28,1981,13.935
1981-03-29,1981年3月29日,2000-03-29,1981,14.003
1981-03-30,1981年3月30日,2000-03-30,1981,14.03
1981-03-31,1981年3月31日,2000-03-31,1981,14.024
1981-04-01,1981年4月1日,2000-04-01,1981,13.973
1981-04-02,1981年4月2日,2000-04-02,1981,14.029
1981-04-03,1981年4月3日,2000-04-03,1981,14.072
1981-04-04,1981年4月4日,2000-04-04,1981,14.042
1981-04-05,1981年4月5日,2000-04-05,1981,14.039
1981-04-06,1981年4月6日,2000-04-06,1981,14.057
1981-04-07,1981年4月7日,2000-04-07,1981,14.139
1981-04-08,1981年4月8日,2000-04-08,1981,14.191
1981-04-09,1981年4月9日,2000-04-09,1981,14.206
1981-04-10,1981年4月10日,2000-04-10,1981,14.171
1981-04-11,1981年4月11日,2000-04-11,1981,14.186
1981-04-12,1981年4月12日,2000-04-12,1981,14.266
1981-04-13,1981年4月13日,2000-04-13,1981,14.29
1981-04-14,1981年4月14日,2000-04-14,1981,14.28
1981-04-15,1981年4月15日,2000-04-15,1981,14.39
1981-04-16,1981年4月16日,2000-04-16,1981,14.416
1981-04-17,1981年4月17日,2000-04-17,1981,14.386
1981-04-18,1981年4月18日,2000-04-18,1981,14.454
1981-04-19,1981年4月19日,2000-04-19,1981,14.458
1981-04-20,1981年4月20日,2000-04-20,1981,14.535
1981-04-21,1981年4月21日,2000-04-21,1981,14.633
1981-04-22,1981年4月22日,2000-04-22,1981,14.684
1981-04-23,1981年4月23日,2000-04-23,1981,14.696
1981-04-24,1981年4月24日,2000-04-24,1981,14.773
1981-04-25,1981年4月25日,2000-04-25,1981,14.86
1981-04-26,1981年4月26日,2000-04-26,1981,14.902
1981-04-27,1981年4月27日,2000-04-27,1981,14.91
1981-04-28,1981年4月28日,2000-04-28,1981,14.949
1981-04-29,1981年4月29日,2000-04-29,1981,14.913
1981-04-30,1981年4月30日,2000-04-30,1981,14.815
1981-05-01,1981年5月1日,2000-05-01,1981,14.778
1981-05-02,1981年5月2日,2000-05-02,1981,14.818
1981-05-03,1981年5月3日,2000-05-03,1981,14.85
1981-05-04,1981年5月4日,2000-05-04,1981,14.84
1981-05-05,1981年5月5日,2000-05-05,1981,14.938
1981-05-06,1981年5月6日,2000-05-06,1981,15.017
1981-05-07,1981年5月7日,2000-05-07,1981,15.083
1981-05-08,1981年5月8日,2000-05-08,1981,15.023
1981-05-09,1981年5月9日,2000-05-09,1981,15.003
1981-05-10,1981年5月10日,2000-05-10,1981,14.96
1981-05-11,1981年5月11日,2000-05-11,1981,14.95
1981-05-12,1981年5月12日,2000-05-12,1981,15.029
1981-05-13,1981年5月13日,2000-05-13,1981,15.205
1981-05-14,1981年5月14日,2000-05-14,1981,15.327
1981-05-15,1981年5月15日,2000-05-15,1981,15.414
1981-05-16,1981年5月16日,2000-05-16,1981,15.412
1981-05-17,1981年5月17日,2000-05-17,1981,15.389
1981-05-18,1981年5月18日,2000-05-18,1981,15.425
1981-05-19,1981年5月19日,2000-05-19,1981,15.454
1981-05-20,1981年5月20日,2000-05-20,1981,15.408
1981-05-21,1981年5月21日,2000-05-21,1981,15.451
1981-05-22,1981年5月22日,2000-05-22,1981,15.59
1981-05-23,1981年5月23日,2000-05-23,1981,15.653
1981-05-24,1981年5月24日,2000-05-24,1981,15.707
1981-05-25,1981年5月25日,2000-05-25,1981,15.718
1981-05-26,1981年5月26日,2000-05-26,1981,15.745
1981-05-27,1981年5月27日,2000-05-27,1981,15.835
1981-05-28,1981年5月28日,2000-05-28,1981,15.953
1981-05-29,1981年5月29日,2000-05-29,1981,15.981
1981-05-30,1981年5月30日,2000-05-30,1981,15.934
1981-05-31,1981年5月31日,2000-05-31,1981,15.911
1981-06-01,1981年6月1日,2000-06-01,1981,15.919
1981-06-02,1981年6月2日,2000-06-02,1981,15.908
1981-06-03,1981年6月3日,2000-06-03,1981,15.891
