Date,Time,amdno,wbgt,dt_popup,lat,long,kjName,guideline
2023/8/24,9:00,35332,30.9,8月24日 9時時点,38.46,140.34833333333333,村山,厳重警戒
2023/8/24,9:00,35361,27.8,8月24日 9時時点,38.39,139.99333333333334,大井沢,警戒
2023/8/24,9:00,35376,29.9,8月24日 9時時点,38.37,140.19166666666666,左沢,厳重警戒
2023/8/24,9:00,35426,29.8,8月24日 9時時点,38.255,140.345,山形,厳重警戒
2023/8/24,9:00,35456,29.5,8月24日 9時時点,38.105,140.015,長井,厳重警戒
2023/8/24,9:00,35486,30.2,8月24日 9時時点,38.07833333333333,139.735,小国,厳重警戒
2023/8/24,9:00,35511,30.9,8月24日 9時時点,38.00333333333333,140.20666666666668,高畠,厳重警戒
2023/8/24,9:00,35541,29.5,8月24日 9時時点,37.99,139.95333333333335,高峰,厳重警戒
2023/8/24,9:00,35552,30.6,8月24日 9時時点,37.91166666666667,140.14333333333335,米沢,厳重警戒
2023/8/24,9:00,36056,26.5,8月24日 9時時点,37.891666666666666,140.43666666666667,茂庭,警戒
2023/8/24,9:00,36066,31.9,8月24日 9時時点,37.85166666666667,140.58833333333334,梁川,危険
2023/8/24,9:00,36106,27.1,8月24日 9時時点,37.721666666666664,140.05833333333334,桧原,警戒
2023/8/24,9:00,36127,30.1,8月24日 9時時点,37.75833333333333,140.47,福島,厳重警戒
2023/8/24,9:00,36151,31.0,8月24日 9時時点,37.78333333333333,140.925,相馬,危険
2023/8/24,9:00,36176,31.9,8月24日 9時時点,37.65833333333333,139.86333333333334,喜多方,危険
2023/8/24,9:00,36196,24.2,8月24日 9時時点,37.66833333333334,140.26,鷲倉,注意
2023/8/24,9:00,36221,27.8,8月24日 9時時点,37.665,140.72666666666666,飯舘,警戒
2023/8/24,9:00,36251,30.6,8月24日 9時時点,37.58833333333333,139.65666666666667,西会津,厳重警戒
2023/8/24,9:00,36276,29.0,8月24日 9時時点,37.55166666666667,140.10833333333332,猪苗代,厳重警戒
2023/8/24,9:00,36291,30.2,8月24日 9時時点,37.583333333333336,140.43,二本松,厳重警戒
2023/8/24,9:00,36342,28.4,8月24日 9時時点,37.473333333333336,139.52833333333334,金山,厳重警戒
2023/8/24,9:00,36361,31.2,8月24日 9時時点,37.48833333333334,139.91,若松,危険
2023/8/24,9:00,36391,29.8,8月24日 9時時点,37.435,140.57666666666665,船引,厳重警戒
2023/8/24,9:00,36411,32.1,8月24日 9時時点,37.49166666666667,140.965,浪江,危険
2023/8/24,9:00,36426,27.9,8月24日 9時時点,37.343333333333334,139.31333333333333,只見,警戒
2023/8/24,9:00,36476,28.0,8月24日 9時時点,37.36833333333333,140.33,郡山,厳重警戒
2023/8/24,9:00,36501,29.3,8月24日 9時時点,37.336666666666666,140.80833333333334,川内,厳重警戒
2023/8/24,9:00,36536,28.2,8月24日 9時時点,37.265,139.53666666666666,南郷,厳重警戒
2023/8/24,9:00,36562,27.5,8月24日 9時時点,37.276666666666664,140.06333333333333,湯本,警戒
2023/8/24,9:00,36591,29.1,8月24日 9時時点,37.28666666666667,140.625,小野新町,厳重警戒
2023/8/24,9:00,36611,30.3,8月24日 9時時点,37.233333333333334,141.0,広野,厳重警戒
2023/8/24,9:00,36641,27.9,8月24日 9時時点,37.20666666666666,139.795,田島,警戒
2023/8/24,9:00,36667,26.4,8月24日 9時時点,37.13166666666667,140.215,白河,警戒
2023/8/24,9:00,36676,29.6,8月24日 9時時点,37.14666666666667,140.46,石川,厳重警戒
2023/8/24,9:00,36716,28.2,8月24日 9時時点,37.01,139.375,桧枝岐,厳重警戒
2023/8/24,9:00,36821,31.2,8月24日 9時時点,36.93833333333333,140.40833333333333,東白川,危険
2023/8/24,9:00,36836,32.9,8月24日 9時時点,36.93333333333333,140.73333333333332,山田,危険
2023/8/24,9:00,36846,30.0,8月24日 9時時点,36.946666666666665,140.90333333333334,小名浜,厳重警戒
2023/8/24,9:00,40046,30.4,8月24日 9時時点,36.833333333333336,140.77166666666668,北茨城,厳重警戒
2023/8/24,9:00,40061,31.7,8月24日 9時時点,36.778333333333336,140.345,大子,危険
2023/8/24,9:00,40091,31.7,8月24日 9時時点,36.60666666666667,140.325,常陸大宮,危険
2023/8/24,9:00,40136,29.8,8月24日 9時時点,36.58,140.645,日立,厳重警戒
2023/8/24,9:00,40191,31.1,8月24日 9時時点,36.395,140.24,笠間,危険
2023/8/24,9:00,40201,29.9,8月24日 9時時点,36.38,140.46666666666667,水戸,厳重警戒
2023/8/24,9:00,40221,31.3,8月24日 9時時点,36.20166666666667,139.71666666666667,古河,危険
2023/8/24,9:00,40231,30.6,8月24日 9時時点,36.281666666666666,139.98833333333334,下館,厳重警戒
2023/8/24,9:00,40281,30.1,8月24日 9時時点,36.16833333333334,139.945,下妻,厳重警戒
2023/8/24,9:00,40311,31.9,8月24日 9時時点,36.16833333333334,140.52666666666667,鉾田,危険
2023/8/24,9:00,40336,30.3,8月24日 9時時点,36.056666666666665,140.125,つくば,厳重警戒
2023/8/24,9:00,40341,31.7,8月24日 9時時点,36.10333333333333,140.22,土浦,危険
2023/8/24,9:00,40406,31.5,8月24日 9時時点,35.96333333333333,140.62166666666667,鹿嶋,危険
2023/8/24,9:00,40426,31.0,8月24日 9時時点,35.89,140.21166666666667,龍ケ崎,危険
2023/8/24,9:00,41011,24.4,8月24日 9時時点,37.123333333333335,140.035,那須高原,注意
2023/8/24,9:00,41076,25.3,8月24日 9時時点,36.92166666666667,139.695,五十里,警戒
2023/8/24,9:00,41091,29.4,8月24日 9時時点,36.98166666666667,140.01833333333335,黒磯,厳重警戒
2023/8/24,9:00,41116,22.7,8月24日 9時時点,36.891666666666666,139.56833333333333,土呂部,注意
2023/8/24,9:00,41141,29.1,8月24日 9時時点,36.84,140.035,大田原,厳重警戒
2023/8/24,9:00,41166,21.8,8月24日 9時時点,36.73833333333333,139.5,奥日光,注意
2023/8/24,9:00,41172,28.9,8月24日 9時時点,36.75,139.615,日光東町,厳重警戒
2023/8/24,9:00,41181,27.6,8月24日 9時時点,36.75666666666667,139.88333333333333,塩谷,警戒
2023/8/24,9:00,41247,32.7,8月24日 9時時点,36.641666666666666,140.11666666666667,那須烏山,危険
2023/8/24,9:00,41271,31.0,8月24日 9時時点,36.59166666666667,139.735,鹿沼,危険
2023/8/24,9:00,41277,29.9,8月24日 9時時点,36.54833333333333,139.86833333333334,宇都宮,厳重警戒
2023/8/24,9:00,41331,31.4,8月24日 9時時点,36.47666666666667,139.98666666666668,真岡,危険
2023/8/24,9:00,41361,28.8,8月24日 9時時点,36.36333333333334,139.57,佐野,厳重警戒
2023/8/24,9:00,41376,28.7,8月24日 9時時点,36.33833333333333,139.83,小山,厳重警戒
2023/8/24,9:00,42046,24.9,8月24日 9時時点,36.86333333333333,139.05833333333334,藤原,注意
2023/8/24,9:00,42091,26.4,8月24日 9時時点,36.77333333333333,138.965,みなかみ,警戒
2023/8/24,9:00,42121,20.0,8月24日 9時時点,36.61666666666667,138.59166666666667,草津,ほぼ安全
2023/8/24,9:00,42146,27.8,8月24日 9時時点,36.66833333333334,139.02166666666668,沼田,警戒
2023/8/24,9:00,42186,25.0,8月24日 9時時点,36.586666666666666,138.85,中之条,警戒
2023/8/24,9:00,42221,19.4,8月24日 9時時点,36.46333333333333,138.46333333333334,田代,ほぼ安全
2023/8/24,9:00,42251,27.9,8月24日 9時時点,36.405,139.06,前橋,警戒
2023/8/24,9:00,42266,28.6,8月24日 9時時点,36.41,139.325,桐生,厳重警戒
2023/8/24,9:00,42286,27.6,8月24日 9時時点,36.376666666666665,138.895,上里見,警戒
2023/8/24,9:00,42302,28.3,8月24日 9時時点,36.33166666666666,139.165,伊勢崎,厳重警戒
2023/8/24,9:00,42326,27.6,8月24日 9時時点,36.245,138.70666666666668,西野牧,警戒
2023/8/24,9:00,42366,29.8,8月24日 9時時点,36.24,139.51333333333332,館林,厳重警戒
2023/8/24,9:00,42396,28.8,8月24日 9時時点,36.108333333333334,138.89666666666668,神流,厳重警戒
2023/8/24,9:00,43051,28.5,8月24日 9時時点,36.105,139.18333333333334,寄居,厳重警戒
2023/8/24,9:00,43056,30.9,8月24日 9時時点,36.15,139.38,熊谷,厳重警戒
2023/8/24,9:00,43126,31.9,8月24日 9時時点,36.086666666666666,139.635,久喜,危険
2023/8/24,9:00,43156,29.3,8月24日 9時時点,35.99,139.07333333333332,秩父,厳重警戒
2023/8/24,9:00,43171,31.3,8月24日 9時時点,35.985,139.335,鳩山,危険
2023/8/24,9:00,43241,29.3,8月24日 9時時点,35.875,139.58666666666667,さいたま,厳重警戒
2023/8/24,9:00,43256,31.8,8月24日 9時時点,35.88333333333333,139.75666666666666,越谷,危険
2023/8/24,9:00,43266,29.5,8月24日 9時時点,35.77333333333333,139.41333333333333,所沢,厳重警戒
2023/8/24,9:00,44046,26.2,8月24日 9時時点,35.791666666666664,139.05,小河内,警戒
2023/8/24,9:00,44056,30.4,8月24日 9時時点,35.788333333333334,139.31166666666667,青梅,厳重警戒
2023/8/24,9:00,44071,30.4,8月24日 9時時点,35.73833333333333,139.59166666666667,練馬,厳重警戒
2023/8/24,9:00,44112,30.7,8月24日 9時時点,35.666666666666664,139.31666666666666,八王子,厳重警戒
2023/8/24,9:00,44116,27.5,8月24日 9時時点,35.68333333333333,139.48333333333332,府中,警戒
2023/8/24,9:00,44132,28.0,8月24日 9時時点,35.69166666666667,139.75,東京,厳重警戒
2023/8/24,9:00,44136,31.1,8月24日 9時時点,35.638333333333335,139.86333333333334,江戸川臨海,危険
2023/8/24,9:00,44172,30.6,8月24日 9時時点,34.748333333333335,139.36166666666668,大島,厳重警戒
2023/8/24,9:00,44226,30.3,8月24日 9時時点,34.123333333333335,139.52,三宅島,厳重警戒
2023/8/24,9:00,44263,30.4,8月24日 9時時点,33.12166666666667,139.77833333333334,八丈島,厳重警戒
2023/8/24,9:00,44301,30.3,8月24日 9時時点,27.091666666666665,142.19,父島,厳重警戒
2023/8/24,9:00,45061,30.7,8月24日 9時時点,35.86333333333333,140.11,我孫子,厳重警戒
2023/8/24,9:00,45081,30.3,8月24日 9時時点,35.858333333333334,140.50166666666667,香取,厳重警戒
2023/8/24,9:00,45106,29.9,8月24日 9時時点,35.711666666666666,140.04333333333332,船橋,厳重警戒
2023/8/24,9:00,45116,32.1,8月24日 9時時点,35.72833333333333,140.21166666666667,佐倉,危険
2023/8/24,9:00,45147,31.0,8月24日 9時時点,35.73833333333333,140.85666666666665,銚子,危険
2023/8/24,9:00,45181,30.7,8月24日 9時時点,35.655,140.505,横芝光,厳重警戒
2023/8/24,9:00,45212,28.5,8月24日 9時時点,35.60166666666667,140.10333333333332,千葉,厳重警戒
2023/8/24,9:00,45261,28.3,8月24日 9時時点,35.43666666666667,140.29333333333332,茂原,厳重警戒
2023/8/24,9:00,45282,30.4,8月24日 9時時点,35.361666666666665,139.94,木更津,厳重警戒
2023/8/24,9:00,45291,30.5,8月24日 9時時点,35.39666666666667,140.14833333333334,牛久,厳重警戒
2023/8/24,9:00,45326,30.7,8月24日 9時時点,35.235,140.09833333333333,坂畑,厳重警戒
2023/8/24,9:00,45361,31.6,8月24日 9時時点,35.111666666666665,140.1,鴨川,危険
2023/8/24,9:00,45371,31.6,8月24日 9時時点,35.15,140.31166666666667,勝浦,危険
2023/8/24,9:00,45401,28.4,8月24日 9時時点,34.986666666666665,139.865,館山,厳重警戒
2023/8/24,9:00,46091,27.2,8月24日 9時時点,35.43333333333333,139.38666666666666,海老名,警戒
2023/8/24,9:00,46106,29.6,8月24日 9時時点,35.43833333333333,139.65166666666667,横浜,厳重警戒
2023/8/24,9:00,46141,32.4,8月24日 9時時点,35.32,139.45,辻堂,危険
2023/8/24,9:00,46166,31.9,8月24日 9時時点,35.276666666666664,139.155,小田原,危険
2023/8/24,9:00,46211,30.1,8月24日 9時時点,35.178333333333335,139.63,三浦,厳重警戒
2023/8/24,9:00,48031,26.4,8月24日 9時時点,36.91166666666667,138.44166666666666,野沢温泉,警戒
2023/8/24,9:00,48061,27.3,8月24日 9時時点,36.80833333333333,138.19666666666666,信濃町,警戒
2023/8/24,9:00,48066,29.4,8月24日 9時時点,36.875,138.375,飯山,厳重警戒
2023/8/24,9:00,48141,26.5,8月24日 9時時点,36.69833333333333,137.86166666666668,白馬,警戒
2023/8/24,9:00,48156,28.3,8月24日 9時時点,36.66166666666667,138.19166666666666,長野,厳重警戒
2023/8/24,9:00,48191,25.3,8月24日 9時時点,36.52333333333333,137.83166666666668,大町,警戒
2023/8/24,9:00,48196,28.0,8月24日 9時時点,36.54833333333333,137.99666666666667,信州新町,厳重警戒
2023/8/24,9:00,48216,20.7,8月24日 9時時点,36.531666666666666,138.325,菅平,ほぼ安全
2023/8/24,9:00,48256,29.0,8月24日 9時時点,36.4,138.265,上田,厳重警戒
2023/8/24,9:00,48296,28.2,8月24日 9時時点,36.343333333333334,137.88166666666666,穂高,厳重警戒
2023/8/24,9:00,48321,26.7,8月24日 9時時点,36.38333333333333,138.38333333333333,東御,警戒
2023/8/24,9:00,48331,24.6,8月24日 9時時点,36.34166666666667,138.54666666666665,軽井沢,注意
2023/8/24,9:00,48361,27.5,8月24日 9時時点,36.24666666666667,137.97,松本,警戒
2023/8/24,9:00,48381,24.8,8月24日 9時時点,36.27166666666667,138.31333333333333,立科,注意
2023/8/24,9:00,48386,28.8,8月24日 9時時点,36.24666666666667,138.47666666666666,佐久,厳重警戒
2023/8/24,9:00,48466,24.9,8月24日 9時時点,36.08833333333333,137.68333333333334,奈川,注意
2023/8/24,9:00,48491,26.7,8月24日 9時時点,36.045,138.10833333333332,諏訪,警戒
2023/8/24,9:00,48531,23.4,8月24日 9時時点,35.93833333333333,137.60166666666666,開田高原,注意
2023/8/24,9:00,48536,27.2,8月24日 9時時点,35.93666666666667,137.78666666666666,木祖薮原,警戒
2023/8/24,9:00,48546,27.0,8月24日 9時時点,35.983333333333334,137.98333333333332,辰野,警戒
2023/8/24,9:00,48561,22.6,8月24日 9時時点,35.97,138.22,原村,注意
2023/8/24,9:00,48571,22.7,8月24日 9時時点,35.94833333333333,138.47166666666666,野辺山,注意
2023/8/24,9:00,48606,26.7,8月24日 9時時点,35.84,137.68833333333333,木曽福島,警戒
2023/8/24,9:00,48621,25.2,8月24日 9時時点,35.825,137.955,伊那,警戒
2023/8/24,9:00,48717,23.3,8月24日 9時時点,35.61,137.62,南木曽,注意
2023/8/24,9:00,48731,25.2,8月24日 9時時点,35.653333333333336,137.89833333333334,飯島,警戒
2023/8/24,9:00,48767,25.0,8月24日 9時時点,35.52333333333333,137.82166666666666,飯田,警戒
2023/8/24,9:00,48826,22.2,8月24日 9時時点,35.373333333333335,137.69166666666666,浪合,注意
2023/8/24,9:00,48841,24.9,8月24日 9時時点,35.321666666666665,137.93166666666667,南信濃,注意
2023/8/24,9:00,49036,24.3,8月24日 9時時点,35.861666666666665,138.38666666666666,大泉,注意
2023/8/24,9:00,49086,27.9,8月24日 9時時点,35.693333333333335,138.44833333333332,韮崎,警戒
2023/8/24,9:00,49142,29.6,8月24日 9時時点,35.666666666666664,138.55333333333334,甲府,厳重警戒
2023/8/24,9:00,49151,26.8,8月24日 9時時点,35.663333333333334,138.725,勝沼,警戒
2023/8/24,9:00,49161,28.5,8月24日 9時時点,35.608333333333334,138.93833333333333,大月,厳重警戒
2023/8/24,9:00,49196,24.6,8月24日 9時時点,35.528333333333336,138.615,古関,注意
2023/8/24,9:00,49236,27.0,8月24日 9時時点,35.46666666666667,138.44166666666666,切石,警戒
2023/8/24,9:00,49251,24.1,8月24日 9時時点,35.5,138.76,河口湖,注意
2023/8/24,9:00,49256,24.3,8月24日 9時時点,35.43666666666667,138.83666666666667,山中,注意
2023/8/24,9:00,49316,27.1,8月24日 9時時点,35.288333333333334,138.445,南部,警戒
2023/8/24,9:00,50106,23.8,8月24日 9時時点,35.21666666666667,138.22166666666666,井川,注意
2023/8/24,9:00,50136,25.9,8月24日 9時時点,35.305,138.92666666666668,御殿場,警戒
2023/8/24,9:00,50196,30.1,8月24日 9時時点,35.185,138.66333333333333,富士,厳重警戒
2023/8/24,9:00,50206,30.5,8月24日 9時時点,35.11333333333334,138.925,三島,厳重警戒
2023/8/24,9:00,50226,24.5,8月24日 9時時点,35.056666666666665,137.76166666666666,佐久間,注意
2023/8/24,9:00,50241,25.6,8月24日 9時時点,35.10166666666667,138.12833333333333,川根本町,警戒
2023/8/24,9:00,50261,30.3,8月24日 9時時点,35.053333333333335,138.52166666666668,清水,厳重警戒
2023/8/24,9:00,50281,30.1,8月24日 9時時点,35.045,139.09166666666667,網代,厳重警戒
2023/8/24,9:00,50331,29.5,8月24日 9時時点,34.975,138.40333333333334,静岡,厳重警戒
2023/8/24,9:00,50386,25.3,8月24日 9時時点,34.89,137.81333333333333,天竜,警戒
2023/8/24,9:00,50456,26.0,8月24日 9時時点,34.75333333333333,137.71166666666667,浜松,警戒
2023/8/24,9:00,50476,26.0,8月24日 9時時点,34.785,138.13833333333332,菊川牧之原,警戒
2023/8/24,9:00,50491,31.0,8月24日 9時時点,34.755,138.78333333333333,松崎,危険
2023/8/24,9:00,50506,29.8,8月24日 9時時点,34.781666666666666,139.04833333333335,稲取,厳重警戒
2023/8/24,9:00,50536,26.5,8月24日 9時時点,34.69166666666667,137.88,磐田,警戒
2023/8/24,9:00,50551,28.5,8月24日 9時時点,34.60333333333333,138.21333333333334,御前崎,厳重警戒
2023/8/24,9:00,50561,28.4,8月24日 9時時点,34.60333333333333,138.84166666666667,石廊崎,厳重警戒
2023/8/24,9:00,51031,26.1,8月24日 9時時点,35.21666666666667,136.69833333333332,愛西,警戒
2023/8/24,9:00,51071,23.6,8月24日 9時時点,35.211666666666666,137.50666666666666,稲武,注意
2023/8/24,9:00,51106,24.5,8月24日 9時時点,35.166666666666664,136.965,名古屋,注意
2023/8/24,9:00,51116,26.0,8月24日 9時時点,35.13166666666667,137.17666666666668,豊田,警戒
2023/8/24,9:00,51216,25.7,8月24日 9時時点,34.995,136.94333333333333,大府,警戒
2023/8/24,9:00,51226,25.6,8月24日 9時時点,34.91833333333334,137.19333333333333,岡崎,警戒
2023/8/24,9:00,51247,25.1,8月24日 9時時点,34.906666666666666,137.51833333333335,新城,警戒
2023/8/24,9:00,51281,25.1,8月24日 9時時点,34.845,137.21666666666667,蒲郡,警戒
2023/8/24,9:00,51311,26.9,8月24日 9時時点,34.74,136.93833333333333,南知多,警戒
2023/8/24,9:00,51331,26.4,8月24日 9時時点,34.75,137.34166666666667,豊橋,警戒
2023/8/24,9:00,51346,27.5,8月24日 9時時点,34.62833333333333,137.09333333333333,伊良湖,警戒
2023/8/24,9:00,52041,24.5,8月24日 9時時点,36.305,137.1,河合,注意
2023/8/24,9:00,52051,27.8,8月24日 9時時点,36.321666666666665,137.30833333333334,神岡,警戒
2023/8/24,9:00,52081,26.4,8月24日 9時時点,36.27333333333333,136.89666666666668,白川,警戒
2023/8/24,9:00,52111,26.4,8月24日 9時時点,36.248333333333335,137.50333333333333,栃尾,警戒
2023/8/24,9:00,52146,25.4,8月24日 9時時点,36.155,137.25333333333333,高山,警戒
2023/8/24,9:00,52181,22.0,8月24日 9時時点,36.06,137.035,六厩,注意
2023/8/24,9:00,52196,24.2,8月24日 9時時点,36.015,137.38833333333332,宮之前,注意
2023/8/24,9:00,52221,25.3,8月24日 9時時点,35.92333333333333,136.83166666666668,長滝,警戒
2023/8/24,9:00,52286,25.7,8月24日 9時時点,35.888333333333335,137.20666666666668,萩原,警戒
2023/8/24,9:00,52331,26.1,8月24日 9時時点,35.75666666666667,136.97833333333332,八幡,警戒
2023/8/24,9:00,52346,24.6,8月24日 9時時点,35.763333333333335,137.28833333333333,宮地,注意
2023/8/24,9:00,52381,26.5,8月24日 9時時点,35.638333333333335,136.60166666666666,樽見,警戒
2023/8/24,9:00,52406,25.1,8月24日 9時時点,35.66166666666667,137.16,金山,警戒
2023/8/24,9:00,52461,26.0,8月24日 9時時点,35.555,136.91,美濃,警戒
2023/8/24,9:00,52482,24.0,8月24日 9時時点,35.598333333333336,137.31833333333333,黒川,注意
2023/8/24,9:00,52511,27.4,8月24日 9時時点,35.485,136.56666666666666,揖斐川,警戒
2023/8/24,9:00,52536,26.3,8月24日 9時時点,35.445,137.005,美濃加茂,警戒
2023/8/24,9:00,52556,24.2,8月24日 9時時点,35.446666666666665,137.40333333333334,恵那,注意
2023/8/24,9:00,52557,24.4,8月24日 9時時点,35.47666666666667,137.48666666666668,中津川,注意
2023/8/24,9:00,52571,26.5,8月24日 9時時点,35.36333333333334,136.46666666666667,関ケ原,警戒
2023/8/24,9:00,52581,27.4,8月24日 9時時点,35.346666666666664,136.62,大垣,警戒
2023/8/24,9:00,52586,26.0,8月24日 9時時点,35.4,136.76166666666666,岐阜,警戒
2023/8/24,9:00,52606,26.2,8月24日 9時時点,35.346666666666664,137.10833333333332,多治見,警戒
2023/8/24,9:00,53041,27.1,8月24日 9時時点,35.05,136.69333333333333,桑名,警戒
2023/8/24,9:00,53061,27.6,8月24日 9時時点,34.94,136.58,四日市,警戒
2023/8/24,9:00,53091,26.9,8月24日 9時時点,34.87,136.45333333333335,亀山,警戒
2023/8/24,9:00,53112,26.9,8月24日 9時時点,34.76166666666667,136.14166666666668,上野,警戒
2023/8/24,9:00,53133,27.3,8月24日 9時時点,34.733333333333334,136.51833333333335,津,警戒
2023/8/24,9:00,53196,27.4,8月24日 9時時点,34.528333333333336,136.665,小俣,警戒
2023/8/24,9:00,53231,26.7,8月24日 9時時点,34.44833333333333,136.39,粥見,警戒
2023/8/24,9:00,53257,26.9,8月24日 9時時点,34.48166666666667,136.825,鳥羽,警戒
2023/8/24,9:00,53296,27.0,8月24日 9時時点,34.345,136.68166666666667,南伊勢,警戒
2023/8/24,9:00,53326,28.2,8月24日 9時時点,34.208333333333336,136.32666666666665,紀伊長島,厳重警戒
2023/8/24,9:00,53378,27.5,8月24日 9時時点,34.068333333333335,136.19333333333333,尾鷲,警戒
2023/8/24,9:00,53401,27.8,8月24日 9時時点,33.931666666666665,136.13833333333332,熊野新鹿,警戒
2023/8/24,9:00,54012,32.0,8月24日 9時時点,38.465,139.25333333333333,粟島,危険
2023/8/24,9:00,54041,29.8,8月24日 9時時点,38.33,138.51166666666666,弾崎,厳重警戒
2023/8/24,9:00,54086,32.3,8月24日 9時時点,38.22666666666667,139.47833333333332,村上,危険
2023/8/24,9:00,54157,31.3,8月24日 9時時点,38.028333333333336,138.24,相川,危険
2023/8/24,9:00,54166,31.4,8月24日 9時時点,38.07333333333333,138.44,両津,危険
2023/8/24,9:00,54181,31.7,8月24日 9時時点,38.07666666666667,139.38833333333332,中条,危険
2023/8/24,9:00,54191,31.5,8月24日 9時時点,38.09166666666667,139.56333333333333,下関,危険
2023/8/24,9:00,54232,30.2,8月24日 9時時点,37.89333333333333,139.01833333333335,新潟,厳重警戒
2023/8/24,9:00,54271,30.6,8月24日 9時時点,37.84166666666667,138.31333333333333,羽茂,厳重警戒
2023/8/24,9:00,54296,31.4,8月24日 9時時点,37.791666666666664,139.08666666666667,新津,危険
2023/8/24,9:00,54341,31.5,8月24日 9時時点,37.76833333333333,138.91333333333333,巻,危険
2023/8/24,9:00,54387,32.1,8月24日 9時時点,37.64,138.76666666666668,寺泊,危険
2023/8/24,9:00,54396,31.8,8月24日 9時時点,37.64,138.955,三条,危険
2023/8/24,9:00,54421,31.6,8月24日 9時時点,37.67166666666667,139.44666666666666,津川,危険
2023/8/24,9:00,54501,31.2,8月24日 9時時点,37.45,138.82333333333332,長岡,危険
2023/8/24,9:00,54541,30.5,8月24日 9時時点,37.35166666666667,138.55333333333334,柏崎,厳重警戒
2023/8/24,9:00,54566,30.3,8月24日 9時時点,37.346666666666664,139.04333333333332,守門,厳重警戒
2023/8/24,9:00,54586,30.7,8月24日 9時時点,37.225,138.325,大潟,厳重警戒
2023/8/24,9:00,54616,33.1,8月24日 9時時点,37.22666666666667,138.96333333333334,小出,危険
2023/8/24,9:00,54651,31.7,8月24日 9時時点,37.10666666666667,138.24666666666667,高田,危険
2023/8/24,9:00,54661,30.0,8月24日 9時時点,37.10666666666667,138.45666666666668,安塚,厳重警戒
2023/8/24,9:00,54676,31.1,8月24日 9時時点,37.14333333333333,138.72666666666666,十日町,危険
2023/8/24,9:00,54711,30.7,8月24日 9時時点,37.04333333333334,137.875,糸魚川,厳重警戒
2023/8/24,9:00,54721,30.5,8月24日 9時時点,37.083333333333336,138.02333333333334,能生,厳重警戒
2023/8/24,9:00,54816,29.7,8月24日 9時時点,36.93333333333333,138.22166666666666,関山,厳重警戒
2023/8/24,9:00,54836,29.3,8月24日 9時時点,36.99666666666667,138.68333333333334,津南,厳重警戒
2023/8/24,9:00,54841,31.7,8月24日 9時時点,36.94166666666667,138.81,湯沢,危険
2023/8/24,9:00,55022,31.1,8月24日 9時時点,36.93666666666667,137.56333333333333,朝日,危険
2023/8/24,9:00,55041,30.8,8月24日 9時時点,36.86333333333333,136.96,氷見,厳重警戒
2023/8/24,9:00,55056,30.7,8月24日 9時時点,36.821666666666665,137.42833333333334,魚津,厳重警戒
2023/8/24,9:00,55091,31.4,8月24日 9時時点,36.791666666666664,137.055,伏木,危険
2023/8/24,9:00,55102,31.2,8月24日 9時時点,36.708333333333336,137.20166666666665,富山,危険
2023/8/24,9:00,55141,30.9,8月24日 9時時点,36.61,136.955,砺波,厳重警戒
2023/8/24,9:00,55166,29.3,8月24日 9時時点,36.67,137.42333333333335,上市,厳重警戒
2023/8/24,9:00,55191,31.0,8月24日 9時時点,36.545,136.87166666666667,南砺高宮,危険
2023/8/24,9:00,55206,30.8,8月24日 9時時点,36.57,137.15833333333333,八尾,厳重警戒
2023/8/24,9:00,56036,32.5,8月24日 9時時点,37.446666666666665,137.28666666666666,珠洲,危険
2023/8/24,9:00,56052,30.2,8月24日 9時時点,37.39,136.895,輪島,厳重警戒
2023/8/24,9:00,56116,31.3,8月24日 9時時点,37.14333333333333,136.725,志賀,危険
2023/8/24,9:00,56146,32.5,8月24日 9時時点,37.03,136.99166666666667,七尾,危険
2023/8/24,9:00,56176,31.8,8月24日 9時時点,36.89333333333333,136.77666666666667,羽咋,危険
2023/8/24,9:00,56186,30.2,8月24日 9時時点,36.711666666666666,136.69166666666666,かほく,厳重警戒
2023/8/24,9:00,56227,30.4,8月24日 9時時点,36.58833333333333,136.63333333333333,金沢,厳重警戒
2023/8/24,9:00,56276,29.0,8月24日 9時時点,36.38166666666667,136.435,小松,厳重警戒
2023/8/24,9:00,56286,27.0,8月24日 9時時点,36.39666666666667,136.62,白山河内,警戒
2023/8/24,9:00,56301,28.2,8月24日 9時時点,36.26166666666666,136.39666666666668,加賀中津原,厳重警戒
2023/8/24,9:00,57001,31.3,8月24日 9時時点,36.24333333333333,136.17333333333335,三国,危険
2023/8/24,9:00,57051,28.2,8月24日 9時時点,36.01166666666666,135.99,越廼,厳重警戒
2023/8/24,9:00,57066,27.9,8月24日 9時時点,36.055,136.22166666666666,福井,警戒
2023/8/24,9:00,57082,29.5,8月24日 9時時点,36.038333333333334,136.52166666666668,勝山,厳重警戒
2023/8/24,9:00,57121,29.1,8月24日 9時時点,35.971666666666664,136.49666666666667,大野,厳重警戒
2023/8/24,9:00,57206,25.3,8月24日 9時時点,35.766666666666666,136.2,今庄,警戒
2023/8/24,9:00,57248,26.8,8月24日 9時時点,35.653333333333336,136.06166666666667,敦賀,警戒
2023/8/24,9:00,57286,28.3,8月24日 9時時点,35.6,135.91666666666666,美浜,厳重警戒
2023/8/24,9:00,57317,27.7,8月24日 9時時点,35.483333333333334,135.78166666666667,小浜,警戒
2023/8/24,9:00,60051,26.2,8月24日 9時時点,35.41166666666667,136.02833333333334,今津,警戒
