date,max,year,month,day,month_day,month_day_flourish
1982-07-16,23.7,1982,7,16,07-16,7/16
1982-07-17,22.3,1982,7,17,07-17,7/17
1982-07-18,28.5,1982,7,18,07-18,7/18
1982-07-19,25.1,1982,7,19,07-19,7/19
1982-07-20,27.6,1982,7,20,07-20,7/20
1982-07-21,24.8,1982,7,21,07-21,7/21
1982-07-22,28.4,1982,7,22,07-22,7/22
1982-07-23,28.0,1982,7,23,07-23,7/23
1982-07-24,27.8,1982,7,24,07-24,7/24
1982-07-25,23.0,1982,7,25,07-25,7/25
1982-07-26,23.1,1982,7,26,07-26,7/26
1982-07-27,24.2,1982,7,27,07-27,7/27
1982-07-28,27.7,1982,7,28,07-28,7/28
1982-07-29,28.0,1982,7,29,07-29,7/29
1982-07-30,26.7,1982,7,30,07-30,7/30
1982-07-31,30.1,1982,7,31,07-31,7/31
1982-08-01,26.2,1982,8,1,08-01,8/1
1982-08-02,31.6,1982,8,2,08-02,8/2
1982-08-03,26.4,1982,8,3,08-03,8/3
1982-08-04,31.7,1982,8,4,08-04,8/4
1982-08-05,30.5,1982,8,5,08-05,8/5
1982-08-06,30.9,1982,8,6,08-06,8/6
1982-08-07,29.8,1982,8,7,08-07,8/7
1982-08-08,28.6,1982,8,8,08-08,8/8
1982-08-09,29.5,1982,8,9,08-09,8/9
1982-08-10,32.2,1982,8,10,08-10,8/10
1982-08-11,31.6,1982,8,11,08-11,8/11
1982-08-12,27.9,1982,8,12,08-12,8/12
1982-08-13,29.7,1982,8,13,08-13,8/13
1982-08-14,31.4,1982,8,14,08-14,8/14
1982-08-15,28.1,1982,8,15,08-15,8/15
1982-08-16,25.6,1982,8,16,08-16,8/16
1982-08-17,28.1,1982,8,17,08-17,8/17
1982-08-18,30.5,1982,8,18,08-18,8/18
1982-08-19,30.6,1982,8,19,08-19,8/19
1982-08-20,31.7,1982,8,20,08-20,8/20
1982-08-21,30.9,1982,8,21,08-21,8/21
1982-08-22,33.0,1982,8,22,08-22,8/22
1982-08-23,32.0,1982,8,23,08-23,8/23
1982-08-24,31.6,1982,8,24,08-24,8/24
1982-08-25,32.4,1982,8,25,08-25,8/25
1982-08-26,29.7,1982,8,26,08-26,8/26
1982-08-27,31.2,1982,8,27,08-27,8/27
1982-08-28,30.4,1982,8,28,08-28,8/28
1982-08-29,32.6,1982,8,29,08-29,8/29
1982-08-30,29.0,1982,8,30,08-30,8/30
1982-08-31,30.6,1982,8,31,08-31,8/31
1982-09-01,31.3,1982,9,1,09-01,9/1
1982-09-02,30.8,1982,9,2,09-02,9/2
1982-09-03,29.6,1982,9,3,09-03,9/3
1982-09-04,23.5,1982,9,4,09-04,9/4
1982-09-05,26.9,1982,9,5,09-05,9/5
1982-09-06,22.9,1982,9,6,09-06,9/6
1982-09-07,25.7,1982,9,7,09-07,9/7
1982-09-08,25.0,1982,9,8,09-08,9/8
1982-09-09,28.9,1982,9,9,09-09,9/9
1982-09-10,28.0,1982,9,10,09-10,9/10
1982-09-11,22.7,1982,9,11,09-11,9/11
1982-09-12,25.7,1982,9,12,09-12,9/12
1982-09-13,29.4,1982,9,13,09-13,9/13
1982-09-14,26.8,1982,9,14,09-14,9/14
1982-09-15,21.2,1982,9,15,09-15,9/15
1982-09-16,23.8,1982,9,16,09-16,9/16
1982-09-17,25.3,1982,9,17,09-17,9/17
1982-09-18,23.9,1982,9,18,09-18,9/18
1982-09-19,21.2,1982,9,19,09-19,9/19
1982-09-20,21.4,1982,9,20,09-20,9/20
1982-09-21,29.0,1982,9,21,09-21,9/21
1982-09-22,26.0,1982,9,22,09-22,9/22
1982-09-23,21.2,1982,9,23,09-23,9/23
1982-09-24,22.4,1982,9,24,09-24,9/24
1982-09-25,24.8,1982,9,25,09-25,9/25
1982-09-26,29.7,1982,9,26,09-26,9/26
1982-09-27,30.2,1982,9,27,09-27,9/27
1982-09-28,24.2,1982,9,28,09-28,9/28
1982-09-29,23.8,1982,9,29,09-29,9/29
1982-09-30,22.5,1982,9,30,09-30,9/30
1983-06-01,29.8,1983,6,1,06-01,6/1
1983-06-02,26.2,1983,6,2,06-02,6/2
1983-06-03,23.9,1983,6,3,06-03,6/3
1983-06-04,22.3,1983,6,4,06-04,6/4
1983-06-05,23.2,1983,6,5,06-05,6/5
1983-06-06,23.9,1983,6,6,06-06,6/6
1983-06-07,24.9,1983,6,7,06-07,6/7
1983-06-08,25.8,1983,6,8,06-08,6/8
1983-06-09,25.9,1983,6,9,06-09,6/9
1983-06-10,26.5,1983,6,10,06-10,6/10
1983-06-11,21.5,1983,6,11,06-11,6/11
1983-06-12,19.7,1983,6,12,06-12,6/12
1983-06-13,20.8,1983,6,13,06-13,6/13
1983-06-14,29.2,1983,6,14,06-14,6/14
1983-06-15,28.4,1983,6,15,06-15,6/15
1983-06-16,24.1,1983,6,16,06-16,6/16
1983-06-17,22.8,1983,6,17,06-17,6/17
1983-06-18,19.7,1983,6,18,06-18,6/18
1983-06-19,24.7,1983,6,19,06-19,6/19
1983-06-20,24.1,1983,6,20,06-20,6/20
1983-06-21,25.7,1983,6,21,06-21,6/21
1983-06-22,27.3,1983,6,22,06-22,6/22
1983-06-23,20.5,1983,6,23,06-23,6/23
1983-06-24,23.0,1983,6,24,06-24,6/24
1983-06-25,26.2,1983,6,25,06-25,6/25
1983-06-26,21.9,1983,6,26,06-26,6/26
1983-06-27,18.3,1983,6,27,06-27,6/27
1983-06-28,24.4,1983,6,28,06-28,6/28
1983-06-29,26.1,1983,6,29,06-29,6/29
1983-06-30,26.3,1983,6,30,06-30,6/30
1983-07-01,25.4,1983,7,1,07-01,7/1
1983-07-02,26.9,1983,7,2,07-02,7/2
1983-07-03,22.9,1983,7,3,07-03,7/3
1983-07-04,27.4,1983,7,4,07-04,7/4
1983-07-05,24.0,1983,7,5,07-05,7/5
1983-07-06,24.8,1983,7,6,07-06,7/6
1983-07-07,22.2,1983,7,7,07-07,7/7
1983-07-08,18.3,1983,7,8,07-08,7/8
1983-07-09,25.1,1983,7,9,07-09,7/9
1983-07-10,22.5,1983,7,10,07-10,7/10
1983-07-11,19.9,1983,7,11,07-11,7/11
1983-07-12,22.1,1983,7,12,07-12,7/12
1983-07-13,23.8,1983,7,13,07-13,7/13
1983-07-14,28.4,1983,7,14,07-14,7/14
1983-07-15,26.6,1983,7,15,07-15,7/15
1983-07-16,29.6,1983,7,16,07-16,7/16
1983-07-17,26.2,1983,7,17,07-17,7/17
1983-07-18,26.4,1983,7,18,07-18,7/18
1983-07-19,30.1,1983,7,19,07-19,7/19
1983-07-20,26.5,1983,7,20,07-20,7/20
1983-07-21,28.6,1983,7,21,07-21,7/21
1983-07-22,29.0,1983,7,22,07-22,7/22
1983-07-23,29.2,1983,7,23,07-23,7/23
1983-07-24,28.9,1983,7,24,07-24,7/24
1983-07-25,31.5,1983,7,25,07-25,7/25
1983-07-26,32.2,1983,7,26,07-26,7/26
1983-07-27,32.8,1983,7,27,07-27,7/27
1983-07-28,32.9,1983,7,28,07-28,7/28
1983-07-29,32.6,1983,7,29,07-29,7/29
1983-07-30,31.5,1983,7,30,07-30,7/30
1983-07-31,32.7,1983,7,31,07-31,7/31
1983-08-01,29.5,1983,8,1,08-01,8/1
1983-08-02,27.4,1983,8,2,08-02,8/2
1983-08-03,30.7,1983,8,3,08-03,8/3
1983-08-04,33.3,1983,8,4,08-04,8/4
1983-08-05,33.8,1983,8,5,08-05,8/5
1983-08-06,33.0,1983,8,6,08-06,8/6
1983-08-07,34.5,1983,8,7,08-07,8/7
1983-08-08,34.2,1983,8,8,08-08,8/8
1983-08-09,34.8,1983,8,9,08-09,8/9
1983-08-10,29.9,1983,8,10,08-10,8/10
1983-08-11,33.0,1983,8,11,08-11,8/11
1983-08-12,34.2,1983,8,12,08-12,8/12
1983-08-13,33.1,1983,8,13,08-13,8/13
1983-08-14,30.6,1983,8,14,08-14,8/14
1983-08-15,27.4,1983,8,15,08-15,8/15
1983-08-16,30.4,1983,8,16,08-16,8/16
1983-08-17,28.2,1983,8,17,08-17,8/17
1983-08-18,31.4,1983,8,18,08-18,8/18
1983-08-19,37.1,1983,8,19,08-19,8/19
1983-08-20,35.2,1983,8,20,08-20,8/20
1983-08-21,24.9,1983,8,21,08-21,8/21
1983-08-22,28.7,1983,8,22,08-22,8/22
1983-08-23,27.1,1983,8,23,08-23,8/23
1983-08-24,23.5,1983,8,24,08-24,8/24
1983-08-25,30.2,1983,8,25,08-25,8/25
1983-08-26,29.0,1983,8,26,08-26,8/26
1983-08-27,27.0,1983,8,27,08-27,8/27
1983-08-28,28.1,1983,8,28,08-28,8/28
1983-08-29,33.4,1983,8,29,08-29,8/29
1983-08-30,34.8,1983,8,30,08-30,8/30
1983-08-31,32.4,1983,8,31,08-31,8/31
1983-09-01,28.7,1983,9,1,09-01,9/1
1983-09-02,30.7,1983,9,2,09-02,9/2
1983-09-03,31.1,1983,9,3,09-03,9/3
1983-09-04,32.7,1983,9,4,09-04,9/4
1983-09-05,33.3,1983,9,5,09-05,9/5
1983-09-06,32.6,1983,9,6,09-06,9/6
1983-09-07,31.9,1983,9,7,09-07,9/7
1983-09-08,25.8,1983,9,8,09-08,9/8
1983-09-09,26.8,1983,9,9,09-09,9/9
1983-09-10,26.5,1983,9,10,09-10,9/10
1983-09-11,26.3,1983,9,11,09-11,9/11
1983-09-12,30.4,1983,9,12,09-12,9/12
1983-09-13,32.8,1983,9,13,09-13,9/13
1983-09-14,27.5,1983,9,14,09-14,9/14
1983-09-15,23.0,1983,9,15,09-15,9/15
1983-09-16,21.7,1983,9,16,09-16,9/16
1983-09-17,27.3,1983,9,17,09-17,9/17
1983-09-18,22.1,1983,9,18,09-18,9/18
1983-09-19,24.2,1983,9,19,09-19,9/19
1983-09-20,24.9,1983,9,20,09-20,9/20
1983-09-21,23.6,1983,9,21,09-21,9/21
1983-09-22,27.6,1983,9,22,09-22,9/22
1983-09-23,25.3,1983,9,23,09-23,9/23
1983-09-24,20.1,1983,9,24,09-24,9/24
1983-09-25,23.0,1983,9,25,09-25,9/25
1983-09-26,22.8,1983,9,26,09-26,9/26
1983-09-27,20.0,1983,9,27,09-27,9/27
1983-09-28,17.5,1983,9,28,09-28,9/28
1983-09-29,21.9,1983,9,29,09-29,9/29
1983-09-30,21.3,1983,9,30,09-30,9/30
1984-06-01,27.0,1984,6,1,06-01,6/1
1984-06-02,26.6,1984,6,2,06-02,6/2
1984-06-03,21.8,1984,6,3,06-03,6/3
1984-06-04,21.9,1984,6,4,06-04,6/4
1984-06-05,23.7,1984,6,5,06-05,6/5
1984-06-06,26.6,1984,6,6,06-06,6/6
1984-06-07,25.9,1984,6,7,06-07,6/7
1984-06-08,25.5,1984,6,8,06-08,6/8
1984-06-09,26.1,1984,6,9,06-09,6/9
1984-06-10,24.0,1984,6,10,06-10,6/10
1984-06-11,24.0,1984,6,11,06-11,6/11
1984-06-12,26.7,1984,6,12,06-12,6/12
1984-06-13,22.4,1984,6,13,06-13,6/13
1984-06-14,25.6,1984,6,14,06-14,6/14
1984-06-15,26.2,1984,6,15,06-15,6/15
1984-06-16,28.0,1984,6,16,06-16,6/16
1984-06-17,27.6,1984,6,17,06-17,6/17
1984-06-18,29.0,1984,6,18,06-18,6/18
1984-06-19,31.5,1984,6,19,06-19,6/19
1984-06-20,27.4,1984,6,20,06-20,6/20
1984-06-21,22.6,1984,6,21,06-21,6/21
1984-06-22,21.2,1984,6,22,06-22,6/22
1984-06-23,22.0,1984,6,23,06-23,6/23
1984-06-24,24.4,1984,6,24,06-24,6/24
1984-06-25,22.4,1984,6,25,06-25,6/25
1984-06-26,20.7,1984,6,26,06-26,6/26
1984-06-27,22.7,1984,6,27,06-27,6/27
1984-06-28,24.6,1984,6,28,06-28,6/28
1984-06-29,22.2,1984,6,29,06-29,6/29
1984-06-30,26.5,1984,6,30,06-30,6/30
1984-07-01,27.2,1984,7,1,07-01,7/1
1984-07-02,28.3,1984,7,2,07-02,7/2
1984-07-03,29.5,1984,7,3,07-03,7/3
1984-07-04,32.9,1984,7,4,07-04,7/4
1984-07-05,33.6,1984,7,5,07-05,7/5
1984-07-06,30.5,1984,7,6,07-06,7/6
1984-07-07,23.2,1984,7,7,07-07,7/7
1984-07-08,22.2,1984,7,8,07-08,7/8
1984-07-09,28.8,1984,7,9,07-09,7/9
1984-07-10,27.5,1984,7,10,07-10,7/10
1984-07-11,28.6,1984,7,11,07-11,7/11
1984-07-12,28.2,1984,7,12,07-12,7/12
1984-07-13,29.8,1984,7,13,07-13,7/13
1984-07-14,30.7,1984,7,14,07-14,7/14
1984-07-15,29.0,1984,7,15,07-15,7/15
1984-07-16,31.7,1984,7,16,07-16,7/16
1984-07-17,32.3,1984,7,17,07-17,7/17
1984-07-18,31.9,1984,7,18,07-18,7/18
1984-07-19,30.1,1984,7,19,07-19,7/19
1984-07-20,30.3,1984,7,20,07-20,7/20
1984-07-21,29.5,1984,7,21,07-21,7/21
1984-07-22,31.1,1984,7,22,07-22,7/22
1984-07-23,28.9,1984,7,23,07-23,7/23
1984-07-24,31.4,1984,7,24,07-24,7/24
1984-07-25,32.1,1984,7,25,07-25,7/25
1984-07-26,32.7,1984,7,26,07-26,7/26
1984-07-27,31.5,1984,7,27,07-27,7/27
1984-07-28,27.5,1984,7,28,07-28,7/28
1984-07-29,32.5,1984,7,29,07-29,7/29
1984-07-30,32.7,1984,7,30,07-30,7/30
1984-07-31,32.9,1984,7,31,07-31,7/31
1984-08-01,32.7,1984,8,1,08-01,8/1
1984-08-02,32.3,1984,8,2,08-02,8/2
1984-08-03,32.4,1984,8,3,08-03,8/3
1984-08-04,33.1,1984,8,4,08-04,8/4
1984-08-05,32.2,1984,8,5,08-05,8/5
1984-08-06,34.2,1984,8,6,08-06,8/6
1984-08-07,35.0,1984,8,7,08-07,8/7
1984-08-08,33.7,1984,8,8,08-08,8/8
1984-08-09,33.0,1984,8,9,08-09,8/9
1984-08-10,32.4,1984,8,10,08-10,8/10
1984-08-11,31.6,1984,8,11,08-11,8/11
1984-08-12,32.9,1984,8,12,08-12,8/12
1984-08-13,33.3,1984,8,13,08-13,8/13
1984-08-14,34.0,1984,8,14,08-14,8/14
1984-08-15,34.4,1984,8,15,08-15,8/15
1984-08-16,34.8,1984,8,16,08-16,8/16
1984-08-17,34.5,1984,8,17,08-17,8/17
1984-08-18,34.1,1984,8,18,08-18,8/18
1984-08-19,33.8,1984,8,19,08-19,8/19
1984-08-20,33.3,1984,8,20,08-20,8/20
1984-08-21,32.0,1984,8,21,08-21,8/21
1984-08-22,31.0,1984,8,22,08-22,8/22
1984-08-23,34.5,1984,8,23,08-23,8/23
1984-08-24,27.2,1984,8,24,08-24,8/24
1984-08-25,28.7,1984,8,25,08-25,8/25
1984-08-26,30.3,1984,8,26,08-26,8/26
1984-08-27,30.6,1984,8,27,08-27,8/27
1984-08-28,34.0,1984,8,28,08-28,8/28
1984-08-29,29.5,1984,8,29,08-29,8/29
1984-08-30,26.5,1984,8,30,08-30,8/30
1984-08-31,32.5,1984,8,31,08-31,8/31
1984-09-01,31.5,1984,9,1,09-01,9/1
1984-09-02,35.2,1984,9,2,09-02,9/2
1984-09-03,38.1,1984,9,3,09-03,9/3
1984-09-04,33.3,1984,9,4,09-04,9/4
1984-09-05,26.6,1984,9,5,09-05,9/5
1984-09-06,27.6,1984,9,6,09-06,9/6
1984-09-07,26.6,1984,9,7,09-07,9/7
1984-09-08,25.8,1984,9,8,09-08,9/8
1984-09-09,25.0,1984,9,9,09-09,9/9
1984-09-10,32.4,1984,9,10,09-10,9/10
1984-09-11,28.1,1984,9,11,09-11,9/11
1984-09-12,26.6,1984,9,12,09-12,9/12
1984-09-13,27.5,1984,9,13,09-13,9/13
1984-09-14,26.3,1984,9,14,09-14,9/14
1984-09-15,25.0,1984,9,15,09-15,9/15
1984-09-16,22.3,1984,9,16,09-16,9/16
1984-09-17,26.5,1984,9,17,09-17,9/17
1984-09-18,24.9,1984,9,18,09-18,9/18
1984-09-19,23.2,1984,9,19,09-19,9/19
1984-09-20,25.3,1984,9,20,09-20,9/20
1984-09-21,25.5,1984,9,21,09-21,9/21
1984-09-22,25.6,1984,9,22,09-22,9/22
1984-09-23,25.6,1984,9,23,09-23,9/23
1984-09-24,25.5,1984,9,24,09-24,9/24
1984-09-25,26.1,1984,9,25,09-25,9/25
1984-09-26,23.8,1984,9,26,09-26,9/26
1984-09-27,23.0,1984,9,27,09-27,9/27
1984-09-28,25.0,1984,9,28,09-28,9/28
1984-09-29,26.4,1984,9,29,09-29,9/29
1984-09-30,28.8,1984,9,30,09-30,9/30
1985-06-01,23.0,1985,6,1,06-01,6/1
1985-06-02,24.0,1985,6,2,06-02,6/2
1985-06-03,25.4,1985,6,3,06-03,6/3
1985-06-04,26.7,1985,6,4,06-04,6/4
1985-06-05,28.7,1985,6,5,06-05,6/5
1985-06-06,30.1,1985,6,6,06-06,6/6
1985-06-07,29.9,1985,6,7,06-07,6/7
1985-06-08,22.6,1985,6,8,06-08,6/8
1985-06-09,19.6,1985,6,9,06-09,6/9
1985-06-10,20.6,1985,6,10,06-10,6/10
1985-06-11,21.3,1985,6,11,06-11,6/11
1985-06-12,20.6,1985,6,12,06-12,6/12
1985-06-13,17.9,1985,6,13,06-13,6/13
1985-06-14,17.4,1985,6,14,06-14,6/14
1985-06-15,18.4,1985,6,15,06-15,6/15
1985-06-16,21.5,1985,6,16,06-16,6/16
1985-06-17,22.3,1985,6,17,06-17,6/17
1985-06-18,18.8,1985,6,18,06-18,6/18
1985-06-19,22.0,1985,6,19,06-19,6/19
1985-06-20,22.9,1985,6,20,06-20,6/20
1985-06-21,22.6,1985,6,21,06-21,6/21
1985-06-22,26.9,1985,6,22,06-22,6/22
1985-06-23,28.1,1985,6,23,06-23,6/23
1985-06-24,23.8,1985,6,24,06-24,6/24
1985-06-25,22.0,1985,6,25,06-25,6/25
1985-06-26,26.4,1985,6,26,06-26,6/26
1985-06-27,23.8,1985,6,27,06-27,6/27
1985-06-28,19.5,1985,6,28,06-28,6/28
1985-06-29,22.0,1985,6,29,06-29,6/29
1985-06-30,24.7,1985,6,30,06-30,6/30
1985-07-01,32.2,1985,7,1,07-01,7/1
1985-07-02,25.7,1985,7,2,07-02,7/2
1985-07-03,24.2,1985,7,3,07-03,7/3
1985-07-04,25.9,1985,7,4,07-04,7/4
1985-07-05,23.2,1985,7,5,07-05,7/5
1985-07-06,29.2,1985,7,6,07-06,7/6
1985-07-07,26.7,1985,7,7,07-07,7/7
1985-07-08,26.4,1985,7,8,07-08,7/8
1985-07-09,29.7,1985,7,9,07-09,7/9
1985-07-10,28.2,1985,7,10,07-10,7/10
1985-07-11,30.1,1985,7,11,07-11,7/11
1985-07-12,29.2,1985,7,12,07-12,7/12
1985-07-13,25.9,1985,7,13,07-13,7/13
1985-07-14,32.2,1985,7,14,07-14,7/14
1985-07-15,31.7,1985,7,15,07-15,7/15
1985-07-16,30.2,1985,7,16,07-16,7/16
1985-07-17,29.2,1985,7,17,07-17,7/17
1985-07-18,32.8,1985,7,18,07-18,7/18
1985-07-19,32.7,1985,7,19,07-19,7/19
1985-07-20,31.4,1985,7,20,07-20,7/20
1985-07-21,31.5,1985,7,21,07-21,7/21
1985-07-22,31.2,1985,7,22,07-22,7/22
1985-07-23,31.2,1985,7,23,07-23,7/23
1985-07-24,32.2,1985,7,24,07-24,7/24
1985-07-25,33.0,1985,7,25,07-25,7/25
1985-07-26,33.0,1985,7,26,07-26,7/26
1985-07-27,33.1,1985,7,27,07-27,7/27
1985-07-28,33.0,1985,7,28,07-28,7/28
1985-07-29,33.5,1985,7,29,07-29,7/29
1985-07-30,34.3,1985,7,30,07-30,7/30
1985-07-31,32.3,1985,7,31,07-31,7/31
1985-08-01,31.1,1985,8,1,08-01,8/1
1985-08-02,31.9,1985,8,2,08-02,8/2
1985-08-03,32.1,1985,8,3,08-03,8/3
1985-08-04,32.2,1985,8,4,08-04,8/4
1985-08-05,32.1,1985,8,5,08-05,8/5
1985-08-06,31.6,1985,8,6,08-06,8/6
1985-08-07,29.9,1985,8,7,08-07,8/7
1985-08-08,32.1,1985,8,8,08-08,8/8
1985-08-09,31.2,1985,8,9,08-09,8/9
1985-08-10,30.4,1985,8,10,08-10,8/10
1985-08-11,26.7,1985,8,11,08-11,8/11
1985-08-12,31.5,1985,8,12,08-12,8/12
1985-08-13,32.4,1985,8,13,08-13,8/13
1985-08-14,32.4,1985,8,14,08-14,8/14
1985-08-15,32.2,1985,8,15,08-15,8/15
1985-08-16,33.3,1985,8,16,08-16,8/16
1985-08-17,33.3,1985,8,17,08-17,8/17
1985-08-18,33.9,1985,8,18,08-18,8/18
1985-08-19,31.2,1985,8,19,08-19,8/19
1985-08-20,27.8,1985,8,20,08-20,8/20
1985-08-21,29.9,1985,8,21,08-21,8/21
1985-08-22,31.5,1985,8,22,08-22,8/22
1985-08-23,31.2,1985,8,23,08-23,8/23
1985-08-24,31.8,1985,8,24,08-24,8/24
1985-08-25,31.8,1985,8,25,08-25,8/25
1985-08-26,32.0,1985,8,26,08-26,8/26
1985-08-27,31.0,1985,8,27,08-27,8/27
1985-08-28,31.8,1985,8,28,08-28,8/28
1985-08-29,33.1,1985,8,29,08-29,8/29
1985-08-30,32.8,1985,8,30,08-30,8/30
1985-08-31,32.3,1985,8,31,08-31,8/31
1985-09-01,32.9,1985,9,1,09-01,9/1
1985-09-02,35.0,1985,9,2,09-02,9/2
1985-09-03,28.6,1985,9,3,09-03,9/3
1985-09-04,30.6,1985,9,4,09-04,9/4
1985-09-05,32.4,1985,9,5,09-05,9/5
1985-09-06,31.2,1985,9,6,09-06,9/6
1985-09-07,30.5,1985,9,7,09-07,9/7
1985-09-08,31.6,1985,9,8,09-08,9/8
1985-09-09,29.6,1985,9,9,09-09,9/9
1985-09-10,29.8,1985,9,10,09-10,9/10
1985-09-11,26.3,1985,9,11,09-11,9/11
1985-09-12,26.6,1985,9,12,09-12,9/12
1985-09-13,29.3,1985,9,13,09-13,9/13
1985-09-14,25.8,1985,9,14,09-14,9/14
1985-09-15,19.9,1985,9,15,09-15,9/15
1985-09-16,20.1,1985,9,16,09-16,9/16
1985-09-17,25.5,1985,9,17,09-17,9/17
1985-09-18,22.8,1985,9,18,09-18,9/18
1985-09-19,27.7,1985,9,19,09-19,9/19
1985-09-20,28.4,1985,9,20,09-20,9/20
1985-09-21,25.6,1985,9,21,09-21,9/21
1985-09-22,25.6,1985,9,22,09-22,9/22
1985-09-23,19.6,1985,9,23,09-23,9/23
1985-09-24,16.9,1985,9,24,09-24,9/24
1985-09-25,22.3,1985,9,25,09-25,9/25
1985-09-26,26.6,1985,9,26,09-26,9/26
1985-09-27,22.4,1985,9,27,09-27,9/27
1985-09-28,18.7,1985,9,28,09-28,9/28
1985-09-29,17.6,1985,9,29,09-29,9/29
1985-09-30,24.2,1985,9,30,09-30,9/30
1986-06-01,26.6,1986,6,1,06-01,6/1
1986-06-02,27.5,1986,6,2,06-02,6/2
1986-06-03,24.3,1986,6,3,06-03,6/3
1986-06-04,23.6,1986,6,4,06-04,6/4
1986-06-05,21.8,1986,6,5,06-05,6/5
1986-06-06,16.7,1986,6,6,06-06,6/6
1986-06-07,20.2,1986,6,7,06-07,6/7
1986-06-08,24.6,1986,6,8,06-08,6/8
1986-06-09,26.6,1986,6,9,06-09,6/9
1986-06-10,24.4,1986,6,10,06-10,6/10
1986-06-11,26.0,1986,6,11,06-11,6/11
1986-06-12,26.1,1986,6,12,06-12,6/12
1986-06-13,26.6,1986,6,13,06-13,6/13
1986-06-14,25.0,1986,6,14,06-14,6/14
1986-06-15,26.0,1986,6,15,06-15,6/15
1986-06-16,25.8,1986,6,16,06-16,6/16
1986-06-17,23.8,1986,6,17,06-17,6/17
1986-06-18,25.3,1986,6,18,06-18,6/18
1986-06-19,27.7,1986,6,19,06-19,6/19
1986-06-20,27.1,1986,6,20,06-20,6/20
1986-06-21,20.3,1986,6,21,06-21,6/21
1986-06-22,24.7,1986,6,22,06-22,6/22
1986-06-23,24.1,1986,6,23,06-23,6/23
1986-06-24,23.9,1986,6,24,06-24,6/24
1986-06-25,24.9,1986,6,25,06-25,6/25
1986-06-26,31.5,1986,6,26,06-26,6/26
1986-06-27,25.0,1986,6,27,06-27,6/27
1986-06-28,23.0,1986,6,28,06-28,6/28
1986-06-29,18.8,1986,6,29,06-29,6/29
1986-06-30,19.0,1986,6,30,06-30,6/30
1986-07-01,26.4,1986,7,1,07-01,7/1
1986-07-02,19.0,1986,7,2,07-02,7/2
1986-07-03,21.4,1986,7,3,07-03,7/3
1986-07-04,23.0,1986,7,4,07-04,7/4
1986-07-05,25.3,1986,7,5,07-05,7/5
1986-07-06,28.5,1986,7,6,07-06,7/6
1986-07-07,22.7,1986,7,7,07-07,7/7
1986-07-08,26.7,1986,7,8,07-08,7/8
1986-07-09,27.7,1986,7,9,07-09,7/9
1986-07-10,26.2,1986,7,10,07-10,7/10
1986-07-11,25.4,1986,7,11,07-11,7/11
1986-07-12,29.1,1986,7,12,07-12,7/12
1986-07-13,26.8,1986,7,13,07-13,7/13
1986-07-14,28.9,1986,7,14,07-14,7/14
1986-07-15,27.4,1986,7,15,07-15,7/15
1986-07-16,26.5,1986,7,16,07-16,7/16
1986-07-17,23.9,1986,7,17,07-17,7/17
1986-07-18,32.6,1986,7,18,07-18,7/18
1986-07-19,32.7,1986,7,19,07-19,7/19
1986-07-20,22.2,1986,7,20,07-20,7/20
1986-07-21,23.0,1986,7,21,07-21,7/21
1986-07-22,22.4,1986,7,22,07-22,7/22
1986-07-23,28.9,1986,7,23,07-23,7/23
1986-07-24,28.4,1986,7,24,07-24,7/24
1986-07-25,27.0,1986,7,25,07-25,7/25
1986-07-26,29.6,1986,7,26,07-26,7/26
1986-07-27,30.8,1986,7,27,07-27,7/27
1986-07-28,32.0,1986,7,28,07-28,7/28
1986-07-29,33.4,1986,7,29,07-29,7/29
1986-07-30,32.5,1986,7,30,07-30,7/30
1986-07-31,32.6,1986,7,31,07-31,7/31
1986-08-01,33.0,1986,8,1,08-01,8/1
1986-08-02,29.2,1986,8,2,08-02,8/2
1986-08-03,29.3,1986,8,3,08-03,8/3
1986-08-04,24.0,1986,8,4,08-04,8/4
1986-08-05,34.6,1986,8,5,08-05,8/5
1986-08-06,32.4,1986,8,6,08-06,8/6
1986-08-07,31.6,1986,8,7,08-07,8/7
1986-08-08,28.9,1986,8,8,08-08,8/8
1986-08-09,30.4,1986,8,9,08-09,8/9
1986-08-10,31.9,1986,8,10,08-10,8/10
1986-08-11,32.1,1986,8,11,08-11,8/11
1986-08-12,30.2,1986,8,12,08-12,8/12
1986-08-13,30.4,1986,8,13,08-13,8/13
1986-08-14,31.0,1986,8,14,08-14,8/14
1986-08-15,29.5,1986,8,15,08-15,8/15
1986-08-16,31.9,1986,8,16,08-16,8/16
1986-08-17,30.9,1986,8,17,08-17,8/17
1986-08-18,27.9,1986,8,18,08-18,8/18
1986-08-19,25.1,1986,8,19,08-19,8/19
1986-08-20,29.4,1986,8,20,08-20,8/20
1986-08-21,32.1,1986,8,21,08-21,8/21
1986-08-22,29.6,1986,8,22,08-22,8/22
1986-08-23,25.6,1986,8,23,08-23,8/23
1986-08-24,28.6,1986,8,24,08-24,8/24
1986-08-25,30.5,1986,8,25,08-25,8/25
1986-08-26,31.4,1986,8,26,08-26,8/26
1986-08-27,32.7,1986,8,27,08-27,8/27
1986-08-28,31.9,1986,8,28,08-28,8/28
1986-08-29,32.0,1986,8,29,08-29,8/29
1986-08-30,31.6,1986,8,30,08-30,8/30
1986-08-31,31.2,1986,8,31,08-31,8/31
1986-09-01,31.4,1986,9,1,09-01,9/1
1986-09-02,26.9,1986,9,2,09-02,9/2
