date,year,pref,maxtemp,maxtemp_capitol,over30,over30_capitol,over35,over35_capitol,over40,over40_capitol,count
2002-06-25,2002,北海道,16.2,,False,False,False,False,False,False,1
2002-06-26,2002,北海道,21.6,,False,False,False,False,False,False,1
2002-06-27,2002,北海道,19.4,,False,False,False,False,False,False,1
2002-06-28,2002,北海道,24.3,,False,False,False,False,False,False,1
2002-06-29,2002,北海道,27.2,,False,False,False,False,False,False,1
2002-06-30,2002,北海道,28.1,,False,False,False,False,False,False,1
2002-07-01,2002,北海道,25.8,,False,False,False,False,False,False,1
2002-07-02,2002,北海道,25.1,,False,False,False,False,False,False,1
2002-07-03,2002,北海道,24.9,,False,False,False,False,False,False,1
2002-07-04,2002,北海道,25.5,,False,False,False,False,False,False,1
2002-07-05,2002,北海道,21.8,,False,False,False,False,False,False,1
2002-07-06,2002,北海道,19.4,,False,False,False,False,False,False,1
2002-07-07,2002,北海道,20.5,,False,False,False,False,False,False,1
2002-07-08,2002,北海道,17.8,,False,False,False,False,False,False,1
2002-07-09,2002,北海道,19.9,,False,False,False,False,False,False,1
2002-07-10,2002,北海道,20.5,,False,False,False,False,False,False,1
2002-07-11,2002,北海道,16.6,,False,False,False,False,False,False,1
2002-07-12,2002,北海道,17.7,,False,False,False,False,False,False,1
2002-07-13,2002,北海道,19.7,,False,False,False,False,False,False,1
2002-07-14,2002,北海道,23.6,,False,False,False,False,False,False,1
2002-07-15,2002,北海道,23.4,,False,False,False,False,False,False,1
2002-07-16,2002,北海道,20.0,,False,False,False,False,False,False,1
2002-07-17,2002,北海道,21.9,,False,False,False,False,False,False,1
2002-07-18,2002,北海道,26.1,,False,False,False,False,False,False,1
2002-07-19,2002,北海道,28.5,,False,False,False,False,False,False,1
2002-07-20,2002,北海道,21.4,,False,False,False,False,False,False,1
2002-07-21,2002,北海道,19.9,,False,False,False,False,False,False,1
2002-07-22,2002,北海道,17.9,,False,False,False,False,False,False,1
2002-07-23,2002,北海道,18.0,,False,False,False,False,False,False,1
2002-07-24,2002,北海道,18.6,,False,False,False,False,False,False,1
2002-07-25,2002,北海道,18.2,,False,False,False,False,False,False,1
2002-07-26,2002,北海道,21.4,,False,False,False,False,False,False,1
2002-07-27,2002,北海道,21.1,,False,False,False,False,False,False,1
2002-07-28,2002,北海道,27.0,,False,False,False,False,False,False,1
2002-07-29,2002,北海道,28.1,,False,False,False,False,False,False,1
2002-07-30,2002,北海道,25.6,,False,False,False,False,False,False,1
2002-07-31,2002,北海道,25.3,,False,False,False,False,False,False,1
2002-08-01,2002,北海道,24.0,,False,False,False,False,False,False,1
2002-08-02,2002,北海道,20.9,,False,False,False,False,False,False,1
2002-08-03,2002,北海道,21.6,,False,False,False,False,False,False,1
2002-08-04,2002,北海道,29.3,,False,False,False,False,False,False,1
2002-08-05,2002,北海道,28.7,,False,False,False,False,False,False,1
2002-08-06,2002,北海道,21.1,,False,False,False,False,False,False,1
2002-08-07,2002,北海道,21.1,,False,False,False,False,False,False,1
2002-08-08,2002,北海道,19.7,,False,False,False,False,False,False,1
2002-08-09,2002,北海道,20.6,,False,False,False,False,False,False,1
2002-08-10,2002,北海道,20.2,,False,False,False,False,False,False,1
2002-08-11,2002,北海道,23.1,,False,False,False,False,False,False,1
2002-08-12,2002,北海道,24.1,,False,False,False,False,False,False,1
2002-08-13,2002,北海道,19.8,,False,False,False,False,False,False,1
2002-08-14,2002,北海道,24.5,,False,False,False,False,False,False,1
2002-08-15,2002,北海道,24.7,,False,False,False,False,False,False,1
2002-08-16,2002,北海道,25.4,,False,False,False,False,False,False,1
2002-08-17,2002,北海道,23.3,,False,False,False,False,False,False,1
2002-08-18,2002,北海道,21.9,,False,False,False,False,False,False,1
2002-08-19,2002,北海道,23.1,,False,False,False,False,False,False,1
2002-08-20,2002,北海道,16.4,,False,False,False,False,False,False,1
2002-08-21,2002,北海道,15.4,,False,False,False,False,False,False,1
2002-08-22,2002,北海道,18.6,,False,False,False,False,False,False,1
2002-08-23,2002,北海道,21.6,,False,False,False,False,False,False,1
2002-08-24,2002,北海道,21.9,,False,False,False,False,False,False,1
2002-08-25,2002,北海道,21.6,,False,False,False,False,False,False,1
2002-08-26,2002,北海道,26.5,,False,False,False,False,False,False,1
2002-08-27,2002,北海道,25.3,,False,False,False,False,False,False,1
2002-08-28,2002,北海道,24.4,,False,False,False,False,False,False,1
2002-08-29,2002,北海道,23.0,,False,False,False,False,False,False,1
2002-08-30,2002,北海道,20.4,,False,False,False,False,False,False,1
2002-08-31,2002,北海道,24.4,,False,False,False,False,False,False,1
2002-09-01,2002,北海道,26.5,,False,False,False,False,False,False,1
2002-09-02,2002,北海道,32.1,,True,False,False,False,False,False,1
2002-09-03,2002,北海道,25.0,,False,False,False,False,False,False,1
2002-09-04,2002,北海道,23.2,,False,False,False,False,False,False,1
2002-09-05,2002,北海道,23.0,,False,False,False,False,False,False,1
2002-09-06,2002,北海道,22.7,,False,False,False,False,False,False,1
2002-09-07,2002,北海道,24.4,,False,False,False,False,False,False,1
2002-09-08,2002,北海道,25.0,,False,False,False,False,False,False,1
2002-09-09,2002,北海道,24.8,,False,False,False,False,False,False,1
2002-09-10,2002,北海道,22.4,,False,False,False,False,False,False,1
2002-09-11,2002,北海道,23.8,,False,False,False,False,False,False,1
2002-09-12,2002,北海道,19.9,,False,False,False,False,False,False,1
2002-09-13,2002,北海道,20.0,,False,False,False,False,False,False,1
2002-09-14,2002,北海道,20.0,,False,False,False,False,False,False,1
2002-09-15,2002,北海道,20.4,,False,False,False,False,False,False,1
2002-09-16,2002,北海道,21.5,,False,False,False,False,False,False,1
2002-09-17,2002,北海道,21.2,,False,False,False,False,False,False,1
2002-09-18,2002,北海道,17.5,,False,False,False,False,False,False,1
2002-09-19,2002,北海道,23.3,,False,False,False,False,False,False,1
2002-09-20,2002,北海道,20.7,,False,False,False,False,False,False,1
2002-09-21,2002,北海道,19.8,,False,False,False,False,False,False,1
2002-09-22,2002,北海道,19.2,,False,False,False,False,False,False,1
2002-09-23,2002,北海道,19.4,,False,False,False,False,False,False,1
2002-09-24,2002,北海道,18.0,,False,False,False,False,False,False,1
2002-09-25,2002,北海道,17.7,,False,False,False,False,False,False,1
2002-09-26,2002,北海道,21.4,,False,False,False,False,False,False,1
2002-09-27,2002,北海道,22.4,,False,False,False,False,False,False,1
2002-09-28,2002,北海道,22.1,,False,False,False,False,False,False,1
2002-09-29,2002,北海道,18.1,,False,False,False,False,False,False,1
2002-09-30,2002,北海道,22.8,,False,False,False,False,False,False,1
2002-10-01,2002,北海道,21.1,,False,False,False,False,False,False,1
2002-10-02,2002,北海道,23.6,,False,False,False,False,False,False,1
2002-10-03,2002,北海道,23.0,,False,False,False,False,False,False,1
2002-10-04,2002,北海道,19.5,,False,False,False,False,False,False,1
2002-10-05,2002,北海道,16.0,,False,False,False,False,False,False,1
2002-10-06,2002,北海道,13.1,,False,False,False,False,False,False,1
2002-10-07,2002,北海道,17.2,,False,False,False,False,False,False,1
2002-10-08,2002,北海道,13.2,,False,False,False,False,False,False,1
2002-10-09,2002,北海道,12.6,,False,False,False,False,False,False,1
2002-10-10,2002,北海道,14.3,,False,False,False,False,False,False,1
2002-10-11,2002,北海道,18.0,,False,False,False,False,False,False,1
2002-10-12,2002,北海道,20.5,,False,False,False,False,False,False,1
2002-10-13,2002,北海道,23.1,,False,False,False,False,False,False,1
2002-10-14,2002,北海道,16.6,,False,False,False,False,False,False,1
2002-10-15,2002,北海道,19.8,,False,False,False,False,False,False,1
2002-10-16,2002,北海道,14.4,,False,False,False,False,False,False,1
2002-10-17,2002,北海道,14.5,,False,False,False,False,False,False,1
2002-10-18,2002,北海道,13.6,,False,False,False,False,False,False,1
2002-10-19,2002,北海道,10.2,,False,False,False,False,False,False,1
2002-10-20,2002,北海道,9.7,,False,False,False,False,False,False,1
2002-10-21,2002,北海道,12.0,,False,False,False,False,False,False,1
2002-10-22,2002,北海道,10.0,,False,False,False,False,False,False,1
2002-10-23,2002,北海道,12.1,,False,False,False,False,False,False,1
2002-10-24,2002,北海道,11.9,,False,False,False,False,False,False,1
2002-10-25,2002,北海道,13.1,,False,False,False,False,False,False,1
2002-10-26,2002,北海道,12.9,,False,False,False,False,False,False,1
2002-10-27,2002,北海道,14.4,,False,False,False,False,False,False,1
2002-10-28,2002,北海道,8.8,,False,False,False,False,False,False,1
2002-10-29,2002,北海道,7.7,,False,False,False,False,False,False,1
2002-10-30,2002,北海道,7.5,,False,False,False,False,False,False,1
2002-10-31,2002,北海道,8.0,,False,False,False,False,False,False,1
2002-11-01,2002,北海道,12.1,,False,False,False,False,False,False,1
2002-11-02,2002,北海道,5.0,,False,False,False,False,False,False,1
2002-11-03,2002,北海道,5.2,,False,False,False,False,False,False,1
2002-11-04,2002,北海道,6.6,,False,False,False,False,False,False,1
2002-11-05,2002,北海道,6.8,,False,False,False,False,False,False,1
2002-11-06,2002,北海道,7.9,,False,False,False,False,False,False,1
2002-11-07,2002,北海道,10.3,,False,False,False,False,False,False,1
2002-11-08,2002,北海道,11.8,,False,False,False,False,False,False,1
2002-11-09,2002,北海道,3.8,,False,False,False,False,False,False,1
2002-11-10,2002,北海道,5.1,,False,False,False,False,False,False,1
2002-11-11,2002,北海道,12.1,,False,False,False,False,False,False,1
2002-11-12,2002,北海道,11.9,,False,False,False,False,False,False,1
2002-11-13,2002,北海道,2.9,,False,False,False,False,False,False,1
2002-11-14,2002,北海道,-1.0,,False,False,False,False,False,False,1
2002-11-15,2002,北海道,-0.8,,False,False,False,False,False,False,1
2002-11-16,2002,北海道,1.4,,False,False,False,False,False,False,1
2002-11-17,2002,北海道,3.2,,False,False,False,False,False,False,1
2002-11-18,2002,北海道,7.3,,False,False,False,False,False,False,1
2002-11-19,2002,北海道,1.8,,False,False,False,False,False,False,1
2002-11-20,2002,北海道,3.2,,False,False,False,False,False,False,1
2002-11-21,2002,北海道,0.5,,False,False,False,False,False,False,1
2002-11-22,2002,北海道,2.2,,False,False,False,False,False,False,1
2002-11-23,2002,北海道,2.7,,False,False,False,False,False,False,1
2002-11-24,2002,北海道,3.1,,False,False,False,False,False,False,1
2002-11-25,2002,北海道,5.8,,False,False,False,False,False,False,1
2002-11-26,2002,北海道,6.5,,False,False,False,False,False,False,1
2002-11-27,2002,北海道,4.7,,False,False,False,False,False,False,1
2002-11-28,2002,北海道,5.4,,False,False,False,False,False,False,1
2002-11-29,2002,北海道,4.4,,False,False,False,False,False,False,1
2002-11-30,2002,北海道,1.9,,False,False,False,False,False,False,1
2002-12-01,2002,北海道,4.7,,False,False,False,False,False,False,1
2002-12-02,2002,北海道,2.3,,False,False,False,False,False,False,1
2002-12-03,2002,北海道,7.9,,False,False,False,False,False,False,1
2002-12-04,2002,北海道,10.6,,False,False,False,False,False,False,1
2002-12-05,2002,北海道,9.6,,False,False,False,False,False,False,1
2002-12-06,2002,北海道,-2.3,,False,False,False,False,False,False,1
2002-12-07,2002,北海道,-2.4,,False,False,False,False,False,False,1
2002-12-08,2002,北海道,-6.1,,False,False,False,False,False,False,1
2002-12-09,2002,北海道,-5.1,,False,False,False,False,False,False,1
2002-12-10,2002,北海道,-6.0,,False,False,False,False,False,False,1
2002-12-11,2002,北海道,-8.1,,False,False,False,False,False,False,1
2002-12-12,2002,北海道,-1.5,,False,False,False,False,False,False,1
2002-12-13,2002,北海道,-0.2,,False,False,False,False,False,False,1
2002-12-14,2002,北海道,3.2,,False,False,False,False,False,False,1
2002-12-15,2002,北海道,1.1,,False,False,False,False,False,False,1
2002-12-16,2002,北海道,-0.3,,False,False,False,False,False,False,1
2002-12-17,2002,北海道,-2.2,,False,False,False,False,False,False,1
2002-12-18,2002,北海道,0.8,,False,False,False,False,False,False,1
2002-12-19,2002,北海道,-0.9,,False,False,False,False,False,False,1
2002-12-20,2002,北海道,-3.4,,False,False,False,False,False,False,1
2002-12-21,2002,北海道,-3.0,,False,False,False,False,False,False,1
2002-12-22,2002,北海道,-3.1,,False,False,False,False,False,False,1
2002-12-23,2002,北海道,-3.7,,False,False,False,False,False,False,1
2002-12-24,2002,北海道,-4.1,,False,False,False,False,False,False,1
2002-12-25,2002,北海道,-4.4,,False,False,False,False,False,False,1
2002-12-26,2002,北海道,-5.7,,False,False,False,False,False,False,1
2002-12-27,2002,北海道,-6.1,,False,False,False,False,False,False,1
2002-12-28,2002,北海道,-4.8,,False,False,False,False,False,False,1
2002-12-29,2002,北海道,-4.9,,False,False,False,False,False,False,1
2002-12-30,2002,北海道,-9.0,,False,False,False,False,False,False,1
2002-12-31,2002,北海道,-7.7,,False,False,False,False,False,False,1
2003-01-01,2003,北海道,-3.4,,False,False,False,False,False,False,1
2003-01-02,2003,北海道,-2.5,,False,False,False,False,False,False,1
2003-01-03,2003,北海道,0.1,,False,False,False,False,False,False,1
2003-01-04,2003,北海道,2.7,,False,False,False,False,False,False,1
2003-01-05,2003,北海道,-0.7,,False,False,False,False,False,False,1
2003-01-06,2003,北海道,-2.3,,False,False,False,False,False,False,1
2003-01-07,2003,北海道,-3.4,,False,False,False,False,False,False,1
2003-01-08,2003,北海道,1.5,,False,False,False,False,False,False,1
2003-01-09,2003,北海道,3.6,,False,False,False,False,False,False,1
2003-01-10,2003,北海道,-0.9,,False,False,False,False,False,False,1
2003-01-11,2003,北海道,-3.9,,False,False,False,False,False,False,1
2003-01-12,2003,北海道,0.0,,False,False,False,False,False,False,1
2003-01-13,2003,北海道,3.5,,False,False,False,False,False,False,1
2003-01-14,2003,北海道,-3.5,,False,False,False,False,False,False,1
2003-01-15,2003,北海道,-3.7,,False,False,False,False,False,False,1
2003-01-16,2003,北海道,-2.0,,False,False,False,False,False,False,1
2003-01-17,2003,北海道,-2.0,,False,False,False,False,False,False,1
2003-01-18,2003,北海道,-2.1,,False,False,False,False,False,False,1
2003-01-19,2003,北海道,-4.8,,False,False,False,False,False,False,1
2003-01-20,2003,北海道,-5.8,,False,False,False,False,False,False,1
2003-01-21,2003,北海道,-5.7,,False,False,False,False,False,False,1
2003-01-22,2003,北海道,-3.6,,False,False,False,False,False,False,1
2003-01-23,2003,北海道,-1.1,,False,False,False,False,False,False,1
2003-01-24,2003,北海道,-1.6,,False,False,False,False,False,False,1
2003-01-25,2003,北海道,-0.9,,False,False,False,False,False,False,1
2003-01-26,2003,北海道,-1.6,,False,False,False,False,False,False,1
2003-01-27,2003,北海道,1.3,,False,False,False,False,False,False,1
2003-01-28,2003,北海道,3.2,,False,False,False,False,False,False,1
2003-01-29,2003,北海道,1.0,,False,False,False,False,False,False,1
2003-01-30,2003,北海道,-4.2,,False,False,False,False,False,False,1
2003-01-31,2003,北海道,-2.9,,False,False,False,False,False,False,1
2003-02-01,2003,北海道,-1.8,,False,False,False,False,False,False,1
2003-02-02,2003,北海道,-2.0,,False,False,False,False,False,False,1
2003-02-03,2003,北海道,-2.4,,False,False,False,False,False,False,1
2003-02-04,2003,北海道,-3.5,,False,False,False,False,False,False,1
2003-02-05,2003,北海道,-4.1,,False,False,False,False,False,False,1
2003-02-06,2003,北海道,-2.2,,False,False,False,False,False,False,1
2003-02-07,2003,北海道,1.6,,False,False,False,False,False,False,1
2003-02-08,2003,北海道,3.2,,False,False,False,False,False,False,1
2003-02-09,2003,北海道,4.0,,False,False,False,False,False,False,1
2003-02-10,2003,北海道,1.7,,False,False,False,False,False,False,1
2003-02-11,2003,北海道,-1.6,,False,False,False,False,False,False,1
2003-02-12,2003,北海道,-5.0,,False,False,False,False,False,False,1
2003-02-13,2003,北海道,-5.0,,False,False,False,False,False,False,1
2003-02-14,2003,北海道,-4.1,,False,False,False,False,False,False,1
2003-02-15,2003,北海道,-0.7,,False,False,False,False,False,False,1
2003-02-16,2003,北海道,0.4,,False,False,False,False,False,False,1
2003-02-17,2003,北海道,-3.7,,False,False,False,False,False,False,1
2003-02-18,2003,北海道,-3.6,,False,False,False,False,False,False,1
2003-02-19,2003,北海道,-5.2,,False,False,False,False,False,False,1
2003-02-20,2003,北海道,-4.4,,False,False,False,False,False,False,1
2003-02-21,2003,北海道,-2.7,,False,False,False,False,False,False,1
2003-02-22,2003,北海道,-2.9,,False,False,False,False,False,False,1
2003-02-23,2003,北海道,-4.1,,False,False,False,False,False,False,1
2003-02-24,2003,北海道,-2.5,,False,False,False,False,False,False,1
2003-02-25,2003,北海道,-2.3,,False,False,False,False,False,False,1
2003-02-26,2003,北海道,-2.3,,False,False,False,False,False,False,1
2003-02-27,2003,北海道,-1.4,,False,False,False,False,False,False,1
2003-02-28,2003,北海道,2.9,,False,False,False,False,False,False,1
2003-03-01,2003,北海道,4.4,,False,False,False,False,False,False,1
2003-03-02,2003,北海道,3.4,,False,False,False,False,False,False,1
2003-03-03,2003,北海道,1.9,,False,False,False,False,False,False,1
2003-03-04,2003,北海道,-3.0,,False,False,False,False,False,False,1
2003-03-05,2003,北海道,0.4,,False,False,False,False,False,False,1
2003-03-06,2003,北海道,2.4,,False,False,False,False,False,False,1
2003-03-07,2003,北海道,2.6,,False,False,False,False,False,False,1
2003-03-08,2003,北海道,-2.6,,False,False,False,False,False,False,1
2003-03-09,2003,北海道,-4.8,,False,False,False,False,False,False,1
2003-03-10,2003,北海道,-3.6,,False,False,False,False,False,False,1
2003-03-11,2003,北海道,-1.4,,False,False,False,False,False,False,1
2003-03-12,2003,北海道,-0.2,,False,False,False,False,False,False,1
2003-03-13,2003,北海道,1.4,,False,False,False,False,False,False,1
2003-03-14,2003,北海道,5.5,,False,False,False,False,False,False,1
2003-03-15,2003,北海道,4.4,,False,False,False,False,False,False,1
2003-03-16,2003,北海道,4.1,,False,False,False,False,False,False,1
2003-03-17,2003,北海道,1.6,,False,False,False,False,False,False,1
2003-03-18,2003,北海道,4.4,,False,False,False,False,False,False,1
2003-03-19,2003,北海道,1.9,,False,False,False,False,False,False,1
2003-03-20,2003,北海道,0.1,,False,False,False,False,False,False,1
2003-03-21,2003,北海道,0.4,,False,False,False,False,False,False,1
2003-03-22,2003,北海道,7.3,,False,False,False,False,False,False,1
2003-03-23,2003,北海道,9.0,,False,False,False,False,False,False,1
2003-03-24,2003,北海道,9.3,,False,False,False,False,False,False,1
2003-03-25,2003,北海道,10.4,,False,False,False,False,False,False,1
2003-03-26,2003,北海道,5.3,,False,False,False,False,False,False,1
2003-03-27,2003,北海道,5.6,,False,False,False,False,False,False,1
2003-03-28,2003,北海道,3.6,,False,False,False,False,False,False,1
2003-03-29,2003,北海道,1.6,,False,False,False,False,False,False,1
2003-03-30,2003,北海道,2.7,,False,False,False,False,False,False,1
2003-03-31,2003,北海道,6.3,,False,False,False,False,False,False,1
2003-04-01,2003,北海道,9.3,,False,False,False,False,False,False,1
2003-04-02,2003,北海道,8.3,,False,False,False,False,False,False,1
2003-04-03,2003,北海道,9.7,,False,False,False,False,False,False,1
2003-04-04,2003,北海道,8.4,,False,False,False,False,False,False,1
2003-04-05,2003,北海道,9.1,,False,False,False,False,False,False,1
2003-04-06,2003,北海道,6.5,,False,False,False,False,False,False,1
2003-04-07,2003,北海道,10.1,,False,False,False,False,False,False,1
2003-04-08,2003,北海道,12.0,,False,False,False,False,False,False,1
2003-04-09,2003,北海道,3.8,,False,False,False,False,False,False,1
2003-04-10,2003,北海道,10.1,,False,False,False,False,False,False,1
2003-04-11,2003,北海道,12.6,,False,False,False,False,False,False,1
2003-04-12,2003,北海道,12.1,,False,False,False,False,False,False,1
2003-04-13,2003,北海道,6.4,,False,False,False,False,False,False,1
2003-04-14,2003,北海道,7.2,,False,False,False,False,False,False,1
2003-04-15,2003,北海道,15.3,,False,False,False,False,False,False,1
2003-04-16,2003,北海道,18.1,,False,False,False,False,False,False,1
2003-04-17,2003,北海道,19.2,,False,False,False,False,False,False,1
2003-04-18,2003,北海道,12.2,,False,False,False,False,False,False,1
2003-04-19,2003,北海道,8.8,,False,False,False,False,False,False,1
2003-04-20,2003,北海道,12.9,,False,False,False,False,False,False,1
2003-04-21,2003,北海道,9.3,,False,False,False,False,False,False,1
2003-04-22,2003,北海道,14.0,,False,False,False,False,False,False,1
2003-04-23,2003,北海道,13.9,,False,False,False,False,False,False,1
2003-04-24,2003,北海道,10.6,,False,False,False,False,False,False,1
2003-04-25,2003,北海道,17.5,,False,False,False,False,False,False,1
2003-04-26,2003,北海道,16.6,,False,False,False,False,False,False,1
2003-04-27,2003,北海道,20.4,,False,False,False,False,False,False,1
2003-04-28,2003,北海道,20.1,,False,False,False,False,False,False,1
2003-04-29,2003,北海道,10.0,,False,False,False,False,False,False,1
2003-04-30,2003,北海道,4.2,,False,False,False,False,False,False,1
2003-05-01,2003,北海道,12.5,,False,False,False,False,False,False,1
2003-05-02,2003,北海道,22.1,,False,False,False,False,False,False,1
2003-05-03,2003,北海道,16.9,,False,False,False,False,False,False,1
2003-05-04,2003,北海道,15.5,,False,False,False,False,False,False,1
2003-05-05,2003,北海道,15.9,,False,False,False,False,False,False,1
2003-05-06,2003,北海道,17.0,,False,False,False,False,False,False,1
2003-05-07,2003,北海道,18.2,,False,False,False,False,False,False,1
2003-05-08,2003,北海道,8.7,,False,False,False,False,False,False,1
2003-05-09,2003,北海道,9.1,,False,False,False,False,False,False,1
2003-05-10,2003,北海道,12.4,,False,False,False,False,False,False,1
2003-05-11,2003,北海道,16.0,,False,False,False,False,False,False,1
2003-05-12,2003,北海道,20.3,,False,False,False,False,False,False,1
2003-05-13,2003,北海道,19.5,,False,False,False,False,False,False,1
2003-05-14,2003,北海道,17.6,,False,False,False,False,False,False,1
2003-05-15,2003,北海道,14.6,,False,False,False,False,False,False,1
2003-05-16,2003,北海道,15.2,,False,False,False,False,False,False,1
2003-05-17,2003,北海道,15.5,,False,False,False,False,False,False,1
2003-05-18,2003,北海道,21.7,,False,False,False,False,False,False,1
2003-05-19,2003,北海道,19.8,,False,False,False,False,False,False,1
2003-05-20,2003,北海道,19.7,,False,False,False,False,False,False,1
2003-05-21,2003,北海道,16.4,,False,False,False,False,False,False,1
2003-05-22,2003,北海道,19.2,,False,False,False,False,False,False,1
2003-05-23,2003,北海道,21.5,,False,False,False,False,False,False,1
2003-05-24,2003,北海道,25.6,,False,False,False,False,False,False,1
2003-05-25,2003,北海道,25.1,,False,False,False,False,False,False,1
2003-05-26,2003,北海道,23.9,,False,False,False,False,False,False,1
2003-05-27,2003,北海道,18.9,,False,False,False,False,False,False,1
2003-05-28,2003,北海道,25.2,,False,False,False,False,False,False,1
2003-05-29,2003,北海道,26.0,,False,False,False,False,False,False,1
2003-05-30,2003,北海道,29.2,,False,False,False,False,False,False,1
2003-05-31,2003,北海道,20.7,,False,False,False,False,False,False,1
2003-06-01,2003,北海道,16.2,,False,False,False,False,False,False,1
2003-06-02,2003,北海道,16.6,,False,False,False,False,False,False,1
2003-06-03,2003,北海道,23.2,,False,False,False,False,False,False,1
2003-06-04,2003,北海道,14.6,,False,False,False,False,False,False,1
2003-06-05,2003,北海道,20.0,,False,False,False,False,False,False,1
2003-06-06,2003,北海道,21.7,,False,False,False,False,False,False,1
2003-06-07,2003,北海道,23.8,,False,False,False,False,False,False,1
2003-06-08,2003,北海道,23.8,,False,False,False,False,False,False,1
2003-06-09,2003,北海道,21.8,,False,False,False,False,False,False,1
2003-06-10,2003,北海道,26.9,,False,False,False,False,False,False,1
2003-06-11,2003,北海道,25.8,,False,False,False,False,False,False,1
2003-06-12,2003,北海道,28.8,,False,False,False,False,False,False,1
2003-06-13,2003,北海道,22.4,,False,False,False,False,False,False,1
2003-06-14,2003,北海道,15.4,,False,False,False,False,False,False,1
2003-06-15,2003,北海道,22.6,,False,False,False,False,False,False,1
2003-06-16,2003,北海道,25.1,,False,False,False,False,False,False,1
2003-06-17,2003,北海道,24.7,,False,False,False,False,False,False,1
2003-06-18,2003,北海道,19.9,,False,False,False,False,False,False,1
2003-06-19,2003,北海道,26.0,,False,False,False,False,False,False,1
2003-06-20,2003,北海道,24.8,,False,False,False,False,False,False,1
2003-06-21,2003,北海道,24.1,,False,False,False,False,False,False,1
2003-06-22,2003,北海道,27.3,,False,False,False,False,False,False,1
2003-06-23,2003,北海道,25.8,,False,False,False,False,False,False,1
2003-06-24,2003,北海道,27.3,,False,False,False,False,False,False,1
2003-06-25,2003,北海道,24.9,,False,False,False,False,False,False,1
2003-06-26,2003,北海道,22.0,,False,False,False,False,False,False,1
2003-06-27,2003,北海道,23.5,,False,False,False,False,False,False,1
2003-06-28,2003,北海道,21.7,,False,False,False,False,False,False,1
2003-06-29,2003,北海道,15.1,,False,False,False,False,False,False,1
2003-06-30,2003,北海道,15.1,,False,False,False,False,False,False,1
2003-07-01,2003,北海道,19.6,,False,False,False,False,False,False,1
2003-07-02,2003,北海道,20.8,,False,False,False,False,False,False,1
2003-07-03,2003,北海道,22.5,,False,False,False,False,False,False,1
2003-07-04,2003,北海道,23.9,,False,False,False,False,False,False,1
2003-07-05,2003,北海道,27.9,,False,False,False,False,False,False,1
2003-07-06,2003,北海道,24.1,,False,False,False,False,False,False,1
2003-07-07,2003,北海道,26.5,,False,False,False,False,False,False,1
2003-07-08,2003,北海道,25.9,,False,False,False,False,False,False,1
2003-07-09,2003,北海道,26.1,,False,False,False,False,False,False,1
2003-07-10,2003,北海道,20.4,,False,False,False,False,False,False,1
2003-07-11,2003,北海道,22.7,,False,False,False,False,False,False,1
2003-07-12,2003,北海道,22.2,,False,False,False,False,False,False,1
2003-07-13,2003,北海道,22.6,,False,False,False,False,False,False,1
2003-07-14,2003,北海道,17.7,,False,False,False,False,False,False,1
2003-07-15,2003,北海道,16.3,,False,False,False,False,False,False,1
2003-07-16,2003,北海道,19.5,,False,False,False,False,False,False,1
2003-07-17,2003,北海道,22.1,,False,False,False,False,False,False,1
2003-07-18,2003,北海道,24.0,,False,False,False,False,False,False,1
2003-07-19,2003,北海道,23.3,,False,False,False,False,False,False,1
2003-07-20,2003,北海道,23.9,,False,False,False,False,False,False,1
2003-07-21,2003,北海道,23.0,,False,False,False,False,False,False,1
2003-07-22,2003,北海道,23.4,,False,False,False,False,False,False,1
2003-07-23,2003,北海道,22.5,,False,False,False,False,False,False,1
2003-07-24,2003,北海道,24.3,,False,False,False,False,False,False,1
2003-07-25,2003,北海道,22.2,,False,False,False,False,False,False,1
2003-07-26,2003,北海道,20.9,,False,False,False,False,False,False,1
2003-07-27,2003,北海道,20.3,,False,False,False,False,False,False,1
2003-07-28,2003,北海道,20.6,,False,False,False,False,False,False,1
2003-07-29,2003,北海道,21.9,,False,False,False,False,False,False,1
2003-07-30,2003,北海道,17.5,,False,False,False,False,False,False,1
2003-07-31,2003,北海道,21.3,,False,False,False,False,False,False,1
2003-10-01,2003,北海道,17.9,,False,False,False,False,False,False,1
2003-10-02,2003,北海道,15.3,,False,False,False,False,False,False,1
2003-10-03,2003,北海道,13.6,,False,False,False,False,False,False,1
2003-10-04,2003,北海道,14.8,,False,False,False,False,False,False,1
2003-10-05,2003,北海道,16.8,,False,False,False,False,False,False,1
2003-10-06,2003,北海道,14.4,,False,False,False,False,False,False,1
2003-10-07,2003,北海道,16.9,,False,False,False,False,False,False,1
2003-10-08,2003,北海道,18.4,,False,False,False,False,False,False,1
2003-10-09,2003,北海道,17.1,,False,False,False,False,False,False,1
2003-10-10,2003,北海道,19.4,,False,False,False,False,False,False,1
2003-10-11,2003,北海道,19.1,,False,False,False,False,False,False,1
2003-10-12,2003,北海道,16.7,,False,False,False,False,False,False,1
2003-10-13,2003,北海道,11.6,,False,False,False,False,False,False,1
2003-10-14,2003,北海道,10.6,,False,False,False,False,False,False,1
2003-10-15,2003,北海道,13.8,,False,False,False,False,False,False,1
2003-10-16,2003,北海道,12.6,,False,False,False,False,False,False,1
2003-10-17,2003,北海道,14.1,,False,False,False,False,False,False,1
2003-10-18,2003,北海道,16.8,,False,False,False,False,False,False,1
