観測所番号,都道府県,地点,国際地点番号,観測時刻(年),観測時刻(月),観測時刻(日),観測時刻(時),観測時刻(分),15日の最高気温(℃),15日の最高気温の品質情報,15日の最高気温起時（時）,15日の最高気温起時（分）,15日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（14日まで）,今年の最高気温（14日まで）の品質情報,今年の最高気温（14日まで）を観測した起日（年）,今年の最高気温（14日まで）を観測した起日（月）,今年の最高気温（14日まで）を観測した起日（日）,14日までの観測史上1位の値（℃）,14日までの観測史上1位の値の品質情報,14日までの観測史上1位の値を観測した起日（年）,14日までの観測史上1位の値を観測した起日（月）,14日までの観測史上1位の値を観測した起日（日）,14日までの9月の1位の値,14日までの9月の1位の値の品質情報,14日までの9月の1位の値の起日（年）,14日までの9月の1位の値の起日（月）,14日までの9月の1位の値の起日（日）,統計開始年,date
32496,秋田県,大正寺（ダイショウジ）,,2025,9,15,,,28.3,8.0,13.0,54.0,8.0,3.5,1.2,8.0,3.0,,,0.0,36.8,4.0,2025.0,7.0,30.0,37.2,8.0,1978.0,8.0,3.0,34.3,8.0,2012.0,9.0,18.0,1976.0,2025-09-15
32551,秋田県,大曲（オオマガリ）,,2025,9,15,,,28.2,8.0,14.0,20.0,8.0,2.8,0.7,8.0,3.0,,,0.0,37.5,4.0,2025.0,7.0,30.0,37.6,8.0,2000.0,7.0,31.0,35.7,8.0,2020.0,9.0,7.0,1976.0,2025-09-15
32571,秋田県,本荘（ホンジョウ）,,2025,9,15,,,29.1,8.0,12.0,38.0,8.0,3.6,1.7,8.0,2.0,,,0.0,36.4,4.0,2025.0,8.0,1.0,37.8,8.0,2018.0,8.0,23.0,35.6,8.0,2020.0,9.0,3.0,1976.0,2025-09-15
32581,秋田県,東由利（ヒガシユリ）,,2025,9,15,,,29.7,8.0,13.0,0.0,8.0,4.1,1.7,8.0,2.0,,,0.0,37.5,4.0,2025.0,7.0,30.0,38.0,8.0,2000.0,7.0,31.0,35.5,8.0,2019.0,9.0,8.0,1976.0,2025-09-15
32596,秋田県,横手（ヨコテ）,,2025,9,15,,,29.4,8.0,12.0,22.0,8.0,3.5,1.3,8.0,3.0,,,0.0,38.0,4.0,2025.0,7.0,30.0,39.2,8.0,2023.0,8.0,31.0,36.7,8.0,2023.0,9.0,11.0,1976.0,2025-09-15
32616,秋田県,にかほ（ニカホ）,,2025,9,15,,,28.9,8.0,12.0,59.0,8.0,3.5,1.8,8.0,2.0,,,0.0,35.8,4.0,2025.0,7.0,15.0,38.2,8.0,2020.0,9.0,3.0,38.2,8.0,2020.0,9.0,3.0,1976.0,2025-09-15
32626,秋田県,矢島（ヤシマ）,,2025,9,15,,,28.6,8.0,15.0,8.0,8.0,3.2,1.2,8.0,3.0,,,0.0,36.4,4.0,2025.0,7.0,31.0,37.7,8.0,2000.0,7.0,31.0,34.6,8.0,2020.0,9.0,3.0,1976.0,2025-09-15
32691,秋田県,湯沢（ユザワ）,,2025,9,15,,,29.0,8.0,14.0,17.0,8.0,3.9,1.6,8.0,2.0,,,0.0,37.4,4.0,2025.0,7.0,30.0,37.4,8.0,2025.0,7.0,30.0,35.0,8.0,2010.0,9.0,2.0,1976.0,2025-09-15
32771,秋田県,湯の岱（ユノタイ）,,2025,9,15,,,26.8,8.0,14.0,39.0,8.0,3.7,1.3,8.0,3.0,,,0.0,34.7,4.0,2025.0,8.0,4.0,35.3,8.0,1999.0,7.0,27.0,32.4,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
33006,岩手県,種市（タネイチ）,,2025,9,15,,,26.2,8.0,13.0,15.0,8.0,3.5,-0.8,88.0,0.0,,,0.0,35.2,4.0,2025.0,7.0,20.0,35.4,8.0,2015.0,8.0,5.0,33.8,8.0,2012.0,9.0,18.0,1976.0,2025-09-15
33026,岩手県,軽米（カルマイ）,,2025,9,15,,,28.4,8.0,12.0,49.0,8.0,5.0,1.2,88.0,0.0,,,0.0,37.0,4.0,2025.0,8.0,4.0,37.0,8.0,2025.0,8.0,4.0,33.9,8.0,2012.0,9.0,17.0,1976.0,2025-09-15
33071,岩手県,二戸（ニノヘ）,,2025,9,15,,,28.3,8.0,13.0,3.0,8.0,4.3,1.5,8.0,1.0,,,0.0,35.3,4.0,2025.0,7.0,29.0,35.8,8.0,1994.0,8.0,10.0,34.0,8.0,2010.0,9.0,2.0,1976.0,2025-09-15
33136,岩手県,山形（ヤマガタ）,,2025,9,15,,,27.8,8.0,13.0,54.0,8.0,4.9,1.1,88.0,0.0,,,0.0,35.2,4.0,2025.0,8.0,4.0,36.4,8.0,2018.0,8.0,23.0,33.9,8.0,2010.0,9.0,1.0,1977.0,2025-09-15
33146,岩手県,久慈（クジ）,,2025,9,15,,,27.4,8.0,15.0,18.0,8.0,3.7,-1.4,88.0,0.0,,,0.0,35.2,4.0,2025.0,7.0,23.0,36.4,8.0,2023.0,8.0,3.0,34.8,8.0,2012.0,9.0,18.0,1976.0,2025-09-15
33166,岩手県,荒屋（アラヤ）,,2025,9,15,,,26.7,8.0,15.0,1.0,8.0,3.8,0.1,8.0,2.0,,,0.0,34.7,4.0,2025.0,8.0,2.0,35.0,8.0,2018.0,8.0,23.0,32.9,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
33176,岩手県,奥中山（オクナカヤマ）,,2025,9,15,,,24.4,8.0,12.0,15.0,8.0,2.7,-0.9,8.0,3.0,,,0.0,33.6,4.0,2025.0,7.0,29.0,33.6,8.0,2025.0,7.0,29.0,31.5,8.0,2024.0,9.0,11.0,1977.0,2025-09-15
33186,岩手県,葛巻（クズマキ）,,2025,9,15,,,26.5,8.0,13.0,49.0,8.0,4.0,0.9,8.0,2.0,,,0.0,35.3,4.0,2025.0,7.0,29.0,35.3,8.0,2025.0,7.0,29.0,32.4,8.0,2010.0,9.0,2.0,1976.0,2025-09-15
33206,岩手県,普代（フダイ）,,2025,9,15,,,27.1,8.0,13.0,34.0,8.0,3.5,-3.3,8.0,1.0,,,0.0,36.2,4.0,2025.0,7.0,22.0,37.7,8.0,1978.0,8.0,3.0,34.9,8.0,2012.0,9.0,18.0,1976.0,2025-09-15
33226,岩手県,岩手松尾（イワテマツオ）,,2025,9,15,,,26.1,8.0,13.0,30.0,8.0,2.6,-1.2,9.0,1.0,,,0.0,35.4,4.0,2025.0,7.0,29.0,35.7,8.0,2023.0,8.0,5.0,34.0,8.0,2010.0,9.0,1.0,1976.0,2025-09-15
33296,岩手県,好摩（コウマ）,,2025,9,15,,,26.9,8.0,15.0,15.0,8.0,3.0,-2.8,8.0,3.0,,,0.0,36.6,4.0,2025.0,8.0,2.0,36.6,8.0,2025.0,8.0,2.0,34.0,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
33326,岩手県,岩泉（イワイズミ）,,2025,9,15,,,27.6,8.0,12.0,12.0,8.0,3.5,-2.8,8.0,2.0,,,0.0,37.1,4.0,2025.0,7.0,21.0,38.5,8.0,1994.0,8.0,12.0,35.5,8.0,2010.0,9.0,1.0,1976.0,2025-09-15
33336,岩手県,小本（オモト）,,2025,9,15,,,27.0,8.0,13.0,20.0,8.0,3.4,-4.3,88.0,0.0,,,0.0,35.2,4.0,2025.0,7.0,23.0,36.9,8.0,2023.0,7.0,31.0,35.8,8.0,2023.0,9.0,18.0,1977.0,2025-09-15
33371,岩手県,薮川（ヤブカワ）,,2025,9,15,,,23.3,8.0,13.0,58.0,8.0,2.8,-1.6,8.0,3.0,,,0.0,31.7,4.0,2025.0,8.0,3.0,31.8,8.0,2018.0,8.0,23.0,29.4,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
33421,岩手県,雫石（シズクイシ）,,2025,9,15,,,26.8,8.0,15.0,58.0,8.0,3.1,-0.5,8.0,3.0,,,0.0,35.8,4.0,2025.0,8.0,2.0,35.8,8.0,2025.0,8.0,2.0,33.4,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
33431,岩手県,盛岡（モリオカ）,47584.0,2025,9,15,,,26.9,8.0,15.0,29.0,8.0,2.5,-2.1,9.0,1.0,,,0.0,37.2,4.0,2025.0,8.0,3.0,37.2,8.0,2025.0,8.0,3.0,34.7,8.0,2020.0,9.0,8.0,1923.0,2025-09-15
33441,岩手県,区界（クザカイ）,,2025,9,15,,,21.4,8.0,14.0,37.0,8.0,1.3,-1.4,9.0,1.0,,,0.0,30.6,4.0,2025.0,7.0,29.0,31.6,8.0,2018.0,8.0,23.0,28.6,8.0,2020.0,9.0,8.0,1993.0,2025-09-15
33472,岩手県,宮古（ミヤコ）,47585.0,2025,9,15,,,27.8,8.0,13.0,18.0,8.0,4.1,-1.5,88.0,0.0,,,0.0,35.5,4.0,2025.0,8.0,17.0,37.3,8.0,1933.0,7.0,23.0,34.6,8.0,2024.0,9.0,11.0,1883.0,2025-09-15
33486,岩手県,沢内（サワウチ）,,2025,9,15,,,25.7,8.0,15.0,7.0,8.0,,0.6,,,,,0.0,34.0,4.0,2025.0,8.0,2.0,34.1,8.0,2018.0,8.0,23.0,31.4,8.0,2020.0,9.0,8.0,2017.0,2025-09-15
33501,岩手県,紫波（シワ）,,2025,9,15,,,26.2,8.0,16.0,31.0,8.0,2.0,-2.1,9.0,1.0,,,0.0,36.8,4.0,2025.0,8.0,2.0,36.8,8.0,2025.0,8.0,2.0,35.2,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
33526,岩手県,川井（カワイ）,,2025,9,15,,,27.7,8.0,13.0,38.0,8.0,3.5,-1.3,8.0,2.0,,,0.0,37.6,4.0,2025.0,7.0,29.0,37.6,8.0,2025.0,7.0,29.0,35.1,8.0,2010.0,9.0,6.0,1977.0,2025-09-15
33576,岩手県,花巻（ハナマキ）,,2025,9,15,,,26.2,8.0,16.0,16.0,8.0,0.6,-2.8,9.0,2.0,,,0.0,37.6,4.0,2025.0,7.0,29.0,37.6,8.0,2025.0,7.0,29.0,35.8,8.0,2020.0,9.0,8.0,2003.0,2025-09-15
33581,岩手県,大迫（オオハサマ）,,2025,9,15,,,26.7,8.0,13.0,48.0,8.0,2.0,-2.7,9.0,1.0,,,0.0,37.1,4.0,2025.0,7.0,29.0,37.1,8.0,2025.0,7.0,29.0,34.8,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
33616,岩手県,山田（ヤマダ）,,2025,9,15,,,26.2,8.0,14.0,7.0,8.0,2.0,-5.0,8.0,3.0,,,0.0,36.8,4.0,2025.0,7.0,23.0,37.5,8.0,2015.0,7.0,14.0,36.5,8.0,2025.0,9.0,2.0,1976.0,2025-09-15
33631,岩手県,湯田（ユダ）,,2025,9,15,,,26.7,8.0,12.0,16.0,8.0,3.5,1.4,8.0,3.0,,,0.0,34.4,4.0,2025.0,7.0,29.0,34.9,8.0,2018.0,8.0,23.0,32.7,8.0,2023.0,9.0,1.0,1976.0,2025-09-15
33671,岩手県,遠野（トオノ）,,2025,9,15,,,25.5,8.0,14.0,36.0,8.0,1.6,-2.4,9.0,1.0,,,0.0,34.8,4.0,2025.0,7.0,29.0,36.5,8.0,2007.0,8.0,14.0,33.9,8.0,2010.0,9.0,1.0,1976.0,2025-09-15
33716,岩手県,北上（キタカミ）,,2025,9,15,,,26.4,8.0,15.0,6.0,8.0,1.5,-2.7,9.0,1.0,,,0.0,38.3,4.0,2025.0,7.0,29.0,38.3,8.0,2025.0,7.0,29.0,35.8,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
33751,岩手県,釜石（カマイシ）,,2025,9,15,,,25.6,8.0,16.0,19.0,8.0,1.0,-6.5,9.0,1.0,,,0.0,37.8,4.0,2025.0,9.0,2.0,38.8,8.0,1994.0,8.0,14.0,37.8,8.0,2025.0,9.0,2.0,1976.0,2025-09-15
33776,岩手県,若柳（ワカヤナギ）,,2025,9,15,,,26.1,8.0,14.0,18.0,8.0,1.4,-2.5,9.0,1.0,,,0.0,36.3,4.0,2025.0,7.0,25.0,36.9,8.0,2015.0,8.0,5.0,34.7,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
33781,岩手県,江刺（エサシ）,,2025,9,15,,,27.5,8.0,13.0,37.0,8.0,2.3,-2.3,9.0,1.0,,,0.0,38.2,4.0,2025.0,7.0,29.0,38.2,8.0,2025.0,7.0,29.0,36.1,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
33801,岩手県,住田（スミタ）,,2025,9,15,,,24.3,8.0,14.0,49.0,8.0,-0.3,-5.3,9.0,2.0,,,0.0,36.4,4.0,2025.0,7.0,20.0,36.7,8.0,2020.0,8.0,11.0,35.7,8.0,2020.0,9.0,8.0,1977.0,2025-09-15
33877,岩手県,大船渡（オオフナト）,47512.0,2025,9,15,,,24.7,8.0,14.0,59.0,8.0,0.4,-5.5,9.0,2.0,,,0.0,36.4,4.0,2025.0,7.0,23.0,37.0,8.0,2023.0,7.0,30.0,35.2,8.0,2025.0,9.0,2.0,1963.0,2025-09-15
33911,岩手県,一関（イチノセキ）,,2025,9,15,,,27.4,8.0,14.0,35.0,8.0,2.0,-3.1,9.0,1.0,,,0.0,38.3,4.0,2025.0,7.0,22.0,38.3,8.0,2025.0,7.0,22.0,36.6,8.0,2025.0,9.0,2.0,1976.0,2025-09-15
33921,岩手県,千厩（センマヤ）,,2025,9,15,,,27.8,8.0,14.0,25.0,8.0,3.2,-0.8,8.0,3.0,,,0.0,37.0,4.0,2025.0,7.0,29.0,37.0,8.0,2025.0,7.0,29.0,35.7,8.0,2025.0,9.0,1.0,1976.0,2025-09-15
34012,宮城県,駒ノ湯（コマノユ）,,2025,9,15,,,25.4,8.0,14.0,21.0,8.0,4.1,-0.2,8.0,2.0,,,0.0,33.0,4.0,2025.0,7.0,25.0,33.3,8.0,1994.0,8.0,14.0,31.5,8.0,2025.0,9.0,1.0,1976.0,2025-09-15
34026,宮城県,気仙沼（ケセンヌマ）,,2025,9,15,,,24.3,8.0,15.0,6.0,8.0,0.1,-4.5,9.0,2.0,,,0.0,36.6,4.0,2025.0,8.0,23.0,36.7,8.0,2015.0,7.0,14.0,36.3,8.0,2025.0,9.0,2.0,1976.0,2025-09-15
34096,宮城県,川渡（カワタビ）,,2025,9,15,,,27.0,8.0,15.0,1.0,8.0,3.1,-2.2,8.0,3.0,,,0.0,36.7,4.0,2025.0,7.0,25.0,36.7,8.0,2025.0,7.0,25.0,35.5,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
34111,宮城県,築館（ツキダテ）,,2025,9,15,,,27.4,8.0,14.0,20.0,8.0,2.4,-1.9,8.0,3.0,,,0.0,36.7,4.0,2025.0,7.0,24.0,37.3,8.0,1994.0,8.0,14.0,34.7,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
34171,宮城県,米山（ヨネヤマ）,,2025,9,15,,,27.5,8.0,14.0,16.0,8.0,2.3,-2.0,8.0,3.0,,,0.0,37.5,4.0,2025.0,7.0,24.0,37.5,8.0,2025.0,7.0,24.0,35.3,8.0,2025.0,9.0,2.0,1976.0,2025-09-15
34186,宮城県,志津川（シヅガワ）,,2025,9,15,,,27.0,8.0,15.0,13.0,8.0,2.7,-2.8,8.0,3.0,,,0.0,37.9,4.0,2025.0,7.0,21.0,38.0,8.0,1994.0,8.0,14.0,35.7,8.0,2025.0,9.0,2.0,1976.0,2025-09-15
34216,宮城県,古川（フルカワ）,,2025,9,15,,,26.8,8.0,14.0,15.0,8.0,1.9,-2.3,9.0,1.0,,,0.0,37.5,4.0,2025.0,7.0,29.0,37.5,8.0,2025.0,7.0,29.0,35.0,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
34266,宮城県,大衡（オオヒラ）,,2025,9,15,,,26.0,8.0,13.0,50.0,8.0,1.0,-2.4,9.0,1.0,,,0.0,37.0,4.0,2025.0,7.0,26.0,37.1,8.0,1994.0,8.0,14.0,36.8,8.0,1985.0,9.0,1.0,1976.0,2025-09-15
34276,宮城県,鹿島台（カシマダイ）,,2025,9,15,,,26.3,8.0,14.0,11.0,8.0,1.4,-3.3,9.0,1.0,,,0.0,37.2,4.0,2025.0,7.0,26.0,37.2,8.0,2025.0,7.0,26.0,35.2,8.0,2025.0,9.0,2.0,1976.0,2025-09-15
34292,宮城県,石巻（イシノマキ）,47592.0,2025,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-15
34296,宮城県,女川（オナガワ）,,2025,9,15,,,26.1,8.0,14.0,55.0,8.0,1.2,-2.8,9.0,1.0,,,0.0,36.1,4.0,2025.0,7.0,22.0,36.9,8.0,2023.0,8.0,28.0,35.8,8.0,2025.0,9.0,2.0,2011.0,2025-09-15
34311,宮城県,新川（ニッカワ）,,2025,9,15,,,25.8,8.0,13.0,29.0,8.0,2.5,-1.4,8.0,3.0,,,0.0,35.3,4.0,2025.0,7.0,28.0,35.4,8.0,2023.0,7.0,30.0,33.7,8.0,2025.0,9.0,1.0,1976.0,2025-09-15
34331,宮城県,塩釜（シオガマ）,,2025,9,15,,,26.2,8.0,13.0,17.0,8.0,2.0,-1.4,9.0,1.0,,,0.0,35.9,4.0,2025.0,7.0,25.0,35.9,8.0,2025.0,7.0,25.0,35.7,8.0,2010.0,9.0,3.0,1976.0,2025-09-15
34392,宮城県,仙台（センダイ）,47590.0,2025,9,15,,,26.6,8.0,14.0,13.0,8.0,1.5,-4.1,9.0,1.0,,,0.0,37.4,4.0,2025.0,9.0,2.0,37.4,8.0,2025.0,9.0,2.0,37.4,8.0,2025.0,9.0,2.0,1926.0,2025-09-15
34436,宮城県,名取（ナトリ）,,2025,9,15,,,26.7,8.0,14.0,9.0,8.0,1.6,-4.8,8.0,3.0,,,0.0,35.3,4.0,2025.0,8.0,5.0,37.3,8.0,2018.0,7.0,22.0,36.0,8.0,2010.0,9.0,3.0,2003.0,2025-09-15
34461,宮城県,白石（シロイシ）,,2025,9,15,,,27.0,8.0,11.0,25.0,8.0,2.1,-3.7,8.0,3.0,,,0.0,36.7,4.0,2025.0,7.0,29.0,36.9,8.0,2023.0,7.0,30.0,36.4,8.0,2025.0,9.0,1.0,1976.0,2025-09-15
34462,宮城県,蔵王（ザオウ）,,2025,9,15,,,27.5,8.0,14.0,4.0,8.0,2.0,-1.6,8.0,3.0,,,0.0,37.4,4.0,2025.0,8.0,23.0,37.4,8.0,2025.0,8.0,23.0,36.5,8.0,2025.0,9.0,2.0,2005.0,2025-09-15
34471,宮城県,亘理（ワタリ）,,2025,9,15,,,25.9,8.0,14.0,55.0,8.0,1.2,-4.6,9.0,1.0,,,0.0,36.1,4.0,2025.0,9.0,2.0,36.1,8.0,2025.0,9.0,2.0,36.1,8.0,2025.0,9.0,2.0,1976.0,2025-09-15
34506,宮城県,丸森（マルモリ）,,2025,9,15,,,27.9,8.0,12.0,12.0,8.0,2.6,-3.6,8.0,3.0,,,0.0,37.1,4.0,2025.0,9.0,2.0,37.6,8.0,2015.0,7.0,14.0,37.1,8.0,2025.0,9.0,2.0,1977.0,2025-09-15
35002,山形県,飛島（トビシマ）,,2025,9,15,,,29.0,8.0,12.0,37.0,8.0,4.1,2.0,88.0,0.0,,,0.0,33.3,4.0,2025.0,8.0,4.0,36.0,8.0,2023.0,8.0,23.0,33.1,8.0,2012.0,9.0,3.0,1978.0,2025-09-15
35052,山形県,酒田（サカタ）,47587.0,2025,9,15,,,29.3,8.0,14.0,8.0,8.0,3.4,1.7,8.0,3.0,,,0.0,37.0,4.0,2025.0,7.0,31.0,40.1,8.0,1978.0,8.0,3.0,36.8,8.0,2020.0,9.0,7.0,1937.0,2025-09-15
35071,山形県,差首鍋（サスナベ）,,2025,9,15,,,27.8,8.0,14.0,20.0,8.0,3.3,0.7,8.0,3.0,,,0.0,36.5,4.0,2025.0,8.0,3.0,36.5,8.0,2025.0,8.0,3.0,34.2,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
35086,山形県,浜中（ハマナカ）,,2025,9,15,,,29.1,8.0,12.0,2.0,8.0,3.4,2.0,8.0,2.0,,,0.0,36.7,4.0,2025.0,7.0,31.0,38.9,8.0,2023.0,8.0,23.0,36.3,8.0,2020.0,9.0,7.0,2003.0,2025-09-15
35116,山形県,金山（カネヤマ）,,2025,9,15,,,28.6,8.0,14.0,45.0,8.0,4.1,0.8,8.0,2.0,,,0.0,37.0,4.0,2025.0,8.0,3.0,37.0,8.0,2025.0,8.0,3.0,34.5,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
35141,山形県,鶴岡（ツルオカ）,,2025,9,15,,,31.0,8.0,13.0,2.0,8.0,4.9,3.5,88.0,0.0,,,0.0,36.1,4.0,2025.0,8.0,4.0,39.9,8.0,1978.0,8.0,3.0,38.2,8.0,2020.0,9.0,3.0,1976.0,2025-09-15
35146,山形県,狩川（カリカワ）,,2025,9,15,,,29.0,8.0,13.0,51.0,8.0,3.7,1.9,8.0,2.0,,,0.0,37.8,4.0,2025.0,7.0,30.0,37.8,8.0,2025.0,7.0,30.0,34.7,8.0,2023.0,9.0,3.0,1976.0,2025-09-15
35162,山形県,新庄（シンジョウ）,47520.0,2025,9,15,,,29.2,8.0,15.0,2.0,8.0,4.0,0.9,8.0,2.0,,,0.0,37.8,4.0,2025.0,8.0,4.0,37.8,8.0,2025.0,8.0,4.0,35.8,8.0,2023.0,9.0,1.0,1957.0,2025-09-15
35176,山形県,向町（ムカイマチ）,,2025,9,15,,,29.8,8.0,14.0,16.0,8.0,5.5,2.5,88.0,0.0,,,0.0,36.9,4.0,2025.0,7.0,29.0,36.9,8.0,2025.0,7.0,29.0,34.8,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
35216,山形県,肘折（ヒジオリ）,,2025,9,15,,,25.8,8.0,13.0,47.0,8.0,2.6,2.1,8.0,3.0,,,0.0,34.7,4.0,2025.0,8.0,3.0,35.3,8.0,1994.0,8.0,13.0,32.4,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
35231,山形県,尾花沢（オバナザワ）,,2025,9,15,,,29.4,8.0,13.0,35.0,8.0,4.8,2.7,88.0,0.0,,,0.0,36.0,4.0,2025.0,7.0,29.0,36.2,8.0,2014.0,7.0,26.0,34.6,8.0,2023.0,9.0,1.0,1976.0,2025-09-15
35246,山形県,鼠ケ関（ネズガセキ）,,2025,9,15,,,29.7,8.0,14.0,18.0,8.0,4.3,2.5,88.0,0.0,,,0.0,34.7,4.0,2025.0,7.0,17.0,40.4,8.0,2019.0,8.0,15.0,39.1,8.0,2020.0,9.0,3.0,1976.0,2025-09-15
35332,山形県,村山（ムラヤマ）,,2025,9,15,,,29.4,8.0,13.0,33.0,8.0,3.4,2.0,8.0,2.0,,,0.0,37.7,4.0,2025.0,8.0,4.0,37.7,8.0,2025.0,8.0,4.0,35.9,8.0,2025.0,9.0,1.0,2002.0,2025-09-15
35334,山形県,東根（ヒガシネ）,,2025,9,15,,,29.4,8.0,13.0,47.0,8.0,3.1,1.2,8.0,3.0,,,0.0,38.2,4.0,2025.0,8.0,4.0,38.2,8.0,2025.0,8.0,4.0,36.7,8.0,2020.0,9.0,7.0,2003.0,2025-09-15
35361,山形県,大井沢（オオイサワ）,,2025,9,15,,,27.6,8.0,11.0,25.0,8.0,4.3,2.0,8.0,2.0,,,0.0,35.7,4.0,2025.0,8.0,4.0,35.7,8.0,2025.0,8.0,4.0,33.4,8.0,2023.0,9.0,1.0,1978.0,2025-09-15
35376,山形県,左沢（アテラザワ）,,2025,9,15,,,30.5,8.0,13.0,29.0,8.0,5.4,2.5,88.0,0.0,,,0.0,37.9,4.0,2025.0,8.0,4.0,37.9,8.0,2025.0,8.0,4.0,34.8,8.0,2025.0,9.0,1.0,1976.0,2025-09-15
35426,山形県,山形（ヤマガタ）,47588.0,2025,9,15,,,30.5,8.0,14.0,11.0,8.0,4.5,1.1,8.0,2.0,,,0.0,38.5,4.0,2025.0,7.0,29.0,40.8,8.0,1933.0,7.0,25.0,36.6,8.0,2020.0,9.0,8.0,1889.0,2025-09-15
35456,山形県,長井（ナガイ）,,2025,9,15,,,29.9,8.0,15.0,58.0,8.0,4.9,0.8,8.0,1.0,,,0.0,37.3,4.0,2025.0,8.0,4.0,37.3,8.0,2025.0,8.0,4.0,35.3,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
35486,山形県,小国（オグニ）,,2025,9,15,,,30.4,8.0,14.0,39.0,8.0,5.1,3.3,88.0,0.0,,,0.0,37.7,4.0,2025.0,7.0,30.0,38.0,8.0,1994.0,8.0,16.0,35.6,8.0,2020.0,9.0,3.0,1976.0,2025-09-15
35511,山形県,高畠（タカハタ）,,2025,9,15,,,30.7,8.0,13.0,50.0,8.0,4.9,1.8,8.0,2.0,,,0.0,38.7,4.0,2025.0,7.0,29.0,38.7,8.0,2025.0,7.0,29.0,36.8,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
35541,山形県,高峰（タカミネ）,,2025,9,15,,,29.1,8.0,12.0,34.0,8.0,4.5,2.2,8.0,2.0,,,0.0,37.2,4.0,2025.0,8.0,4.0,37.9,8.0,2018.0,8.0,23.0,35.3,8.0,2020.0,9.0,8.0,1976.0,2025-09-15
35552,山形県,米沢（ヨネザワ）,,2025,9,15,,,30.8,8.0,14.0,55.0,8.0,5.2,2.2,8.0,1.0,,,0.0,38.5,4.0,2025.0,7.0,29.0,38.5,8.0,2025.0,7.0,29.0,36.8,8.0,2023.0,9.0,1.0,1976.0,2025-09-15
36056,福島県,茂庭（モニワ）,,2025,9,15,,,29.3,8.0,14.0,45.0,8.0,4.6,2.0,8.0,1.0,,,0.0,36.8,4.0,2025.0,7.0,25.0,36.8,8.0,2025.0,7.0,25.0,34.1,8.0,2025.0,9.0,2.0,1992.0,2025-09-15
36066,福島県,梁川（ヤナガワ）,,2025,9,15,,,30.3,8.0,12.0,27.0,8.0,3.9,-0.8,8.0,2.0,,,0.0,39.9,4.0,2025.0,7.0,26.0,40.0,8.0,2023.0,8.0,5.0,37.4,8.0,2025.0,9.0,2.0,1976.0,2025-09-15
36106,福島県,桧原（ヒバラ）,,2025,9,15,,,25.8,8.0,15.0,24.0,8.0,4.2,2.4,8.0,2.0,,,0.0,31.8,4.0,2025.0,8.0,4.0,32.0,8.0,1985.0,8.0,15.0,30.4,8.0,2023.0,9.0,1.0,1978.0,2025-09-15
36127,福島県,福島（フクシマ）,47595.0,2025,9,15,,,30.5,8.0,14.0,33.0,8.0,4.1,-0.1,8.0,2.0,,,0.0,39.2,4.0,2025.0,7.0,26.0,39.2,8.0,2025.0,7.0,26.0,37.3,8.0,2010.0,9.0,6.0,1889.0,2025-09-15
36151,福島県,相馬（ソウマ）,,2025,9,15,,,27.5,8.0,13.0,57.0,8.0,2.4,-4.1,8.0,3.0,,,0.0,36.3,4.0,2025.0,9.0,2.0,37.6,8.0,2018.0,8.0,23.0,36.3,8.0,2025.0,9.0,2.0,1976.0,2025-09-15
36176,福島県,喜多方（キタカタ）,,2025,9,15,,,32.0,8.0,13.0,35.0,8.0,5.8,3.7,88.0,0.0,,,0.0,38.4,4.0,2025.0,8.0,4.0,38.4,8.0,2025.0,8.0,4.0,36.2,8.0,2025.0,9.0,2.0,1976.0,2025-09-15
36196,福島県,鷲倉（ワシクラ）,,2025,9,15,,,22.7,8.0,13.0,58.0,8.0,4.8,2.3,8.0,1.0,,,0.0,28.7,4.0,2025.0,7.0,22.0,29.4,4.0,2021.0,8.0,6.0,26.8,8.0,2025.0,9.0,2.0,1976.0,2025-09-15
36221,福島県,飯舘（イイタテ）,,2025,9,15,,,28.1,8.0,14.0,46.0,8.0,4.3,-0.5,8.0,2.0,,,0.0,34.4,4.0,2025.0,7.0,21.0,36.0,8.0,2014.0,8.0,5.0,35.8,8.0,2010.0,9.0,6.0,1976.0,2025-09-15
