観測所番号,都道府県,地点,国際地点番号,観測時刻(年),観測時刻(月),観測時刻(日),観測時刻(時),観測時刻(分),13日の最高気温(℃),13日の最高気温の品質情報,13日の最高気温起時（時）,13日の最高気温起時（分）,13日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（12日まで）,今年の最高気温（12日まで）の品質情報,今年の最高気温（12日まで）を観測した起日（年）,今年の最高気温（12日まで）を観測した起日（月）,今年の最高気温（12日まで）を観測した起日（日）,12日までの観測史上1位の値（℃）,12日までの観測史上1位の値の品質情報,12日までの観測史上1位の値を観測した起日（年）,12日までの観測史上1位の値を観測した起日（月）,12日までの観測史上1位の値を観測した起日（日）,12日までの6月の1位の値,12日までの6月の1位の値の品質情報,12日までの6月の1位の値の起日（年）,12日までの6月の1位の値の起日（月）,12日までの6月の1位の値の起日（日）,統計開始年,date
18311,北海道根室地方,厚床（アットコ）,,2024,6,13,,,23.8,8,13,27,8,7.8,1.2,88.0,0.0,,,0,25.9,4,2024,5,19,34.9,8,2015,8,5,31.8,8,2010,6,26.0,1977.0,2024-06-13
19021,北海道釧路地方,川湯（カワユ）,,2024,6,13,,,22.7,8,9,44,8,4.1,,7.0,3.0,,,0,27.1,4,2024,5,18,36.0,8,2019,5,26,34.4,8,2010,6,26.0,1977.0,2024-06-13
19051,北海道釧路地方,弟子屈（テシカガ）,,2024,6,13,,,24.4,8,10,8,8,7.0,-0.7,88.0,0.0,,,0,26.6,4,2024,5,18,35.7,8,2019,5,26,33.7,8,2010,6,26.0,1977.0,2024-06-13
19076,北海道釧路地方,阿寒湖畔（アカンコハン）,,2024,6,13,,,26.2,8,10,12,8,7.8,0.0,88.0,0.0,,,0,27.5,4,2024,5,19,35.5,8,2019,5,26,34.5,8,2014,6,3.0,1977.0,2024-06-13
19151,北海道釧路地方,標茶（シベチャ）,,2024,6,13,,,27.2,8,12,52,8,8.8,1.0,88.0,0.0,,,0,27.5,4,2024,5,19,35.1,8,2023,8,25,32.7,8,2010,6,26.0,1977.0,2024-06-13
19191,北海道釧路地方,鶴居（ツルイ）,,2024,6,13,,,28.0,8,12,45,8,9.5,3.4,88.0,0.0,,,1,27.8,4,2024,5,19,35.1,8,2010,8,7,32.0,8,1980,6,6.0,1977.0,2024-06-13
19261,北海道釧路地方,中徹別（ナカテシベツ）,,2024,6,13,,,28.7,8,12,24,8,9.4,2.7,88.0,0.0,,,0,30.7,4,2024,5,19,36.1,8,2019,5,26,33.7,8,2010,6,26.0,1977.0,2024-06-13
19311,北海道釧路地方,榊町（サカキマチ）,,2024,6,13,,,21.0,8,8,24,8,6.5,-0.1,8.0,1.0,,,0,24.3,4,2024,5,18,35.5,8,2010,8,7,30.7,8,2005,6,24.0,1977.0,2024-06-13
19347,北海道釧路地方,鶴丘（ツルオカ）,,2024,6,13,,,23.1,8,10,47,8,6.7,2.1,8.0,1.0,,,0,24.8,4,2024,5,19,35.6,8,2007,8,15,31.9,8,2005,6,24.0,2003.0,2024-06-13
19376,北海道釧路地方,太田（オオタ）,,2024,6,13,,,23.6,8,10,27,8,7.5,0.6,88.0,0.0,,,0,25.8,4,2024,5,19,34.7,8,2010,8,7,32.2,8,2010,6,26.0,1977.0,2024-06-13
19416,北海道釧路地方,白糠（シラヌカ）,,2024,6,13,,,20.8,8,16,6,8,4.9,2.6,7.0,3.0,,,0,24.8,4,2024,5,19,35.5,8,2007,8,15,31.1,8,2005,6,24.0,1977.0,2024-06-13
19432,北海道釧路地方,釧路（クシロ）,47418.0,2024,6,13,,,20.6,8,16,54,8,5.1,1.3,7.0,3.0,,,0,22.5,4,2024,6,11,33.5,8,2022,7,31,32.4,8,2010,6,26.0,1910.0,2024-06-13
19451,北海道釧路地方,知方学（チッポマナイ）,,2024,6,13,,,18.0,8,13,53,8,4.3,0.8,7.0,2.0,,,0,21.1,4,2024,5,19,31.5,8,2010,6,26,31.5,8,2010,6,26.0,1978.0,2024-06-13
20146,北海道十勝地方,陸別（リクベツ）,,2024,6,13,,,26.1,8,10,59,8,5.9,-2.0,88.0,0.0,,,0,28.7,4,2024,5,19,37.8,8,2019,5,26,35.5,8,2010,6,26.0,1977.0,2024-06-13
20186,北海道十勝地方,ぬかびら源泉郷（ヌカビラゲンセンキョウ）,,2024,6,13,,,28.1,8,12,5,8,9.4,0.6,88.0,0.0,,,1,27.5,4,2024,6,12,34.5,8,2019,5,26,33.7,8,2010,6,26.0,1976.0,2024-06-13
20266,北海道十勝地方,上士幌（カミシホロ）,,2024,6,13,,,29.5,8,12,57,8,10.1,1.4,88.0,0.0,,,1,28.1,4,2024,6,12,36.6,8,2010,6,26,36.6,8,2010,6,26.0,1977.0,2024-06-13
20276,北海道十勝地方,足寄（アショロ）,,2024,6,13,,,30.5,8,12,42,8,9.3,0.4,88.0,0.0,,,1,30.1,4,2024,6,12,38.8,8,2019,5,26,37.1,8,2010,6,26.0,1977.0,2024-06-13
20341,北海道十勝地方,本別（ホンベツ）,,2024,6,13,,,30.6,8,12,38,8,9.7,1.1,88.0,0.0,,,1,29.5,4,2024,6,12,37.2,8,2019,5,26,35.6,8,2010,6,26.0,1976.0,2024-06-13
20356,北海道十勝地方,新得（シントク）,,2024,6,13,,,29.9,8,12,2,8,9.7,0.0,88.0,0.0,,,1,29.9,4,2024,6,12,36.2,8,1999,8,9,35.9,8,2014,6,3.0,1977.0,2024-06-13
20361,北海道十勝地方,鹿追（シカオイ）,,2024,6,13,,,30.1,8,12,34,8,10.3,0.6,88.0,0.0,,,1,29.5,4,2024,6,12,36.5,8,2019,5,26,36.0,8,2014,6,3.0,1978.0,2024-06-13
20371,北海道十勝地方,駒場（コマバ）,,2024,6,13,,,30.8,8,12,45,8,10.6,2.5,88.0,0.0,,,1,28.3,4,2024,6,12,37.8,8,2014,6,3,37.8,8,2014,6,3.0,1977.0,2024-06-13
20421,北海道十勝地方,芽室（メムロ）,,2024,6,13,,,29.5,8,14,18,8,8.9,0.2,88.0,0.0,,,1,29.3,4,2024,6,12,38.1,8,2019,5,26,36.3,8,2014,6,3.0,1977.0,2024-06-13
20432,北海道十勝地方,帯広（オビヒロ）,47417.0,2024,6,13,,,30.2,8,12,25,8,9.4,0.9,88.0,0.0,,,1,29.5,4,2024,5,19,38.8,8,2019,5,26,36.0,8,2010,6,26.0,1892.0,2024-06-13
20441,北海道十勝地方,池田（イケダ）,,2024,6,13,,,29.8,8,11,43,8,9.9,1.7,88.0,0.0,,,1,29.8,4,2024,5,19,38.8,8,2019,5,26,35.7,8,2010,6,26.0,1977.0,2024-06-13
20506,北海道十勝地方,浦幌（ウラホロ）,,2024,6,13,,,27.6,5,11,46,5,8.9,0.9,88.0,0.0,,,0,29.5,4,2024,5,19,37.9,8,2019,5,26,36.1,8,2010,6,26.0,1977.0,2024-06-13
20551,北海道十勝地方,帯広泉（オビヒロイズミ）,,2024,6,13,,,29.8,8,13,15,8,10.4,2.4,88.0,0.0,,,1,28.2,4,2024,5,19,37.8,8,2019,5,26,35.0,8,2010,6,26.0,2003.0,2024-06-13
20556,北海道十勝地方,糠内（ヌカナイ）,,2024,6,13,,,30.2,8,12,3,8,10.1,2.4,88.0,0.0,,,1,29.2,4,2024,5,19,38.4,8,2019,5,26,35.5,8,2010,6,26.0,1978.0,2024-06-13
20601,北海道十勝地方,上札内（カミサツナイ）,,2024,6,13,,,28.9,8,12,53,8,10.4,2.3,88.0,0.0,,,1,27.5,4,2024,4,27,36.7,8,2019,5,26,33.5,8,2010,6,26.0,1977.0,2024-06-13
20606,北海道十勝地方,更別（サラベツ）,,2024,6,13,,,29.4,8,12,0,8,10.3,2.3,88.0,0.0,,,1,29.1,4,2024,5,19,38.0,8,2019,5,26,34.9,4,2010,6,26.0,1977.0,2024-06-13
20631,北海道十勝地方,大津（オオツ）,,2024,6,13,,,19.7,8,12,40,8,4.5,0.5,7.0,2.0,,,0,23.2,4,2024,5,19,34.6,8,2010,8,6,34.5,8,2010,6,26.0,1977.0,2024-06-13
20696,北海道十勝地方,大樹（タイキ）,,2024,6,13,,,26.7,8,15,31,8,8.8,0.9,88.0,0.0,,,0,29.0,4,2024,5,19,35.8,8,2023,8,26,35.2,8,2010,6,26.0,1977.0,2024-06-13
20751,北海道十勝地方,広尾（ヒロオ）,47440.0,2024,6,13,,,30.2,8,15,41,8,14.1,7.0,88.0,0.0,,,1,28.4,4,2024,5,19,35.8,8,2019,5,26,33.3,8,2010,6,26.0,1958.0,2024-06-13
21111,北海道胆振地方,厚真（アツマ）,,2024,6,13,,,27.1,8,13,53,8,7.4,3.0,88.0,0.0,,,1,25.1,4,2024,5,19,34.1,8,2021,8,6,30.8,8,2010,6,26.0,1977.0,2024-06-13
21126,北海道胆振地方,穂別（ホベツ）,,2024,6,13,,,28.5,8,12,14,8,7.6,3.1,88.0,0.0,,,1,26.0,4,2024,5,19,34.8,8,2023,8,25,32.6,8,2010,6,27.0,1977.0,2024-06-13
21161,北海道胆振地方,大滝（オオタキ）,,2024,6,13,,,26.2,8,12,47,8,6.4,1.9,88.0,0.0,,,1,25.1,4,2024,4,15,33.1,8,2023,8,24,32.5,8,2014,6,4.0,1977.0,2024-06-13
21171,北海道胆振地方,森野（モリノ）,,2024,6,13,,,25.4,8,12,41,8,7.1,2.1,88.0,0.0,,,1,24.1,4,2024,5,23,33.1,8,2021,7,27,30.4,8,2010,6,26.0,1977.0,2024-06-13
21187,北海道胆振地方,苫小牧（トマコマイ）,47424.0,2024,6,13,,,21.2,8,19,5,8,4.4,2.2,7.0,2.0,,,0,22.1,4,2024,5,19,35.5,8,2007,8,15,30.6,8,2010,6,26.0,1942.0,2024-06-13
21226,北海道胆振地方,大岸（オオキシ）,,2024,6,13,,,23.6,8,13,46,8,5.0,-1.8,7.0,3.0,,,0,25.4,4,2024,6,12,33.6,8,2021,7,20,29.3,8,2010,6,26.0,1977.0,2024-06-13
21261,北海道胆振地方,白老（シラオイ）,,2024,6,13,,,20.1,8,14,22,8,3.4,1.0,7.0,1.0,,,0,22.4,4,2024,5,18,33.3,8,2021,7,18,31.1,8,2010,6,26.0,1977.0,2024-06-13
21276,北海道胆振地方,鵡川（ムカワ）,,2024,6,13,,,24.4,8,10,2,8,6.0,1.2,8.0,1.0,,,1,23.2,4,2024,6,12,33.5,8,1994,8,10,30.5,8,2010,6,27.0,1978.0,2024-06-13
21297,北海道胆振地方,伊達（ダテ）,,2024,6,13,,,23.2,8,11,59,8,3.9,-3.1,7.0,1.0,,,0,26.3,4,2024,6,12,33.5,8,2023,8,22,28.9,8,2010,6,27.0,2007.0,2024-06-13
21312,北海道胆振地方,登別（ノボリベツ）,,2024,6,13,,,25.5,8,13,7,8,7.6,1.4,88.0,0.0,,,1,24.1,4,2024,6,12,32.4,8,2021,7,20,29.1,8,2010,6,26.0,1977.0,2024-06-13
21323,北海道胆振地方,室蘭（ムロラン）,47423.0,2024,6,13,,,22.9,8,14,44,8,5.3,-0.5,7.0,3.0,,,0,23.4,4,2024,6,12,32.8,8,1929,8,8,28.7,8,2010,6,26.0,1923.0,2024-06-13
22036,北海道日高地方,日高（ヒダカ）,,2024,6,13,,,28.3,8,12,55,8,7.1,2.4,88.0,0.0,,,1,27.2,4,2024,6,8,35.8,8,2021,7,31,34.4,8,2014,6,3.0,1977.0,2024-06-13
22141,北海道日高地方,日高門別（ヒダカモンベツ）,,2024,6,13,,,24.2,8,12,50,8,6.2,2.1,8.0,1.0,,,1,22.1,4,2024,6,12,32.2,8,2021,7,27,31.3,8,2010,6,27.0,1976.0,2024-06-13
22156,北海道日高地方,新和（シンワ）,,2024,6,13,,,28.5,8,13,26,8,7.4,3.3,88.0,0.0,,,1,25.9,4,2024,6,8,36.0,8,2007,8,13,33.2,8,2010,6,26.0,1977.0,2024-06-13
22241,北海道日高地方,静内（シズナイ）,,2024,6,13,,,26.5,8,9,42,8,8.5,3.0,88.0,0.0,,,1,23.5,4,2024,6,12,33.8,8,2023,8,28,28.4,8,2003,6,21.0,1977.0,2024-06-13
22291,北海道日高地方,三石（ミツイシ）,,2024,6,13,,,27.2,8,10,23,8,8.7,3.9,88.0,0.0,,,1,23.5,4,2024,4,27,33.4,8,2023,8,28,28.4,8,2003,6,21.0,1977.0,2024-06-13
22306,北海道日高地方,中杵臼（ナカキネウス）,,2024,6,13,,,28.7,8,11,7,8,8.6,3.3,88.0,0.0,,,1,25.9,4,2024,4,27,33.8,8,2023,8,25,30.5,8,2010,6,29.0,1978.0,2024-06-13
22327,北海道日高地方,浦河（ウラカワ）,47426.0,2024,6,13,,,24.6,8,9,22,8,8.0,2.4,88.0,0.0,,,1,22.2,4,2024,6,12,31.5,8,2023,8,28,27.2,8,1980,6,7.0,1927.0,2024-06-13
22391,北海道日高地方,えりも岬（エリモミサキ）,,2024,6,13,,,19.4,8,14,20,8,6.1,0.2,8.0,1.0,,,1,19.2,4,2024,6,12,28.5,8,2023,8,27,22.3,8,2009,6,25.0,1978.0,2024-06-13
23031,北海道渡島地方,長万部（オシャマンベ）,,2024,6,13,,,23.3,8,14,34,8,5.5,1.4,7.0,3.0,,,0,23.5,4,2024,5,23,32.6,8,2021,7,18,29.9,8,2010,6,26.0,1977.0,2024-06-13
23086,北海道渡島地方,八雲（ヤクモ）,,2024,6,13,,,23.5,8,16,38,8,5.6,-3.3,7.0,3.0,,,0,26.8,4,2024,6,12,33.5,8,2021,7,20,30.4,8,2010,6,26.0,1977.0,2024-06-13
23166,北海道渡島地方,森（モリ）,,2024,6,13,,,25.0,5,13,15,5,5.4,-1.1,7.0,3.0,,,0,26.1,4,2024,6,12,33.6,8,2023,8,31,29.4,8,2010,6,26.0,2002.0,2024-06-13
23206,北海道渡島地方,川汲（カックミ）,,2024,6,13,,,25.8,8,16,12,8,8.4,-0.5,88.0,0.0,,,0,26.3,4,2024,6,12,33.4,8,2023,8,31,27.6,8,2003,6,21.0,1977.0,2024-06-13
23226,北海道渡島地方,北斗（ホクト）,,2024,6,13,,,26.6,8,13,2,8,6.5,-0.6,88.0,0.0,,,0,27.2,4,2024,6,12,34.5,8,2023,8,24,29.5,8,2021,6,11.0,1977.0,2024-06-13
23232,北海道渡島地方,函館（ハコダテ）,47430.0,2024,6,13,,,26.0,8,12,36,8,5.9,-0.1,7.0,3.0,,,0,26.1,4,2024,6,12,35.4,8,2023,8,10,29.1,8,2010,6,26.0,1872.0,2024-06-13
23281,北海道渡島地方,高松（タカマツ）,,2024,6,13,,,23.4,8,15,39,8,4.8,0.5,7.0,3.0,,,1,22.9,4,2024,6,12,33.1,8,2023,8,10,29.3,8,2010,6,26.0,2003.0,2024-06-13
23326,北海道渡島地方,木古内（キコナイ）,,2024,6,13,,,28.2,8,14,34,8,9.9,0.9,88.0,0.0,,,1,27.3,4,2024,6,12,34.2,8,2023,7,29,29.4,8,2017,6,30.0,1977.0,2024-06-13
23376,北海道渡島地方,松前（マツマエ）,,2024,6,13,,,24.6,8,13,39,8,4.8,-0.9,7.0,3.0,,,0,25.5,4,2024,6,12,34.2,8,2023,8,24,29.3,8,2014,6,5.0,1977.0,2024-06-13
24141,北海道渡島地方,熊石（クマイシ）,,2024,6,13,,,22.2,8,11,0,8,2.7,-0.1,7.0,1.0,,,0,22.7,4,2024,6,8,33.5,8,1978,8,3,28.9,8,2005,6,22.0,1977.0,2024-06-13
24041,北海道檜山地方,せたな（セタナ）,,2024,6,13,,,21.6,8,11,7,8,3.0,-3.9,7.0,1.0,,,0,25.5,4,2024,6,12,32.8,8,1999,8,4,31.7,8,2014,6,4.0,1977.0,2024-06-13
24051,北海道檜山地方,今金（イマカネ）,,2024,6,13,,,25.9,8,13,6,8,6.2,-0.1,8.0,1.0,,,0,26.0,4,2024,6,12,34.8,8,2006,8,9,31.3,8,2014,6,4.0,1977.0,2024-06-13
24101,北海道檜山地方,奥尻（オクシリ）,,2024,6,13,,,21.9,8,13,5,8,3.3,1.0,7.0,1.0,,,1,20.9,4,2024,6,12,32.8,8,2023,8,10,26.4,8,2023,6,28.0,2000.0,2024-06-13
24156,北海道檜山地方,米岡（ヨネオカ）,,2024,6,13,,,20.9,8,13,48,8,2.4,0.3,7.0,1.0,,,0,21.1,4,2024,5,16,32.7,8,2023,8,10,26.7,8,2014,6,28.0,2003.0,2024-06-13
24201,北海道檜山地方,鶉（ウズラ）,,2024,6,13,,,25.7,8,13,24,8,5.2,-0.4,7.0,3.0,,,0,26.7,4,2024,6,8,35.0,8,2023,8,10,33.0,8,2014,6,4.0,1977.0,2024-06-13
24217,北海道檜山地方,江差（エサシ）,47428.0,2024,6,13,,,22.8,8,13,21,8,3.2,-0.3,7.0,1.0,,,0,23.3,4,2024,6,8,34.6,8,2023,8,31,30.5,8,2014,6,5.0,1941.0,2024-06-13
31001,青森県,大間（オオマ）,,2024,6,13,,,25.6,8,12,57,8,7.7,0.6,88.0,0.0,,,1,25.0,4,2024,6,12,32.9,8,2023,8,24,26.8,8,2021,6,11.0,1976.0,2024-06-13
31111,青森県,むつ（ムツ）,47576.0,2024,6,13,,,27.6,8,10,55,8,7.2,1.1,88.0,0.0,,,1,26.7,4,2024,5,23,35.3,8,2023,8,10,30.3,8,1987,6,7.0,1935.0,2024-06-13
31121,青森県,小田野沢（オダノサワ）,,2024,6,13,,,24.6,8,11,0,8,6.7,1.6,8.0,1.0,,,0,27.0,4,2024,5,23,34.9,8,2023,8,4,29.9,8,2020,6,10.0,1976.0,2024-06-13
31136,青森県,今別（イマベツ）,,2024,6,13,,,25.3,8,15,39,8,5.6,-1.0,7.0,3.0,,,0,26.3,4,2024,6,12,33.7,8,2023,8,26,30.8,8,1987,6,7.0,1976.0,2024-06-13
31156,青森県,脇野沢（ワキノサワ）,,2024,6,13,,,28.6,8,13,2,8,9.0,3.5,88.0,0.0,,,1,25.2,4,2024,5,23,34.6,8,2023,8,24,31.1,8,1987,6,7.0,1976.0,2024-06-13
31186,青森県,市浦（シウラ）,,2024,6,13,,,27.7,5,9,55,5,7.2,0.5,88.0,0.0,,,1,27.2,4,2024,6,12,37.2,8,2023,8,10,31.1,8,2005,6,22.0,1976.0,2024-06-13
31201,青森県,蟹田（カニタ）,,2024,6,13,,,27.4,8,13,31,8,8.0,2.1,88.0,0.0,,,1,25.9,4,2024,5,23,34.6,8,2023,8,24,30.4,8,2009,6,26.0,1976.0,2024-06-13
31296,青森県,五所川原（ゴショガワラ）,,2024,6,13,,,30.3,8,10,17,8,7.8,-1.5,88.0,0.0,,,0,31.8,4,2024,6,12,39.0,8,2023,8,10,33.8,8,1987,6,7.0,1976.0,2024-06-13
31312,青森県,青森（アオモリ）,47575.0,2024,6,13,,,27.0,8,11,31,8,5.3,0.2,7.0,3.0,,,0,28.4,4,2024,5,23,36.7,8,1994,8,12,33.5,8,1987,6,7.0,1882.0,2024-06-13
31332,青森県,野辺地（ノヘジ）,,2024,6,13,,,27.7,8,15,48,8,8.1,0.3,88.0,0.0,,,1,27.7,4,2024,5,23,35.6,8,2023,8,10,32.2,8,2009,6,26.0,2008.0,2024-06-13
31336,青森県,六ケ所（ロッカショ）,,2024,6,13,,,28.6,8,10,35,8,9.2,2.7,88.0,0.0,,,0,28.8,4,2024,5,23,34.4,8,2023,8,24,34.1,8,1987,6,7.0,1982.0,2024-06-13
31366,青森県,鰺ケ沢（アジガサワ）,,2024,6,13,,,27.0,8,11,57,8,6.1,-2.4,7.0,3.0,,,0,29.4,4,2024,6,12,36.9,8,2023,8,10,31.4,8,1987,6,7.0,1976.0,2024-06-13
31386,青森県,青森大谷（アオモリオオタニ）,,2024,6,13,,,29.4,5,11,24,5,8.2,-0.8,88.0,0.0,,,0,30.2,4,2024,6,12,35.7,8,2023,8,10,30.3,8,2020,6,10.0,2003.0,2024-06-13
31436,青森県,深浦（フカウラ）,47574.0,2024,6,13,,,26.0,8,11,47,8,4.6,-0.7,7.0,3.0,,,0,26.7,4,2024,6,12,37.9,8,1978,8,3,29.6,8,1987,6,25.0,1940.0,2024-06-13
31461,青森県,弘前（ヒロサキ）,,2024,6,13,,,31.2,8,12,30,8,7.7,0.0,88.0,0.0,,,1,31.2,4,2024,6,12,39.3,8,2023,8,10,33.7,8,2021,6,11.0,1976.0,2024-06-13
31466,青森県,黒石（クロイシ）,,2024,6,13,,,29.5,8,11,56,8,7.2,-1.2,88.0,0.0,,,0,30.7,4,2024,6,12,36.4,8,2023,8,10,32.5,8,2021,6,11.0,1976.0,2024-06-13
31482,青森県,酸ケ湯（スカユ）,,2024,6,13,,,24.2,8,13,14,8,6.9,0.5,88.0,0.0,,,1,23.7,4,2024,6,12,30.8,8,1978,8,3,27.0,8,2021,6,11.0,1976.0,2024-06-13
31506,青森県,三沢（ミサワ）,,2024,6,13,,,28.8,8,15,9,8,8.8,4.4,88.0,0.0,,,0,29.3,4,2024,5,23,37.0,8,2023,8,5,35.3,8,1987,6,7.0,1976.0,2024-06-13
31586,青森県,十和田（トワダ）,,2024,6,13,,,30.3,8,11,51,8,9.0,3.5,88.0,0.0,,,1,28.7,4,2024,5,19,35.8,8,2004,7,31,33.8,8,1987,6,7.0,1976.0,2024-06-13
31602,青森県,八戸（ハチノヘ）,47581.0,2024,6,13,,,29.1,8,12,48,8,8.4,0.8,88.0,0.0,,,0,29.2,4,2024,5,23,37.0,8,1978,8,3,34.5,8,1987,6,7.0,1936.0,2024-06-13
31646,青森県,碇ケ関（イカリガセキ）,,2024,6,13,,,29.7,8,12,49,8,6.7,0.7,88.0,0.0,,,1,29.0,4,2024,6,12,37.9,8,1999,8,10,33.0,8,2021,6,11.0,1976.0,2024-06-13
31662,青森県,休屋（ヤスミヤ）,,2024,6,13,,,27.6,8,14,54,8,7.6,0.8,88.0,0.0,,,1,26.8,4,2024,6,12,33.7,8,2021,8,7,30.6,8,2021,6,11.0,1982.0,2024-06-13
31721,青森県,三戸（サンノヘ）,,2024,6,13,,,33.2,8,12,17,8,9.6,0.9,88.0,0.0,,,1,32.3,4,2024,6,12,37.7,8,1999,7,27,35.6,8,1987,6,7.0,1976.0,2024-06-13
32056,秋田県,八森（ハチモリ）,,2024,6,13,,,26.5,8,10,43,8,4.7,0.2,7.0,3.0,,,1,26.3,4,2024,6,12,37.4,8,1978,8,3,31.4,8,2004,6,21.0,1976.0,2024-06-13
32111,秋田県,能代（ノシロ）,,2024,6,13,,,28.5,8,10,21,8,5.5,-0.4,7.0,3.0,,,0,28.9,4,2024,6,12,39.1,8,1978,8,3,33.1,8,1980,6,1.0,1976.0,2024-06-13
32126,秋田県,鷹巣（タカノス）,,2024,6,13,,,30.3,8,11,57,8,6.1,-0.3,88.0,0.0,,,0,30.6,4,2024,6,12,38.9,8,2023,8,8,34.0,8,2014,6,4.0,1976.0,2024-06-13
32136,秋田県,大館（オオダテ）,,2024,6,13,,,31.7,8,12,54,8,7.1,0.4,88.0,0.0,,,1,31.3,4,2024,6,12,38.8,8,2023,8,23,35.1,8,2014,6,3.0,1976.0,2024-06-13
32146,秋田県,鹿角（カヅノ）,,2024,6,13,,,30.4,8,13,45,8,6.8,0.7,88.0,0.0,,,1,29.7,4,2024,6,12,37.0,8,2000,7,31,33.5,8,2014,6,3.0,1976.0,2024-06-13
32181,秋田県,脇神（ワキガミ）,,2024,6,13,,,29.3,8,10,59,8,5.4,0.1,8.0,1.0,,,1,29.2,4,2024,6,12,37.3,8,2019,8,15,33.0,8,2013,6,13.0,2003.0,2024-06-13
32206,秋田県,湯瀬（ユゼ）,,2024,6,13,,,31.2,8,13,58,8,7.8,1.4,88.0,0.0,,,1,29.8,4,2024,6,12,36.0,8,2000,7,31,33.4,8,2021,6,11.0,1976.0,2024-06-13
32266,秋田県,八幡平（ハチマンタイ）,,2024,6,13,,,27.5,8,11,48,8,6.9,0.8,88.0,0.0,,,1,27.2,4,2024,4,27,32.8,8,2007,8,14,30.5,4,1980,6,7.0,1978.0,2024-06-13
32286,秋田県,男鹿（オガ）,,2024,6,13,,,25.1,8,9,58,8,2.7,-0.5,7.0,1.0,,,0,27.8,4,2024,4,15,35.6,8,2000,7,31,32.7,8,2004,6,21.0,1976.0,2024-06-13
32287,秋田県,大潟（オオガタ）,,2024,6,13,,,27.4,8,10,36,8,4.8,-0.9,7.0,3.0,,,0,28.3,4,2024,6,12,38.1,8,1978,8,3,31.8,8,2004,6,21.0,1977.0,2024-06-13
32296,秋田県,五城目（ゴジョウメ）,,2024,6,13,,,27.9,8,9,36,8,3.9,-0.7,7.0,3.0,,,0,28.6,4,2024,6,12,38.1,8,2020,9,3,33.3,8,2013,6,13.0,1976.0,2024-06-13
32311,秋田県,阿仁合（アニアイ）,,2024,6,13,,,29.7,8,13,4,8,5.7,0.1,88.0,0.0,,,1,29.6,4,2024,6,12,37.1,8,1978,8,3,33.3,8,2013,6,13.0,1976.0,2024-06-13
32402,秋田県,秋田（アキタ）,47582.0,2024,6,13,,,28.0,8,11,22,8,4.4,-1.1,7.0,3.0,,,0,29.1,4,2024,6,12,38.5,8,2023,8,23,33.8,8,2013,6,13.0,1882.0,2024-06-13
32407,秋田県,岩見三内（イワミサンナイ）,,2024,6,13,,,28.1,8,12,16,8,4.3,-0.5,7.0,3.0,,,0,29.5,4,2024,6,8,37.7,8,2000,7,31,33.4,8,2013,6,13.0,1976.0,2024-06-13
32451,秋田県,雄和（ユウワ）,,2024,6,13,,,29.2,8,12,10,8,5.7,-0.4,7.0,3.0,,,0,29.6,4,2024,6,12,37.2,8,2023,8,23,33.3,8,2021,6,11.0,2003.0,2024-06-13
32466,秋田県,角館（カクノダテ）,,2024,6,13,,,31.3,8,13,20,8,6.3,-0.5,88.0,0.0,,,0,31.8,4,2024,6,12,37.8,8,2000,7,31,34.5,8,2009,6,28.0,1976.0,2024-06-13
32476,秋田県,田沢湖（タザワコ）,,2024,6,13,,,30.7,8,12,27,8,7.8,0.8,88.0,0.0,,,1,29.9,4,2024,6,12,36.5,8,2018,8,23,32.6,4,1980,6,7.0,1976.0,2024-06-13
32496,秋田県,大正寺（ダイショウジ）,,2024,6,13,,,29.1,8,12,21,8,5.3,-0.7,7.0,3.0,,,0,29.8,4,2024,6,12,37.2,8,1978,8,3,32.8,8,2021,6,11.0,1976.0,2024-06-13
32551,秋田県,大曲（オオマガリ）,,2024,6,13,,,29.8,8,13,35,8,5.4,-0.6,7.0,3.0,,,0,30.4,4,2024,6,12,37.6,8,2000,7,31,34.3,8,2021,6,11.0,1976.0,2024-06-13
32571,秋田県,本荘（ホンジョウ）,,2024,6,13,,,27.8,8,10,28,8,4.2,-1.6,7.0,2.0,,,0,29.4,4,2024,6,12,37.8,8,2018,8,23,32.9,8,2013,6,13.0,1976.0,2024-06-13
32581,秋田県,東由利（ヒガシユリ）,,2024,6,13,,,31.1,8,13,2,8,6.5,-0.5,88.0,0.0,,,0,31.6,4,2024,6,12,38.0,8,2000,7,31,33.9,8,2013,6,13.0,1976.0,2024-06-13
32596,秋田県,横手（ヨコテ）,,2024,6,13,,,31.4,8,14,7,8,6.5,0.2,88.0,0.0,,,1,31.2,4,2024,6,12,39.2,8,2023,8,31,34.6,8,2021,6,11.0,1976.0,2024-06-13
32616,秋田県,にかほ（ニカホ）,,2024,6,13,,,25.2,8,12,5,8,2.7,-1.6,7.0,1.0,,,0,29.1,4,2024,5,16,38.2,8,2020,9,3,34.4,8,2004,6,21.0,1976.0,2024-06-13
32626,秋田県,矢島（ヤシマ）,,2024,6,13,,,29.4,8,12,42,8,4.9,-0.8,7.0,3.0,,,0,30.2,4,2024,6,12,37.7,8,2000,7,31,34.1,8,1987,6,7.0,1976.0,2024-06-13
