,date,max,year,month,day,month_day,month_day_flourish
1785,1978-07-18,31.1,1978,7,18,07-18,7/18
1786,1978-07-19,32.5,1978,7,19,07-19,7/19
1787,1978-07-20,31.2,1978,7,20,07-20,7/20
1788,1978-07-21,29.3,1978,7,21,07-21,7/21
1789,1978-07-22,32.9,1978,7,22,07-22,7/22
1790,1978-07-23,33.6,1978,7,23,07-23,7/23
1791,1978-07-24,33.2,1978,7,24,07-24,7/24
1792,1978-07-25,33.4,1978,7,25,07-25,7/25
1793,1978-07-26,31.6,1978,7,26,07-26,7/26
1794,1978-07-27,32.9,1978,7,27,07-27,7/27
1795,1978-07-28,33.3,1978,7,28,07-28,7/28
1796,1978-07-29,32.7,1978,7,29,07-29,7/29
1797,1978-07-30,32.6,1978,7,30,07-30,7/30
1798,1978-07-31,32.6,1978,7,31,07-31,7/31
1799,1978-08-01,30.7,1978,8,1,08-01,8/1
1800,1978-08-02,33.8,1978,8,2,08-02,8/2
1801,1978-08-03,31.3,1978,8,3,08-03,8/3
1802,1978-08-04,31.6,1978,8,4,08-04,8/4
1803,1978-08-05,34.2,1978,8,5,08-05,8/5
1804,1978-08-06,33.5,1978,8,6,08-06,8/6
1805,1978-08-07,33.2,1978,8,7,08-07,8/7
1806,1978-08-08,32.6,1978,8,8,08-08,8/8
1807,1978-08-09,34.5,1978,8,9,08-09,8/9
1808,1978-08-10,31.8,1978,8,10,08-10,8/10
1809,1978-08-11,33.5,1978,8,11,08-11,8/11
1810,1978-08-12,35.0,1978,8,12,08-12,8/12
1811,1978-08-13,34.3,1978,8,13,08-13,8/13
1812,1978-08-14,32.7,1978,8,14,08-14,8/14
1813,1978-08-15,35.5,1978,8,15,08-15,8/15
1814,1978-08-16,35.0,1978,8,16,08-16,8/16
1815,1978-08-17,31.7,1978,8,17,08-17,8/17
1816,1978-08-18,28.6,1978,8,18,08-18,8/18
1817,1978-08-19,32.7,1978,8,19,08-19,8/19
1818,1978-08-20,32.6,1978,8,20,08-20,8/20
1819,1978-08-21,35.1,1978,8,21,08-21,8/21
1820,1978-08-22,36.3,1978,8,22,08-22,8/22
1821,1978-08-23,35.6,1978,8,23,08-23,8/23
1822,1978-08-24,35.9,1978,8,24,08-24,8/24
1823,1978-08-25,29.8,1978,8,25,08-25,8/25
1824,1978-08-26,30.5,1978,8,26,08-26,8/26
1825,1978-08-27,31.7,1978,8,27,08-27,8/27
1826,1978-08-28,32.0,1978,8,28,08-28,8/28
1827,1978-08-29,32.9,1978,8,29,08-29,8/29
1828,1978-08-30,33.3,1978,8,30,08-30,8/30
1829,1978-08-31,31.7,1978,8,31,08-31,8/31
1830,1978-09-01,25.0,1978,9,1,09-01,9/1
1831,1978-09-02,27.2,1978,9,2,09-02,9/2
1832,1978-09-03,27.6,1978,9,3,09-03,9/3
1833,1978-09-04,29.5,1978,9,4,09-04,9/4
1834,1978-09-05,22.5,1978,9,5,09-05,9/5
1835,1978-09-06,26.6,1978,9,6,09-06,9/6
1836,1978-09-07,26.1,1978,9,7,09-07,9/7
1837,1978-09-08,26.9,1978,9,8,09-08,9/8
1838,1978-09-09,28.7,1978,9,9,09-09,9/9
1839,1978-09-10,33.1,1978,9,10,09-10,9/10
1840,1978-09-11,26.8,1978,9,11,09-11,9/11
1841,1978-09-12,20.4,1978,9,12,09-12,9/12
1842,1978-09-13,20.0,1978,9,13,09-13,9/13
1843,1978-09-14,21.7,1978,9,14,09-14,9/14
1844,1978-09-15,24.9,1978,9,15,09-15,9/15
1845,1978-09-16,22.2,1978,9,16,09-16,9/16
1846,1978-09-17,31.6,1978,9,17,09-17,9/17
1847,1978-09-18,28.5,1978,9,18,09-18,9/18
1848,1978-09-19,27.5,1978,9,19,09-19,9/19
1849,1978-09-20,28.2,1978,9,20,09-20,9/20
1850,1978-09-21,24.1,1978,9,21,09-21,9/21
1851,1978-09-22,25.4,1978,9,22,09-22,9/22
1852,1978-09-23,21.4,1978,9,23,09-23,9/23
1853,1978-09-24,23.4,1978,9,24,09-24,9/24
1854,1978-09-25,27.0,1978,9,25,09-25,9/25
1855,1978-09-26,27.2,1978,9,26,09-26,9/26
1856,1978-09-27,23.6,1978,9,27,09-27,9/27
1857,1978-09-28,21.0,1978,9,28,09-28,9/28
1858,1978-09-29,18.2,1978,9,29,09-29,9/29
1859,1978-09-30,22.4,1978,9,30,09-30,9/30
1860,1979-06-01,24.4,1979,6,1,06-01,6/1
1861,1979-06-02,24.0,1979,6,2,06-02,6/2
1862,1979-06-03,24.8,1979,6,3,06-03,6/3
1863,1979-06-04,25.6,1979,6,4,06-04,6/4
1864,1979-06-05,25.7,1979,6,5,06-05,6/5
1865,1979-06-06,26.0,1979,6,6,06-06,6/6
1866,1979-06-07,25.1,1979,6,7,06-07,6/7
1867,1979-06-08,28.4,1979,6,8,06-08,6/8
1868,1979-06-09,28.6,1979,6,9,06-09,6/9
1869,1979-06-10,28.7,1979,6,10,06-10,6/10
1870,1979-06-11,26.0,1979,6,11,06-11,6/11
1871,1979-06-12,23.1,1979,6,12,06-12,6/12
1872,1979-06-13,24.6,1979,6,13,06-13,6/13
1873,1979-06-14,20.3,1979,6,14,06-14,6/14
1874,1979-06-15,26.4,1979,6,15,06-15,6/15
1875,1979-06-16,27.0,1979,6,16,06-16,6/16
1876,1979-06-17,29.7,1979,6,17,06-17,6/17
1877,1979-06-18,31.4,1979,6,18,06-18,6/18
1878,1979-06-19,30.7,1979,6,19,06-19,6/19
1879,1979-06-20,31.1,1979,6,20,06-20,6/20
1880,1979-06-21,31.6,1979,6,21,06-21,6/21
1881,1979-06-22,33.3,1979,6,22,06-22,6/22
1882,1979-06-23,33.0,1979,6,23,06-23,6/23
1883,1979-06-24,33.4,1979,6,24,06-24,6/24
1884,1979-06-25,34.1,1979,6,25,06-25,6/25
1885,1979-06-26,32.1,1979,6,26,06-26,6/26
1886,1979-06-27,27.4,1979,6,27,06-27,6/27
1887,1979-06-28,30.4,1979,6,28,06-28,6/28
1888,1979-06-29,26.5,1979,6,29,06-29,6/29
1889,1979-06-30,24.4,1979,6,30,06-30,6/30
1890,1979-07-01,28.9,1979,7,1,07-01,7/1
1891,1979-07-02,31.8,1979,7,2,07-02,7/2
1892,1979-07-03,28.6,1979,7,3,07-03,7/3
1893,1979-07-04,23.8,1979,7,4,07-04,7/4
1894,1979-07-05,28.4,1979,7,5,07-05,7/5
1895,1979-07-06,30.6,1979,7,6,07-06,7/6
1896,1979-07-07,29.1,1979,7,7,07-07,7/7
1897,1979-07-08,27.1,1979,7,8,07-08,7/8
1898,1979-07-09,29.3,1979,7,9,07-09,7/9
1899,1979-07-10,29.0,1979,7,10,07-10,7/10
1900,1979-07-11,28.7,1979,7,11,07-11,7/11
1901,1979-07-12,31.6,1979,7,12,07-12,7/12
1902,1979-07-13,26.3,1979,7,13,07-13,7/13
1903,1979-07-14,21.7,1979,7,14,07-14,7/14
1904,1979-07-15,24.4,1979,7,15,07-15,7/15
1905,1979-07-16,23.6,1979,7,16,07-16,7/16
1906,1979-07-17,25.1,1979,7,17,07-17,7/17
1907,1979-07-18,22.7,1979,7,18,07-18,7/18
1908,1979-07-19,26.0,1979,7,19,07-19,7/19
1909,1979-07-20,23.9,1979,7,20,07-20,7/20
1910,1979-07-21,27.7,1979,7,21,07-21,7/21
1911,1979-07-22,29.4,1979,7,22,07-22,7/22
1912,1979-07-23,31.9,1979,7,23,07-23,7/23
1913,1979-07-24,32.9,1979,7,24,07-24,7/24
1914,1979-07-25,31.6,1979,7,25,07-25,7/25
1915,1979-07-26,30.9,1979,7,26,07-26,7/26
1916,1979-07-27,30.0,1979,7,27,07-27,7/27
1917,1979-07-28,30.2,1979,7,28,07-28,7/28
1918,1979-07-29,32.3,1979,7,29,07-29,7/29
1919,1979-07-30,32.4,1979,7,30,07-30,7/30
1920,1979-07-31,34.3,1979,7,31,07-31,7/31
1921,1979-08-01,32.8,1979,8,1,08-01,8/1
1922,1979-08-02,33.5,1979,8,2,08-02,8/2
1923,1979-08-03,30.7,1979,8,3,08-03,8/3
1924,1979-08-04,28.6,1979,8,4,08-04,8/4
1925,1979-08-05,32.7,1979,8,5,08-05,8/5
1926,1979-08-06,32.8,1979,8,6,08-06,8/6
1927,1979-08-07,32.4,1979,8,7,08-07,8/7
1928,1979-08-08,31.0,1979,8,8,08-08,8/8
1929,1979-08-09,32.2,1979,8,9,08-09,8/9
1930,1979-08-10,32.6,1979,8,10,08-10,8/10
1931,1979-08-11,30.5,1979,8,11,08-11,8/11
1932,1979-08-12,32.1,1979,8,12,08-12,8/12
1933,1979-08-13,32.7,1979,8,13,08-13,8/13
1934,1979-08-14,33.3,1979,8,14,08-14,8/14
1935,1979-08-15,31.7,1979,8,15,08-15,8/15
1936,1979-08-16,32.8,1979,8,16,08-16,8/16
1937,1979-08-17,33.1,1979,8,17,08-17,8/17
1938,1979-08-18,32.5,1979,8,18,08-18,8/18
1939,1979-08-19,33.1,1979,8,19,08-19,8/19
1940,1979-08-20,28.4,1979,8,20,08-20,8/20
1941,1979-08-21,26.4,1979,8,21,08-21,8/21
1942,1979-08-22,32.2,1979,8,22,08-22,8/22
1943,1979-08-23,31.3,1979,8,23,08-23,8/23
1944,1979-08-24,30.5,1979,8,24,08-24,8/24
1945,1979-08-25,27.1,1979,8,25,08-25,8/25
1946,1979-08-26,30.3,1979,8,26,08-26,8/26
1947,1979-08-27,33.5,1979,8,27,08-27,8/27
1948,1979-08-28,29.4,1979,8,28,08-28,8/28
1949,1979-08-29,26.9,1979,8,29,08-29,8/29
1950,1979-08-30,24.2,1979,8,30,08-30,8/30
1951,1979-08-31,28.4,1979,8,31,08-31,8/31
1952,1979-09-01,28.4,1979,9,1,09-01,9/1
1953,1979-09-02,27.3,1979,9,2,09-02,9/2
1954,1979-09-03,30.5,1979,9,3,09-03,9/3
1955,1979-09-04,30.1,1979,9,4,09-04,9/4
1956,1979-09-05,32.7,1979,9,5,09-05,9/5
1957,1979-09-06,29.9,1979,9,6,09-06,9/6
1958,1979-09-07,29.6,1979,9,7,09-07,9/7
1959,1979-09-08,31.9,1979,9,8,09-08,9/8
1960,1979-09-09,28.3,1979,9,9,09-09,9/9
1961,1979-09-10,28.6,1979,9,10,09-10,9/10
1962,1979-09-11,28.3,1979,9,11,09-11,9/11
1963,1979-09-12,27.4,1979,9,12,09-12,9/12
1964,1979-09-13,28.0,1979,9,13,09-13,9/13
1965,1979-09-14,28.5,1979,9,14,09-14,9/14
1966,1979-09-15,29.7,1979,9,15,09-15,9/15
1967,1979-09-16,26.3,1979,9,16,09-16,9/16
1968,1979-09-17,23.7,1979,9,17,09-17,9/17
1969,1979-09-18,28.4,1979,9,18,09-18,9/18
1970,1979-09-19,31.2,1979,9,19,09-19,9/19
1971,1979-09-20,27.8,1979,9,20,09-20,9/20
1972,1979-09-21,27.3,1979,9,21,09-21,9/21
1973,1979-09-22,30.0,1979,9,22,09-22,9/22
1974,1979-09-23,31.5,1979,9,23,09-23,9/23
1975,1979-09-24,22.2,1979,9,24,09-24,9/24
1976,1979-09-25,20.4,1979,9,25,09-25,9/25
1977,1979-09-26,21.4,1979,9,26,09-26,9/26
1978,1979-09-27,23.4,1979,9,27,09-27,9/27
1979,1979-09-28,21.9,1979,9,28,09-28,9/28
1980,1979-09-29,20.4,1979,9,29,09-29,9/29
1981,1979-09-30,23.7,1979,9,30,09-30,9/30
1982,1980-06-01,25.0,1980,6,1,06-01,6/1
1983,1980-06-02,27.3,1980,6,2,06-02,6/2
1984,1980-06-03,28.3,1980,6,3,06-03,6/3
1985,1980-06-04,24.9,1980,6,4,06-04,6/4
1986,1980-06-05,27.2,1980,6,5,06-05,6/5
1987,1980-06-06,28.5,1980,6,6,06-06,6/6
1988,1980-06-07,28.2,1980,6,7,06-07,6/7
1989,1980-06-08,24.9,1980,6,8,06-08,6/8
1990,1980-06-09,24.8,1980,6,9,06-09,6/9
1991,1980-06-10,27.2,1980,6,10,06-10,6/10
1992,1980-06-11,25.7,1980,6,11,06-11,6/11
1993,1980-06-12,27.3,1980,6,12,06-12,6/12
1994,1980-06-13,27.2,1980,6,13,06-13,6/13
1995,1980-06-14,29.7,1980,6,14,06-14,6/14
1996,1980-06-15,28.5,1980,6,15,06-15,6/15
1997,1980-06-16,30.0,1980,6,16,06-16,6/16
1998,1980-06-17,28.8,1980,6,17,06-17,6/17
1999,1980-06-18,31.6,1980,6,18,06-18,6/18
2000,1980-06-19,28.3,1980,6,19,06-19,6/19
2001,1980-06-20,20.7,1980,6,20,06-20,6/20
2002,1980-06-21,21.1,1980,6,21,06-21,6/21
2003,1980-06-22,25.3,1980,6,22,06-22,6/22
2004,1980-06-23,26.9,1980,6,23,06-23,6/23
2005,1980-06-24,29.1,1980,6,24,06-24,6/24
2006,1980-06-25,30.9,1980,6,25,06-25,6/25
2007,1980-06-26,27.0,1980,6,26,06-26,6/26
2008,1980-06-27,28.4,1980,6,27,06-27,6/27
2009,1980-06-28,30.1,1980,6,28,06-28,6/28
2010,1980-06-29,21.8,1980,6,29,06-29,6/29
2011,1980-06-30,24.0,1980,6,30,06-30,6/30
2012,1980-07-01,23.0,1980,7,1,07-01,7/1
2013,1980-07-02,18.5,1980,7,2,07-02,7/2
2014,1980-07-03,26.3,1980,7,3,07-03,7/3
2015,1980-07-04,27.6,1980,7,4,07-04,7/4
2016,1980-07-05,26.0,1980,7,5,07-05,7/5
2017,1980-07-06,27.2,1980,7,6,07-06,7/6
2018,1980-07-07,29.1,1980,7,7,07-07,7/7
2019,1980-07-08,26.9,1980,7,8,07-08,7/8
2020,1980-07-09,22.6,1980,7,9,07-09,7/9
2021,1980-07-10,26.3,1980,7,10,07-10,7/10
2022,1980-07-11,24.8,1980,7,11,07-11,7/11
2023,1980-07-12,31.9,1980,7,12,07-12,7/12
2024,1980-07-13,27.4,1980,7,13,07-13,7/13
2025,1980-07-14,28.6,1980,7,14,07-14,7/14
2026,1980-07-15,32.6,1980,7,15,07-15,7/15
2027,1980-07-16,24.3,1980,7,16,07-16,7/16
2028,1980-07-17,24.1,1980,7,17,07-17,7/17
2029,1980-07-18,22.0,1980,7,18,07-18,7/18
2030,1980-07-19,28.5,1980,7,19,07-19,7/19
2031,1980-07-20,31.1,1980,7,20,07-20,7/20
2032,1980-07-21,31.1,1980,7,21,07-21,7/21
2033,1980-07-22,30.7,1980,7,22,07-22,7/22
2034,1980-07-23,33.0,1980,7,23,07-23,7/23
2035,1980-07-24,32.5,1980,7,24,07-24,7/24
2036,1980-07-25,29.6,1980,7,25,07-25,7/25
2037,1980-07-26,29.7,1980,7,26,07-26,7/26
2038,1980-07-27,25.0,1980,7,27,07-27,7/27
2039,1980-07-28,27.7,1980,7,28,07-28,7/28
2040,1980-07-29,26.0,1980,7,29,07-29,7/29
2041,1980-07-30,24.7,1980,7,30,07-30,7/30
2042,1980-07-31,29.1,1980,7,31,07-31,7/31
2043,1980-08-01,24.5,1980,8,1,08-01,8/1
2044,1980-08-02,23.0,1980,8,2,08-02,8/2
2045,1980-08-03,21.0,1980,8,3,08-03,8/3
2046,1980-08-04,22.6,1980,8,4,08-04,8/4
2047,1980-08-05,26.5,1980,8,5,08-05,8/5
2048,1980-08-06,25.0,1980,8,6,08-06,8/6
2049,1980-08-07,26.4,1980,8,7,08-07,8/7
2050,1980-08-08,23.9,1980,8,8,08-08,8/8
2051,1980-08-09,27.2,1980,8,9,08-09,8/9
2052,1980-08-10,27.1,1980,8,10,08-10,8/10
2053,1980-08-11,29.3,1980,8,11,08-11,8/11
2054,1980-08-12,30.1,1980,8,12,08-12,8/12
2055,1980-08-13,30.8,1980,8,13,08-13,8/13
2056,1980-08-14,31.0,1980,8,14,08-14,8/14
2057,1980-08-15,32.2,1980,8,15,08-15,8/15
2058,1980-08-16,22.1,1980,8,16,08-16,8/16
2059,1980-08-17,28.0,1980,8,17,08-17,8/17
2060,1980-08-18,27.9,1980,8,18,08-18,8/18
2061,1980-08-19,29.0,1980,8,19,08-19,8/19
2062,1980-08-20,27.1,1980,8,20,08-20,8/20
2063,1980-08-21,27.9,1980,8,21,08-21,8/21
2064,1980-08-22,25.6,1980,8,22,08-22,8/22
2065,1980-08-23,27.3,1980,8,23,08-23,8/23
2066,1980-08-24,31.1,1980,8,24,08-24,8/24
2067,1980-08-25,26.9,1980,8,25,08-25,8/25
2068,1980-08-26,21.6,1980,8,26,08-26,8/26
2069,1980-08-27,22.2,1980,8,27,08-27,8/27
2070,1980-08-28,26.8,1980,8,28,08-28,8/28
2071,1980-08-29,26.9,1980,8,29,08-29,8/29
2072,1980-08-30,28.2,1980,8,30,08-30,8/30
2073,1980-08-31,25.0,1980,8,31,08-31,8/31
2074,1980-09-01,28.9,1980,9,1,09-01,9/1
2075,1980-09-02,26.1,1980,9,2,09-02,9/2
2076,1980-09-03,28.9,1980,9,3,09-03,9/3
2077,1980-09-04,29.3,1980,9,4,09-04,9/4
2078,1980-09-05,30.6,1980,9,5,09-05,9/5
2079,1980-09-06,31.9,1980,9,6,09-06,9/6
2080,1980-09-07,31.8,1980,9,7,09-07,9/7
2081,1980-09-08,27.3,1980,9,8,09-08,9/8
2082,1980-09-09,24.6,1980,9,9,09-09,9/9
2083,1980-09-10,26.0,1980,9,10,09-10,9/10
2084,1980-09-11,30.8,1980,9,11,09-11,9/11
2085,1980-09-12,29.8,1980,9,12,09-12,9/12
2086,1980-09-13,30.0,1980,9,13,09-13,9/13
2087,1980-09-14,28.9,1980,9,14,09-14,9/14
2088,1980-09-15,29.6,1980,9,15,09-15,9/15
2089,1980-09-16,28.1,1980,9,16,09-16,9/16
2090,1980-09-17,28.7,1980,9,17,09-17,9/17
2091,1980-09-18,25.1,1980,9,18,09-18,9/18
2092,1980-09-19,24.1,1980,9,19,09-19,9/19
2093,1980-09-20,25.6,1980,9,20,09-20,9/20
2094,1980-09-21,25.5,1980,9,21,09-21,9/21
2095,1980-09-22,27.5,1980,9,22,09-22,9/22
2096,1980-09-23,22.3,1980,9,23,09-23,9/23
2097,1980-09-24,20.3,1980,9,24,09-24,9/24
2098,1980-09-25,18.7,1980,9,25,09-25,9/25
2099,1980-09-26,18.4,1980,9,26,09-26,9/26
2100,1980-09-27,16.1,1980,9,27,09-27,9/27
2101,1980-09-28,20.3,1980,9,28,09-28,9/28
2102,1980-09-29,22.2,1980,9,29,09-29,9/29
2103,1980-09-30,24.1,1980,9,30,09-30,9/30
2104,1981-06-01,21.2,1981,6,1,06-01,6/1
2105,1981-06-02,23.7,1981,6,2,06-02,6/2
2106,1981-06-03,24.4,1981,6,3,06-03,6/3
2107,1981-06-04,22.4,1981,6,4,06-04,6/4
2108,1981-06-05,23.4,1981,6,5,06-05,6/5
2109,1981-06-06,24.5,1981,6,6,06-06,6/6
2110,1981-06-07,24.9,1981,6,7,06-07,6/7
2111,1981-06-08,25.7,1981,6,8,06-08,6/8
2112,1981-06-09,25.4,1981,6,9,06-09,6/9
2113,1981-06-10,25.3,1981,6,10,06-10,6/10
2114,1981-06-11,23.5,1981,6,11,06-11,6/11
2115,1981-06-12,21.8,1981,6,12,06-12,6/12
2116,1981-06-13,21.8,1981,6,13,06-13,6/13
2117,1981-06-14,21.7,1981,6,14,06-14,6/14
2118,1981-06-15,22.4,1981,6,15,06-15,6/15
2119,1981-06-16,25.9,1981,6,16,06-16,6/16
2120,1981-06-17,26.9,1981,6,17,06-17,6/17
2121,1981-06-18,26.5,1981,6,18,06-18,6/18
2122,1981-06-19,19.7,1981,6,19,06-19,6/19
2123,1981-06-20,17.5,1981,6,20,06-20,6/20
2124,1981-06-21,16.0,1981,6,21,06-21,6/21
2125,1981-06-22,19.3,1981,6,22,06-22,6/22
2126,1981-06-23,28.4,1981,6,23,06-23,6/23
2127,1981-06-24,24.5,1981,6,24,06-24,6/24
2128,1981-06-25,24.5,1981,6,25,06-25,6/25
2129,1981-06-26,23.4,1981,6,26,06-26,6/26
2130,1981-06-27,23.4,1981,6,27,06-27,6/27
2131,1981-06-28,21.4,1981,6,28,06-28,6/28
2132,1981-06-29,32.0,1981,6,29,06-29,6/29
2133,1981-06-30,27.5,1981,6,30,06-30,6/30
2134,1981-07-01,24.4,1981,7,1,07-01,7/1
2135,1981-07-02,22.5,1981,7,2,07-02,7/2
2136,1981-07-03,20.6,1981,7,3,07-03,7/3
2137,1981-07-04,23.2,1981,7,4,07-04,7/4
2138,1981-07-05,26.4,1981,7,5,07-05,7/5
2139,1981-07-06,29.2,1981,7,6,07-06,7/6
2140,1981-07-07,32.6,1981,7,7,07-07,7/7
2141,1981-07-08,30.6,1981,7,8,07-08,7/8
2142,1981-07-09,32.0,1981,7,9,07-09,7/9
2143,1981-07-10,33.0,1981,7,10,07-10,7/10
2144,1981-07-11,32.2,1981,7,11,07-11,7/11
2145,1981-07-12,32.1,1981,7,12,07-12,7/12
2146,1981-07-13,32.6,1981,7,13,07-13,7/13
2147,1981-07-14,30.4,1981,7,14,07-14,7/14
2148,1981-07-15,31.5,1981,7,15,07-15,7/15
2149,1981-07-16,34.1,1981,7,16,07-16,7/16
2150,1981-07-17,34.3,1981,7,17,07-17,7/17
2151,1981-07-18,33.6,1981,7,18,07-18,7/18
2152,1981-07-19,32.2,1981,7,19,07-19,7/19
2153,1981-07-20,32.4,1981,7,20,07-20,7/20
2154,1981-07-21,31.4,1981,7,21,07-21,7/21
2155,1981-07-22,32.6,1981,7,22,07-22,7/22
2156,1981-07-23,27.9,1981,7,23,07-23,7/23
2157,1981-07-24,26.1,1981,7,24,07-24,7/24
2158,1981-07-25,30.1,1981,7,25,07-25,7/25
2159,1981-07-26,29.9,1981,7,26,07-26,7/26
2160,1981-07-27,29.5,1981,7,27,07-27,7/27
2161,1981-07-28,29.9,1981,7,28,07-28,7/28
2162,1981-07-29,32.2,1981,7,29,07-29,7/29
2163,1981-07-30,29.5,1981,7,30,07-30,7/30
2164,1981-07-31,30.9,1981,7,31,07-31,7/31
2165,1981-08-01,31.7,1981,8,1,08-01,8/1
2166,1981-08-02,32.5,1981,8,2,08-02,8/2
2167,1981-08-03,31.1,1981,8,3,08-03,8/3
2168,1981-08-04,31.8,1981,8,4,08-04,8/4
2169,1981-08-05,32.9,1981,8,5,08-05,8/5
2170,1981-08-06,27.8,1981,8,6,08-06,8/6
2171,1981-08-07,28.9,1981,8,7,08-07,8/7
2172,1981-08-08,26.7,1981,8,8,08-08,8/8
2173,1981-08-09,29.0,1981,8,9,08-09,8/9
2174,1981-08-10,31.7,1981,8,10,08-10,8/10
2175,1981-08-11,31.4,1981,8,11,08-11,8/11
2176,1981-08-12,30.4,1981,8,12,08-12,8/12
2177,1981-08-13,28.9,1981,8,13,08-13,8/13
2178,1981-08-14,27.5,1981,8,14,08-14,8/14
2179,1981-08-15,27.9,1981,8,15,08-15,8/15
2180,1981-08-16,28.9,1981,8,16,08-16,8/16
2181,1981-08-17,28.1,1981,8,17,08-17,8/17
2182,1981-08-18,30.0,1981,8,18,08-18,8/18
2183,1981-08-19,30.7,1981,8,19,08-19,8/19
2184,1981-08-20,29.0,1981,8,20,08-20,8/20
2185,1981-08-21,28.1,1981,8,21,08-21,8/21
2186,1981-08-22,28.7,1981,8,22,08-22,8/22
2187,1981-08-23,31.4,1981,8,23,08-23,8/23
2188,1981-08-24,30.2,1981,8,24,08-24,8/24
2189,1981-08-25,29.1,1981,8,25,08-25,8/25
2190,1981-08-26,30.3,1981,8,26,08-26,8/26
2191,1981-08-27,32.0,1981,8,27,08-27,8/27
2192,1981-08-28,27.6,1981,8,28,08-28,8/28
2193,1981-08-29,29.3,1981,8,29,08-29,8/29
2194,1981-08-30,32.4,1981,8,30,08-30,8/30
2195,1981-08-31,33.9,1981,8,31,08-31,8/31
2196,1981-09-01,31.3,1981,9,1,09-01,9/1
2197,1981-09-02,31.6,1981,9,2,09-02,9/2
2198,1981-09-03,30.8,1981,9,3,09-03,9/3
2199,1981-09-04,30.0,1981,9,4,09-04,9/4
2200,1981-09-05,24.9,1981,9,5,09-05,9/5
2201,1981-09-06,24.6,1981,9,6,09-06,9/6
2202,1981-09-07,25.3,1981,9,7,09-07,9/7
2203,1981-09-08,25.0,1981,9,8,09-08,9/8
2204,1981-09-09,24.2,1981,9,9,09-09,9/9
2205,1981-09-10,26.6,1981,9,10,09-10,9/10
2206,1981-09-11,22.5,1981,9,11,09-11,9/11
2207,1981-09-12,20.5,1981,9,12,09-12,9/12
2208,1981-09-13,23.9,1981,9,13,09-13,9/13
2209,1981-09-14,23.9,1981,9,14,09-14,9/14
2210,1981-09-15,23.8,1981,9,15,09-15,9/15
2211,1981-09-16,24.5,1981,9,16,09-16,9/16
2212,1981-09-17,24.6,1981,9,17,09-17,9/17
2213,1981-09-18,26.1,1981,9,18,09-18,9/18
2214,1981-09-19,21.8,1981,9,19,09-19,9/19
2215,1981-09-20,20.7,1981,9,20,09-20,9/20
2216,1981-09-21,24.2,1981,9,21,09-21,9/21
2217,1981-09-22,25.0,1981,9,22,09-22,9/22
2218,1981-09-23,25.7,1981,9,23,09-23,9/23
2219,1981-09-24,26.8,1981,9,24,09-24,9/24
2220,1981-09-25,23.1,1981,9,25,09-25,9/25
2221,1981-09-26,22.1,1981,9,26,09-26,9/26
2222,1981-09-27,30.1,1981,9,27,09-27,9/27
2223,1981-09-28,28.5,1981,9,28,09-28,9/28
2224,1981-09-29,19.9,1981,9,29,09-29,9/29
2225,1981-09-30,22.8,1981,9,30,09-30,9/30
2226,1982-06-01,21.7,1982,6,1,06-01,6/1
2227,1982-06-02,24.4,1982,6,2,06-02,6/2
2228,1982-06-03,24.9,1982,6,3,06-03,6/3
2229,1982-06-04,19.7,1982,6,4,06-04,6/4
2230,1982-06-05,25.8,1982,6,5,06-05,6/5
2231,1982-06-06,25.2,1982,6,6,06-06,6/6
2232,1982-06-07,24.3,1982,6,7,06-07,6/7
2233,1982-06-08,28.7,1982,6,8,06-08,6/8
2234,1982-06-09,27.8,1982,6,9,06-09,6/9
2235,1982-06-10,26.8,1982,6,10,06-10,6/10
2236,1982-06-11,27.3,1982,6,11,06-11,6/11
2237,1982-06-12,29.4,1982,6,12,06-12,6/12
2238,1982-06-13,28.3,1982,6,13,06-13,6/13
2239,1982-06-14,20.8,1982,6,14,06-14,6/14
2240,1982-06-15,26.7,1982,6,15,06-15,6/15
2241,1982-06-16,26.7,1982,6,16,06-16,6/16
2242,1982-06-17,25.3,1982,6,17,06-17,6/17
2243,1982-06-18,24.7,1982,6,18,06-18,6/18
2244,1982-06-19,24.6,1982,6,19,06-19,6/19
2245,1982-06-20,26.9,1982,6,20,06-20,6/20
2246,1982-06-21,26.1,1982,6,21,06-21,6/21
2247,1982-06-22,26.4,1982,6,22,06-22,6/22
2248,1982-06-23,23.4,1982,6,23,06-23,6/23
2249,1982-06-24,19.6,1982,6,24,06-24,6/24
2250,1982-06-25,24.2,1982,6,25,06-25,6/25
2251,1982-06-26,19.4,1982,6,26,06-26,6/26
2252,1982-06-27,24.5,1982,6,27,06-27,6/27
2253,1982-06-28,25.4,1982,6,28,06-28,6/28
2254,1982-06-29,27.3,1982,6,29,06-29,6/29
2255,1982-06-30,21.4,1982,6,30,06-30,6/30
2256,1982-07-01,23.4,1982,7,1,07-01,7/1
2257,1982-07-02,22.1,1982,7,2,07-02,7/2
2258,1982-07-03,24.7,1982,7,3,07-03,7/3
2259,1982-07-04,21.0,1982,7,4,07-04,7/4
2260,1982-07-05,27.4,1982,7,5,07-05,7/5
2261,1982-07-06,25.8,1982,7,6,07-06,7/6
2262,1982-07-07,22.8,1982,7,7,07-07,7/7
2263,1982-07-08,26.5,1982,7,8,07-08,7/8
2264,1982-07-09,26.3,1982,7,9,07-09,7/9
2265,1982-07-10,28.6,1982,7,10,07-10,7/10
